# Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:16217
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/delong2014/delong2014-08ps-f1-SrCa.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-02
#--------------------
# Title
#	Study_Name: Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#--------------------
# Investigators
#       Investigators: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#--------------------
# Description_and_Notes
#	Description: The data set contains the ratio of strontium-to-calcium (Sr/Ca) for three Atlantic coral colonies (Siderastrea siderea) from the Dry Tortugas National Park (centered on 24.7°N, 82.8°W) in the Gulf of Mexico that were cross-dated into one continuous chronology. Two cores (08PS-A2 and 08PS-F1) had dead tops thus unknown ages and these cores were uranium-thorium (U-Th) dated. Samples for geochemical analysis were extracted from each slab surface using a computer-driven tri-axial micromill system [Quinn et al., 1996] with a 1.0 mm diameter dental drill bit that moves in a continuous manner for the user defined sampling increment (Table A1 in DeLong et al., 2014) extracting approximately monthly samples with a 1 mm sampling depth. Sampling paths were selected parallel to the extending corallites along the synapticulothecal corallite wall; the optimal sampling location for this species [Maupin et al., 2008; DeLong et al., 2011]. Multiple paths were sampled to a! ssess intracolony variability. Coral Sr/Ca determinations were made using a PerkinElmer 4300 Inductively Coupled Plasma Optical Emission Spectrometer (ICP-OES) at the University of Texas (UT) at Austin and a PerkinElmer 7300 ICP-OES at the USGS Coastal and Marine Science Center in St. Petersburg, FL. A laboratory internal gravimetrical standard (IGS) was measured before and after each dissolved coral sample to correct for instrumental drift. The average drift corrected IGS precision for Sr/Ca was 0.025 mmol molâ€“1 (2Ïƒ, n = 862; UT) and 0.024 mmol molâ€“1 (2Ïƒ, n = 212; USGS). The average drift corrected precision for Sr/Ca of a coral standard (PL) was 0.030 mmol molâ€“1 (2Ïƒ, n = 1194; UT) and 0.039 mmol molâ€“1 (2Ïƒ, n = 286; USGS). The values determined for these standards at both laboratories are consistent within analytical error. The coeval paths were averaged together to produce mean Sr/Ca variations for each core. The core records were averaged into a master chronology using t! he cross-dated and U-Th dates for chronology control and the standard error of the mean for each month was determined for assigning weights in linear regression. The master coral Sr/Ca variations were calibrated using weighted least squares linear regression with local sea surface temperature (SST) records from NOAA National Data Buoy Center (NDBC; www.ndbc.noaa.gov) DRYF1 and PLSF1, and then verified with NDBC buoy SANF1, NOAA Surface Air temperature from Key West, FL and SST from historical records from the Dry Tortugas Lighthouse. The dataset contains two spreadsheets, one labeled â€œData colonies calibrationâ€ and the other â€œData master reconstruction.â€ The â€œData colonies calibrationâ€ dataset contains the coral Sr/Ca variations assigned to monthly intervals from four cores sampled in this study (08PS-A1, 08PS-A2, 08PS-F1, and 93DRYSS2). The master chronology is the average of the three colonies (08PS-A, 08PS-F1, and 93DRYSS2) and the colony 08PS-A is the average of the two cores from that colony (08PS-A1 and 08PS-A2). Each core record is comprised of the average between paths in that core. The coral Sr/Ca (mmol/mol) for each core with the number of samples for that core and standard error of the mean for each month are given in this dataset. Additionally, the SST data used for calibration and verification are given with their respective errors for weighted least squares regression. The SST data includes Monthly mean SST from NDBC (www.ndbc.noaa.gov) buoys DRYF1 and PLSF1 (collecti! vely referred to as DRTO SST) and SANF1; Monthly mean Surface Air Temperature (ÂºC) from Key West (COOPID 84570) US Historical Climatology Network, and Dry Tortugas Lighthouse Monthly mean SST (ÂºC) from Vaughan 1918. These are the results shown in Figures 3 and 4 in DeLong et al., 2014. The â€œData master reconstructionâ€ dataset contains the master chronology coral Sr/Ca variations assigned to monthly intervals with the reconstructed SST, SST anomalies (SSTA; determined as mean monthly SST with respect to the interval from 1971-2000), mean annual SST, summer maximum SST, winter minimum SST, and error of regression for each month based on the number of colonies sampled for that month (Table 5 in DeLong et al., 2014). Additionally, the 7-month and 36-month filtered SSTA with their respectively error of regressions are given. These are the results shown in Figures 4 and 5 in DeLong et al., 2014. The â€œExtensionsâ€ dataset contains the annual linear extensions for each core determined from the coral Sr/Ca variations from each February-to-February. For cores with multiple paths, these are the average extensions between the paths from that core. These are the results shown in Figures 3d and Appendices in DeLong et al., 2014. This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. # This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. 
#--------------------
# Publication 
#       Authors: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#       Published_Date_or_Year: 2014    
#       Published_Title: A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico
#       Journal_Name: Paleoceanography
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1002/2013PA002524
#       Online_Resource: 
#       Full_Citation: DeLong, K.L., J. Flannery, R.Z. Poore, T.M. Quinn, C.R. Maupin, K. Lin, and C.-C. Shen. 2014. A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico from 1734-2008 CE using cross-dated Sr/Ca records from the coral Siderastrea siderea. Paleoceanography. doi: 10.1002/2013PA002524
#       Abstract: This study uses skeletal variations in coral Sr/Ca from three Siderastrea siderea coral colonies within the Dry Tortugas National Park in the southeastern Gulf of Mexico (24º42'N, 82º48'W) to reconstruct monthly sea surface temperature (SST) variations from 1734-2008 CE. Calibration and verification of the replicated coral Sr/Ca-SST reconstruction with local, regional, and historical temperature records reveals this proxy-temperature relationship is stable back to 1879 CE. The coral SST reconstruction contains robust interannual (~2.0ºC) and multidecadal variability (~1.5ºC) for the past 274 years, the latter of which does not covary with the Atlantic Multidecadal Oscillation (AMO). Winter SST extremes are more variable than summer SST extremes (±2.2ºC vs. ±1.6ºC, 2Ïƒ) suggesting that Loop Current transport in the winter dominates variability on interannual and longer time scales. Summer SST maxima are increasing (+1.0ºC for 274 years, ÏƒMC = ±0.5 ºC, 2Ïƒ) whereas winter SST minima contain no significant trend. Colder decades (~1.5ºC) during the Little Ice Age (LIA) do not coincide with decades of sunspot minima. The coral SST reconstruction contains similar variability to temperature reconstructions from the northern Gulf of Mexico (planktic foraminifer Mg/Ca) and the Caribbean Sea (coral Sr/Ca) suggesting areal reductions in the Western Hemisphere Warm Pool (WHWP) during the LIA. Mean summer coral SST extremes post-1985 CE (29.9ÂºC) exceeds the long-term summer average (29.2ÂºC for 1734-2008 CE) yet the warming trend after 1985 CE (0.04ºC for 24 years, ÏƒMC = ±0.5, 2Ïƒ) is not significant whereas Caribbean coral Sr/Ca studies contain a warming trend for this interval.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Dry Tortugas National Park
#       Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico
#	Country: United States 
#	Northernmost_Latitude: 24.7 
# 	Southernmost_Latitude: 24.7 
# 	Easternmost_Longitude: -82.8 
# 	Westernmost_Longitude: -82.8 
# 	Elevation: -4 m  
#------------------
# Data_Collection   
#	Collection_Name: 14gulm01e
#	Earliest_Year: 1896
#	Most_Recent_Year: 2008
#	Time_Unit: Years AD 
#	Core_Length: 
#	Notes: {"previous_name":"O8PS-F1 Sr/Ca D14"}
#------------------
# Species
#	Species_Name: Siderastrea siderea 
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age_AD 	age,,,Years AD,,Corals and Sclerosponges,,,N
## Sr/Ca	Strontium Calcium ratio,Siderastrea siderea,, mmol/mol,,Corals and Sclerosponges,,,N
## Sr/Ca_err	Strontium Calcium ratio,Siderastrea siderea,standard error, mmol/mol,,Corals and Sclerosponges,,,N
## numpaths	number of paths,,,,,Corals and Sclerosponges,,,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	Sr/Ca	Sr/Ca_err	numpaths
1983.88	9.006	NAN	1
1983.79	8.948	NAN	1
1983.71	8.874	NAN	1
1983.63	8.826	NAN	1
1983.54	8.859	NAN	1
1983.46	8.913	NAN	1
1983.38	8.975	NAN	1
1983.29	9.053	NAN	1
1983.21	9.128	NAN	1
1983.13	9.179	NAN	1
1983.04	9.169	NAN	1
1982.96	9.108	NAN	1
1982.88	9.032	NAN	1
1982.79	8.948	NAN	1
1982.71	8.831	NAN	1
1982.63	8.77	NAN	1
1982.54	8.822	NAN	1
1982.46	8.874	NAN	1
1982.38	8.951	NAN	1
1982.29	9.019	NAN	1
1982.21	9.07	NAN	1
1982.13	9.093	NAN	1
1982.04	9.062	NAN	1
1981.96	9.027	NAN	1
1981.88	8.981	NAN	1
1981.79	8.966	NAN	1
1981.71	8.88	NAN	1
1981.63	8.853	NAN	1
1981.54	8.861	NAN	1
1981.46	8.878	NAN	1
1981.38	8.95	NAN	1
1981.29	9.024	NAN	1
1981.21	9.084	NAN	1
1981.13	9.144	NAN	1
1981.04	9.113	NAN	1
1980.96	9.06	NAN	1
1980.88	8.99	NAN	1
1980.79	8.905	NAN	1
1980.71	NAN	NAN	0
1980.63	NAN	NAN	0
1980.54	NAN	NAN	0
1980.46	NAN	NAN	0
1980.38	9.003	NAN	1
1980.29	9.106	NAN	1
1980.21	9.173	NAN	1
1980.13	9.177	NAN	1
1980.04	9.139	NAN	1
1979.96	9.09	NAN	1
1979.88	9.03	NAN	1
1979.79	8.944	NAN	1
1979.71	8.907	NAN	1
1979.63	8.828	NAN	1
1979.54	8.876	NAN	1
1979.46	8.929	NAN	1
1979.38	9.004	NAN	1
1979.29	9.099	NAN	1
1979.21	9.207	NAN	1
1979.13	9.222	NAN	1
1979.04	9.151	NAN	1
1978.96	9.08	NAN	1
1978.88	9.009	NAN	1
1978.79	8.945	0.006	2
1978.71	8.873	0.061	2
1978.63	8.82	0.051	2
1978.54	8.87	0.028	2
1978.46	8.921	0.036	2
1978.38	9.034	0.018	2
1978.29	9.111	0.037	2
1978.21	9.185	0.054	2
1978.13	9.23	0.04	2
1978.04	9.195	0.008	2
1977.96	9.137	0	2
1977.88	9.053	0.015	2
1977.79	8.95	0.031	2
1977.71	8.867	0.027	2
1977.63	8.842	0.034	2
1977.54	8.896	0.02	2
1977.46	8.938	0.025	2
1977.38	9.015	0	2
1977.29	9.075	0.013	2
1977.21	9.133	0.025	2
1977.13	9.174	0.019	2
1977.04	9.142	0.008	2
1976.96	9.086	0.018	2
1976.88	9.028	0.022	2
1976.79	8.941	0.016	2
1976.71	8.84	0.027	2
1976.63	8.834	0.033	2
1976.54	8.839	0.027	2
1976.46	8.908	0.013	2
1976.38	8.983	0.001	2
1976.29	9.09	0.011	2
1976.21	9.2	0.016	2
1976.13	9.246	0.007	2
1976.04	9.182	0.01	2
1975.96	9.102	0.011	2
1975.88	8.971	0.035	2
1975.79	8.895	0.005	2
1975.71	8.861	NAN	1
1975.63	8.833	NAN	1
1975.54	8.863	NAN	1
1975.46	8.903	NAN	1
1975.38	8.964	NAN	1
1975.29	9.002	NAN	1
1975.21	9.048	NAN	1
1975.13	9.102	NAN	1
1975.04	9.086	NAN	1
1974.96	9.04	NAN	1
1974.88	9.006	NAN	1
1974.79	8.888	NAN	1
1974.71	8.846	NAN	1
1974.63	8.827	NAN	1
1974.54	8.85	NAN	1
1974.46	8.883	NAN	1
1974.38	8.999	NAN	1
1974.29	9.046	NAN	1
1974.21	9.131	NAN	1
1974.13	9.139	NAN	1
1974.04	9.109	NAN	1
1973.96	9.038	NAN	1
1973.88	8.991	NAN	1
1973.79	8.866	NAN	1
1973.71	8.829	NAN	1
1973.63	8.775	NAN	1
1973.54	8.852	NAN	1
1973.46	8.929	NAN	1
1973.38	9.023	NAN	1
1973.29	9.074	NAN	1
1973.21	9.154	NAN	1
1973.13	9.173	NAN	1
1973.04	9.133	NAN	1
1972.96	9.089	NAN	1
1972.88	9.029	NAN	1
1972.79	8.939	NAN	1
1972.71	8.896	NAN	1
1972.63	8.868	NAN	1
1972.54	8.89	NAN	1
1972.46	8.935	NAN	1
1972.38	8.979	NAN	1
1972.29	9.04	NAN	1
1972.21	9.095	NAN	1
1972.13	9.143	NAN	1
1972.04	9.115	NAN	1
1971.96	9.061	NAN	1
1971.88	9.015	NAN	1
1971.79	8.956	NAN	1
1971.71	8.892	NAN	1
1971.63	8.87	NAN	1
1971.54	8.874	NAN	1
1971.46	8.914	NAN	1
1971.38	8.988	NAN	1
1971.29	9.106	NAN	1
1971.21	9.077	NAN	1
1971.13	9.175	NAN	1
1971.04	9.165	NAN	1
1970.96	9.12	NAN	1
1970.88	9.061	NAN	1
1970.79	9.005	NAN	1
1970.71	8.936	NAN	1
1970.63	8.932	NAN	1
1970.54	8.973	NAN	1
1970.46	8.998	NAN	1
1970.38	9.036	NAN	1
1970.29	9.09	NAN	1
1970.21	9.146	NAN	1
1970.13	9.19	NAN	1
1970.04	9.184	NAN	1
1969.96	9.135	NAN	1
1969.88	9.028	NAN	1
1969.79	8.968	NAN	1
1969.71	8.88	NAN	1
1969.63	8.851	NAN	1
1969.54	8.902	NAN	1
1969.46	8.956	NAN	1
1969.38	9.015	NAN	1
1969.29	9.084	NAN	1
1969.21	9.168	NAN	1
1969.13	9.266	NAN	1
1969.04	9.219	NAN	1
1968.96	9.154	NAN	1
1968.88	9.065	NAN	1
1968.79	8.976	NAN	1
1968.71	8.915	NAN	1
1968.63	8.876	NAN	1
1968.54	8.954	NAN	1
1968.46	8.966	NAN	1
1968.38	9.038	NAN	1
1968.29	9.087	NAN	1
1968.21	9.226	NAN	1
1968.13	9.253	NAN	1
1968.04	9.145	NAN	1
1967.96	9.08	NAN	1
1967.88	9.016	NAN	1
1967.79	8.948	NAN	1
1967.71	8.892	NAN	1
1967.63	8.872	NAN	1
1967.54	8.895	NAN	1
1967.46	8.914	NAN	1
1967.38	8.984	NAN	1
1967.29	9.069	NAN	1
1967.21	9.135	NAN	1
1967.13	9.252	NAN	1
1967.04	9.16	NAN	1
1966.96	9.12	NAN	1
1966.88	9.086	NAN	1
1966.79	8.979	NAN	1
1966.71	8.941	NAN	1
1966.63	8.931	NAN	1
1966.54	8.922	NAN	1
1966.46	8.955	NAN	1
1966.38	9.018	NAN	1
1966.29	9.098	NAN	1
1966.21	9.178	NAN	1
1966.13	9.206	NAN	1
1966.04	9.161	NAN	1
1965.96	9.115	NAN	1
1965.88	9.067	NAN	1
1965.79	9.018	NAN	1
1965.71	8.976	NAN	1
1965.63	8.91	NAN	1
1965.54	8.936	NAN	1
1965.46	8.989	NAN	1
1965.38	9.049	NAN	1
1965.29	9.121	NAN	1
1965.21	9.192	NAN	1
1965.13	9.264	NAN	1
1965.04	9.136	NAN	1
1964.96	9.111	NAN	1
1964.88	9.06	NAN	1
1964.79	8.975	NAN	1
1964.71	8.925	NAN	1
1964.63	8.875	NAN	1
1964.54	8.893	NAN	1
1964.46	8.943	NAN	1
1964.38	8.978	NAN	1
1964.29	9.073	NAN	1
1964.21	9.221	NAN	1
1964.13	9.265	NAN	1
1964.04	9.183	NAN	1
1963.96	9.106	NAN	1
1963.88	9.035	NAN	1
1963.79	8.959	NAN	1
1963.71	8.883	NAN	1
1963.63	8.807	NAN	1
1963.54	8.839	NAN	1
1963.46	8.865	NAN	1
1963.38	8.977	NAN	1
1963.29	9.09	NAN	1
1963.21	9.108	NAN	1
1963.13	9.131	NAN	1
1963.04	9.088	NAN	1
1962.96	9.042	NAN	1
1962.88	8.993	NAN	1
1962.79	8.926	NAN	1
1962.71	8.864	NAN	1
1962.63	8.82	NAN	1
1962.54	8.834	NAN	1
1962.46	8.882	NAN	1
1962.38	8.953	NAN	1
1962.29	9.054	NAN	1
1962.21	9.117	NAN	1
1962.13	9.14	NAN	1
1962.04	9.129	NAN	1
1961.96	9.075	NAN	1
1961.88	8.985	NAN	1
1961.79	8.905	NAN	1
1961.71	8.849	NAN	1
1961.63	8.799	NAN	1
1961.54	8.824	NAN	1
1961.46	8.886	NAN	1
1961.38	8.994	NAN	1
1961.29	9.04	NAN	1
1961.21	9.156	NAN	1
1961.13	9.221	NAN	1
1961.04	9.156	NAN	1
1960.96	9.091	NAN	1
1960.88	9.025	NAN	1
1960.79	8.957	NAN	1
1960.71	8.912	NAN	1
1960.63	8.862	NAN	1
1960.54	8.875	NAN	1
1960.46	8.903	NAN	1
1960.38	8.989	NAN	1
1960.29	9.089	NAN	1
1960.21	9.165	NAN	1
1960.13	9.219	NAN	1
1960.04	9.146	NAN	1
1959.96	9.114	NAN	1
1959.88	9.049	NAN	1
1959.79	8.945	NAN	1
1959.71	8.881	NAN	1
1959.63	8.906	NAN	1
1959.54	8.896	NAN	1
1959.46	8.911	0.018	2
1959.38	8.983	0.013	2
1959.29	9.019	0.024	2
1959.21	9.099	0.044	2
1959.13	9.157	0	2
1959.04	9.148	0.002	2
1958.96	9.114	0.022	2
1958.88	9.026	0.026	2
1958.79	8.948	0.02	2
1958.71	8.918	0.045	2
1958.63	8.86	0.007	2
1958.54	8.887	0.006	2
1958.46	8.936	0.012	2
1958.38	9.03	0.01	2
1958.29	9.145	0.014	2
1958.21	9.216	0.014	2
1958.13	9.281	0.008	2
1958.04	9.215	0.009	2
1957.96	9.142	0.019	2
1957.88	9.048	0.003	2
1957.79	8.964	0.028	2
1957.71	8.923	0.026	2
1957.63	8.84	0.004	2
1957.54	8.877	0.016	2
1957.46	8.917	0.02	2
1957.38	8.991	0.032	2
1957.29	9.12	NAN	1
1957.21	9.19	NAN	1
1957.13	9.241	NAN	1
1957.04	9.198	NAN	1
1956.96	9.151	NAN	1
1956.88	9.086	NAN	1
1956.79	8.981	NAN	1
1956.71	8.904	NAN	1
1956.63	8.852	NAN	1
1956.54	8.888	NAN	1
1956.46	8.955	NAN	1
1956.38	9.05	NAN	1
1956.29	9.146	NAN	1
1956.21	9.21	NAN	1
1956.13	9.243	NAN	1
1956.04	9.18	NAN	1
1955.96	9.115	NAN	1
1955.88	9.047	NAN	1
1955.79	8.986	NAN	1
1955.71	8.934	NAN	1
1955.63	8.853	NAN	1
1955.54	8.869	NAN	1
1955.46	8.909	NAN	1
1955.38	9.013	NAN	1
1955.29	9.069	NAN	1
1955.21	9.135	NAN	1
1955.13	9.21	NAN	1
1955.04	9.19	NAN	1
1954.96	9.15	NAN	1
1954.88	9.088	NAN	1
1954.79	9.019	NAN	1
1954.71	8.936	NAN	1
1954.63	8.934	NAN	1
1954.54	8.931	NAN	1
1954.46	8.943	NAN	1
1954.38	9.006	NAN	1
1954.29	9.088	NAN	1
1954.21	9.161	NAN	1
1954.13	9.226	NAN	1
1954.04	9.214	NAN	1
1953.96	9.149	NAN	1
1953.88	9.079	NAN	1
1953.79	8.986	NAN	1
1953.71	8.964	NAN	1
1953.63	8.949	NAN	1
1953.54	8.967	NAN	1
1953.46	9.013	NAN	1
1953.38	9.071	NAN	1
1953.29	9.13	NAN	1
1953.21	9.187	NAN	1
1953.13	9.242	NAN	1
1953.04	9.225	NAN	1
1952.96	9.165	NAN	1
1952.88	9.087	NAN	1
1952.79	8.996	NAN	1
1952.71	8.965	NAN	1
1952.63	8.926	NAN	1
1952.54	8.956	NAN	1
1952.46	9.017	NAN	1
1952.38	9.086	NAN	1
1952.29	9.142	NAN	1
1952.21	9.196	NAN	1
1952.13	9.294	NAN	1
1952.04	9.212	NAN	1
1951.96	9.134	NAN	1
1951.88	9.027	NAN	1
1951.79	8.938	NAN	1
1951.71	8.884	NAN	1
1951.63	8.878	NAN	1
1951.54	8.9	NAN	1
1951.46	8.935	NAN	1
1951.38	9.056	NAN	1
1951.29	9.124	NAN	1
1951.21	9.18	NAN	1
1951.13	9.223	NAN	1
1951.04	9.169	NAN	1
1950.96	9.113	NAN	1
1950.88	9.056	NAN	1
1950.79	8.899	NAN	1
1950.71	8.862	NAN	1
1950.63	8.857	NAN	1
1950.54	8.87	NAN	1
1950.46	8.91	NAN	1
1950.38	9.014	NAN	1
1950.29	9.128	NAN	1
1950.21	9.169	NAN	1
1950.13	9.181	NAN	1
1950.04	9.14	NAN	1
1949.96	9.098	NAN	1
1949.88	9.045	NAN	1
1949.79	8.98	NAN	1
1949.71	8.916	NAN	1
1949.63	8.872	NAN	1
1949.54	8.926	NAN	1
1949.46	8.977	NAN	1
1949.38	9.025	NAN	1
1949.29	9.091	NAN	1
1949.21	9.131	NAN	1
1949.13	9.161	NAN	1
1949.04	9.108	NAN	1
1948.96	9.057	NAN	1
1948.88	9.023	NAN	1
1948.79	8.96	NAN	1
1948.71	8.943	NAN	1
1948.63	8.888	NAN	1
1948.54	8.909	NAN	1
1948.46	8.952	NAN	1
1948.38	9.01	NAN	1
1948.29	9.079	NAN	1
1948.21	9.127	NAN	1
1948.13	9.169	NAN	1
1948.04	9.142	NAN	1
1947.96	9.072	NAN	1
1947.88	9.031	NAN	1
1947.79	8.989	NAN	1
1947.71	8.947	NAN	1
1947.63	8.905	NAN	1
1947.54	8.939	NAN	1
1947.46	8.992	NAN	1
1947.38	9.039	NAN	1
1947.29	9.087	NAN	1
1947.21	9.151	NAN	1
1947.13	9.214	NAN	1
1947.04	9.133	NAN	1
1946.96	9.133	NAN	1
1946.88	9.044	NAN	1
1946.79	8.942	NAN	1
1946.71	8.893	NAN	1
1946.63	8.854	NAN	1
1946.54	8.898	NAN	1
1946.46	8.9	NAN	1
1946.38	9.013	NAN	1
1946.29	9.076	NAN	1
1946.21	9.171	NAN	1
1946.13	9.196	NAN	1
1946.04	9.18	NAN	1
1945.96	9.118	NAN	1
1945.88	9.055	NAN	1
1945.79	8.96	NAN	1
1945.71	8.889	NAN	1
1945.63	8.854	NAN	1
1945.54	8.903	NAN	1
1945.46	8.964	NAN	1
1945.38	9.014	NAN	1
1945.29	9.129	NAN	1
1945.21	9.242	NAN	1
1945.13	9.338	NAN	1
1945.04	9.293	NAN	1
1944.96	9.208	NAN	1
1944.88	9.095	NAN	1
1944.79	8.981	NAN	1
1944.71	8.876	NAN	1
1944.63	8.826	NAN	1
1944.54	8.845	NAN	1
1944.46	8.941	NAN	1
1944.38	8.998	NAN	1
1944.29	9.09	NAN	1
1944.21	9.157	NAN	1
1944.13	9.225	NAN	1
1944.04	9.214	NAN	1
1943.96	9.18	NAN	1
1943.88	9.084	NAN	1
1943.79	8.964	NAN	1
1943.71	8.866	NAN	1
1943.63	8.822	NAN	1
1943.54	8.878	NAN	1
1943.46	8.939	NAN	1
1943.38	8.999	NAN	1
1943.29	9.08	NAN	1
1943.21	9.143	NAN	1
1943.13	9.174	NAN	1
1943.04	9.142	NAN	1
1942.96	9.093	0.012	2
1942.88	9.031	0.019	2
1942.79	8.959	0.036	2
1942.71	8.925	0.051	2
1942.63	8.897	0.034	2
1942.54	8.943	0.043	2
1942.46	9	0.041	2
1942.38	9.044	0.013	2
1942.29	9.112	0.026	2
1942.21	9.183	0.027	2
1942.13	9.255	0.017	2
1942.04	9.196	0.018	2
1941.96	9.162	0.04	2
1941.88	9.054	0.049	3
1941.79	8.949	0.061	3
1941.71	8.869	0.044	3
1941.63	8.851	0.046	3
1941.54	8.895	0.04	3
1941.46	8.943	0.041	3
1941.38	9.026	0.037	3
1941.29	9.096	0.019	3
1941.21	9.164	0.01	3
1941.13	9.207	0.02	3
1941.04	9.181	0.032	3
1940.96	9.114	0.005	3
1940.88	9.043	0.005	2
1940.79	8.966	0.044	2
1940.71	8.9	0.002	2
1940.63	8.834	0.005	2
1940.54	8.888	0.025	2
1940.46	8.954	0.04	2
1940.38	9.018	0.022	2
1940.29	9.097	0.009	2
1940.21	9.178	0.001	2
1940.13	9.256	0.004	2
1940.04	9.217	0.009	2
1939.96	9.127	0.022	2
1939.88	9.061	0.016	2
1939.79	8.975	0.005	2
1939.71	8.877	0.002	2
1939.63	8.844	0.005	2
1939.54	8.873	0.001	2
1939.46	8.935	0.024	2
1939.38	8.987	0.008	2
1939.29	9.035	0.024	2
1939.21	9.084	0.029	2
1939.13	9.132	0.016	2
1939.04	9.116	0.023	2
1938.96	9.086	0.021	2
1938.88	9.037	0.029	2
1938.79	8.976	0.023	2
1938.71	8.906	0.028	2
1938.63	8.899	0.018	2
1938.54	8.922	0.041	2
1938.46	8.958	0.029	2
1938.38	9.017	0.027	2
1938.29	9.08	0.021	2
1938.21	9.126	0.019	2
1938.13	9.159	0.029	2
1938.04	9.15	0.019	2
1937.96	9.109	0.024	2
1937.88	9.059	0.034	2
1937.79	8.964	0.012	2
1937.71	8.878	0.008	2
1937.63	8.844	0.016	2
1937.54	8.875	0.024	2
1937.46	8.929	0	2
1937.38	8.98	0.009	2
1937.29	9.048	0.022	2
1937.21	9.095	0.014	2
1937.13	9.134	0.003	2
1937.04	9.096	0.008	2
1936.96	9.05	0.02	2
1936.88	9.027	0.034	3
1936.79	8.96	0.042	3
1936.71	8.878	0.044	3
1936.63	8.847	0.036	3
1936.54	8.885	0.042	3
1936.46	8.923	0.029	3
1936.38	9	0.021	3
1936.29	9.084	0.001	3
1936.21	9.132	0.014	3
1936.13	9.181	0.019	2
1936.04	9.143	0.02	2
1935.96	9.087	0.004	2
1935.88	9.032	0.037	2
1935.79	8.956	0.045	2
1935.71	8.889	0.032	2
1935.63	8.873	0.037	2
1935.54	8.915	0.012	2
1935.46	8.94	0.01	2
1935.38	9.02	0.027	2
1935.29	9.069	0.014	2
1935.21	9.114	0.004	2
1935.13	9.154	0	2
1935.04	9.123	0.005	2
1934.96	9.081	0	2
1934.88	9.029	0.016	2
1934.79	8.915	NAN	1
1934.71	8.889	NAN	1
1934.63	8.856	NAN	1
1934.54	8.868	0.003	2
1934.46	8.948	0.046	2
1934.38	9.008	0.03	2
1934.29	9.081	0.025	2
1934.21	9.159	0.005	2
1934.13	9.216	0.041	2
1934.04	9.171	0.029	2
1933.96	9.106	0.03	2
1933.88	9.02	0.042	2
1933.79	8.947	0.007	2
1933.71	8.88	0.007	2
1933.63	8.866	0.014	2
1933.54	8.912	0.003	2
1933.46	8.954	0.015	2
1933.38	9.038	0.006	2
1933.29	9.104	0.018	2
1933.21	9.152	0.014	2
1933.13	9.185	0.007	2
1933.04	9.113	0.001	2
1932.96	9.071	0.008	2
1932.88	9.01	0.003	2
1932.79	8.906	0.016	2
1932.71	8.849	0.017	2
1932.63	8.815	0.015	2
1932.54	8.837	0.013	2
1932.46	8.894	0.02	2
1932.38	8.968	0.035	2
1932.29	9.028	0.046	2
1932.21	9.062	0.048	2
1932.13	9.087	0.017	2
1932.04	9.063	0.035	2
1931.96	9.018	0.016	2
1931.88	8.986	0.02	2
1931.79	8.92	0.011	2
1931.71	8.843	0.009	2
1931.63	8.811	0.006	2
1931.54	8.847	0.01	2
1931.46	8.907	0.002	2
1931.38	8.963	0.027	2
1931.29	9.044	0.016	2
1931.21	9.146	NAN	1
1931.13	9.247	NAN	1
1931.04	9.19	NAN	1
1930.96	9.126	NAN	1
