# Houtman Abrolhos Coral Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1856
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/abrolhos_data.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date:  1999-07
#--------------------
# Title
#	Study_Name: Abrolhos Houtman Coral Isotope Data
#--------------------
# Investigators
#       Investigators: Kuhnert, H.; Pätzold, J.; Hatcher, B.; Wyrwoll, K-H.; Eisenhauer, A.; Collins, L.B.; Zhu, Z.R.; Wefer, G.
#--------------------
# Description_and_Notes
#	Description: The following is cited from Kuhnert et al. (1999): "A first rough age assignment was based on the density banding pattern evident in x-radiographs over most portions of the coral core. Each couplet of one low- and one high-density band represents the growth of one year. The higher-resolving age model is based on the assumption, that coral d18O primarily depends on temperature. In the d18O data deriving from an annual banding couplet the highest value was assigned to the mid of September, the coldest month on average. The chronology is thus tied to one point within each year; the ages of the other sampling points were linearly interpolated according to their spatial distances along the sampling profile. In skeletal portions with unclear density banding pattern the stratigraphy is solely based on cyclic variations in coral d18O. Each cycle was assumed to represent an annual cycle, as long as it occurred over a skeletal portion extending between 10 and 20 mm. Assignments of sub-annual dates were performed as described above. Errors are estimated to be �1 year per 100 years (due to unclear banding and d18O cycles near 1853 and 1869, respectively)."
#--------------------
# Publication 
#       Authors: Kuhnert, H.; Pätzold, J.; Hatcher, B.; Wyrwoll, K-H.; Eisenhauer, A.; Collins, L.B.; Zhu, Z.R.; Wefer, G.
#       Published_Date_or_Year:  1999-04-01     
#       Published_Title: A 200-year coral stable oxygen isotope record from a high-latitude reef off Western Australia
#       Journal_Name: Coral Reefs
#       Volume: 18
#       Edition: 
#       Issue: 1
#       Pages: 1-12
#       DOI: 10.1007/s003380050147
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: A core from a coral colony of Porites lutea was analysed for stable oxygen isotopic composition*. A 200-year proxy record of sea surface temperatures from the Houtman Abrolhos Islands off west Australia was obtained from coral δ18O. At 29′S, the Houtman Abrolhos are the southernmost major reef complex of the Indian Ocean. They are located on the path of the Leeuwin Current, a southward flow of warm, tropical water, which is coupled to Indonesian throughflow. Coral δ18O primarily reflects local oceanographic and climatic variability, which is largely determined by spatial variability of the Leeuwin Current. However, coherence between coral δ18O and the current strength itself is relatively weak. Evolutionary spectral and singular spectrum analyses of coral δ18O demonstrate a high variability in spectral composition through time. Oscillations in the 5–7-y, 14–15-y, and quasi-biennial bands reflect teleconnections of local sea surface temperature (SST) to tropical Pacific climate variability. Deviations between local (coral-based) and regional (instrument) SST contain a cyclic component with a period of 15 y. Coral δ18O suggests a rise in SST by 0.6 ′C since AD 1944, consistent with available instrumental SST records. A long-term warming by 1.4 ′C since AD 1795 is inferred from the coral record.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Deutsche Forschungsgemeinschaft
#       Grant: Ma 821/11-1
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Australian Research Council
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Houtman Abrolhos Islands  
#       Location: Australia/New Zealand>Australia
#	Country:  
#	Northernmost_Latitude: -28.46 
# 	Southernmost_Latitude: -28.46 
# 	Easternmost_Longitude: 113.77 
# 	Westernmost_Longitude: 113.77 
# 	Elevation:  -5 m  
#------------------
# Data_Collection   
#	Collection_Name: 99abro01b 
#	Earliest_Year: 1795 
#	Most_Recent_Year: 1994 
#	Time_Unit: Years AD 
#	Core_Length: 3 m
#	Notes: The coral core was originally sampled in half-yearly resolution. For the published chronology additional samples were taken (2-3 new samples between two "old" samples). Average sampling density is 7.7 samples per year. The bimonthly data were interpolated with an Excel-macro. Internal precisions (1 SD) are 0.02 per mil for delta O-18, and 0.015 per mil for delta C-13. External precisions (1 SD) of an internal laboratory standard (Solnhofen limestone) are 0.07 per mil for delta O-18, and 0.05 per mil for delta C-13.
#------------------
# Species 
#	Species_Name: Porites lutea
#	Common_Name: Finger Coral
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##depth		depth, , ,cm, , Corals and Sclerosponges, , ,N
##d13c	delta 13 carbon, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: isotope ratio mass spectrometer,N
##d18o	delta 18 oxygen, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: isotope ratio mass spectrometer,N 		
##age_AD	assigned age date, Porites lutea, , years AD, , Corals and Sclerosponges, , ,N	
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
depth	d13c	d18o	age_AD
13.475	-3.544209719	-3.948935032	1985.458
13.6	-3.392708778	-4.032743931	1985.392204
13.7	-3.179981232	-4.213791847	1985.339592
13.8	-2.9074019	-4.0953484	1985.286979
13.925	-3.183134079	-4.387600899	1985.221184
14.05	-3.2945126	-4.1896551	1985.155388
14.175	-2.730084658	-3.845796347	1985.089592
14.3	-2.3294231	-3.7740072	1985.023796
14.425	-2.782254696	-3.802333355	1984.958
14.55	-2.8928291	-3.9908918	1984.892204
14.7	-2.8622561	-3.793385	1984.813225
14.8	-2.8074893	-3.7005692	1984.760612
14.9	-2.8282874	-3.4834778	1984.708
15.05	-3.0688738	-4.0445598	1984.608024
15.25	-3.1815618	-4.1828131	1984.474724
15.5	-3.0476266	-4.2595878	1984.307976
15.7	-2.4394173	-4.0234708	1984.174675
15.9	-2.8396341	-4.0270319	1984.041374
16.05	-2.8701034	-4.0516406	1983.941276
16.25	-2.7016371	-3.8252696	1983.807976
16.4	-2.5302967	-3.4969991	1983.708
16.6	-2.6560997	-3.6711961	1983.622917
16.8	-3.0294603	-3.8544332	1983.537834
16.95	-3.132236	-4.0533947	1983.473991
17.15	-3.2134014	-4.3168464	1983.388908
17.35	-2.8422063	-4.1655069	1983.303703
17.55	-2.8014507	-4.2566499	1983.21862
17.75	-2.6731723	-4.2931595	1983.133537
17.95	-3.0260145	-4.3758374	1983.048454
18.15	-2.5459793	-3.9706283	1982.963371
18.35	-2.9735976	-3.8571697	1982.878166
18.55	-3.0289515	-3.6815306	1982.793083
18.75	-2.9993659	-3.6358204	1982.708
18.95	-3.370187283	-3.989818096	1982.583
19.15	-3.040231943	-4.123069763	1982.458
19.35	-2.760186195	-3.98443222	1982.333
19.5	-3.1574785	-4.4389042	1982.23925
19.7	-2.607236624	-3.842017412	1982.11425
19.9	-2.701098204	-3.811157703	1981.98925
20.1	-3.064074278	-3.741975784	1981.86425
20.35	-3.0683273	-3.671585	1981.708
20.65	-3.241033554	-3.82171917	1981.477287
20.85	-3.017581463	-4.182379246	1981.323356
21.05	-2.8629937	-4.0601968	1981.169548
21.2	-3.025999069	-4.019936085	1981.054191
21.4	-2.976947308	-3.816987276	1980.900261
21.65	-2.528967619	-3.507948637	1980.708
21.9	-2.8766107	-3.6915436	1980.579826
22.1	-3.105098009	-3.809114933	1980.477287
22.25	-3.27772522	-4.12070322	1980.400261
22.45	-2.818787336	-4.137960911	1980.297722
22.65	-2.37997508	-4.134338379	1980.195183
22.85	-2.4199679	-4.4177451	1980.092644
23.05	-2.468095303	-4.244538307	1979.990104
23.25	-2.406107426	-4.09048605	1979.887443
23.4	-2.615387917	-3.705132484	1979.810539
23.6	-2.7256247	-3.6137706	1979.708
23.8	-3.185191631	-4.139103031	1979.554191
24	-2.987203121	-4.124201393	1979.400261
24.2	-2.537585974	-4.172863102	1979.246452
24.4	-2.4408838	-4.0375533	1979.092644
24.65	-2.725034475	-4.38067112	1978.900261
24.9	-2.432339907	-3.75685463	1978.708
25.15	-2.837591648	-3.823563194	1978.569084
25.4	-3.2819581	-4.274351	1978.430168
25.65	-3.192870378	-4.5702034	1978.291374
25.9	-2.7957201	-4.532828426	1978.152458
26.2	-2.773838	-4.1661429	1977.985832
26.35	-2.81063509	-4.210792637	1977.902458
26.55	-2.606920004	-3.83497057	1977.791374
26.7	-3.024799347	-3.831048822	1977.708
26.9	-3.0677464	-3.8859206	1977.565178
27.15	-3.543278456	-4.004141426	1977.386589
27.4	-3.30056715	-4.206822968	1977.208
27.6	-2.840991974	-4.018799877	1977.065178
27.8	-2.8253149	-4.1048049	1976.922233
27.95	-2.647702932	-3.99265871	1976.815178
28.1	-2.571874619	-3.809414005	1976.708
28.3	-2.948994398	-3.919817543	1976.614982
28.5	-2.9817989	-3.8718307	1976.521965
28.7	-3.262711763	-4.1369133	1976.428947
29.1	-2.701708	-4.1321796	1976.242912
29.3	-2.755310774	-4.488057232	1976.149895
29.55	-2.6589775	-4.2566719	1976.033562
29.75	-2.6058116	-4.0254139	1975.940544
30	-2.303719759	-4.032966709	1975.824333
30.25	-2.859057665	-3.805015182	1975.708
30.5	-2.9668965	-3.8370743	1975.583
30.7	-3.45711112	-4.127940273	1975.483024
30.9	-3.223751545	-4.359990692	1975.383049
31.1	-2.778092861	-4.173122501	1975.282951
31.3	-2.5532472	-4.2158627	1975.182976
31.5	-2.5483837	-3.993003	1975.083
31.7	-2.386715174	-3.816166735	1974.983024
31.9	-2.534584045	-3.769680119	1974.883049
32.1	-2.900477171	-3.850256538	1974.782951
32.25	-2.7601116	-3.7285783	1974.708
32.45	-3.647334814	-4.204571342	1974.574699
32.6	-3.403552294	-4.208541012	1974.474724
32.8	-2.761949539	-4.356896973	1974.341301
33	-2.775565147	-4.171083546	1974.208
33.15	-2.6455929	-3.9949741	1974.108024
33.35	-2.274073124	-3.806399202	1973.974724
33.55	-2.5378263	-3.776468611	1973.841301
33.75	-3.059948444	-3.749946928	1973.708
33.95	-3.791754723	-3.913745022	1973.586784
34.15	-3.5151124	-3.9438608	1973.465568
34.4	-3.132627487	-4.047716713	1973.314079
34.6	-2.683241129	-4.025913334	1973.192863
34.8	-2.586323738	-4.135512924	1973.071647
35	-2.4078972	-3.9481946	1972.950432
35.2	-2.679696083	-3.865095711	1972.829216
35.4	-2.857466459	-3.774546003	1972.708
35.6	-3.117832422	-3.82796607	1972.590324
35.7	-3.3869808	-3.936327	1972.531486
35.9	-3.386363745	-4.238336658	1972.413933
36.1	-2.786714554	-4.2901021	1972.296257
36.2	-2.792243242	-4.193739986	1972.237419
36.4	-2.2459962	-3.9999425	1972.119743
36.7	-2.281358719	-4.124085426	1971.943352
36.9	-2.044265985	-3.703574896	1971.825676
37.1	-2.410023212	-3.689978123	1971.708
37.4	-3.208392143	-3.867205238	1971.514396
37.7	-2.6828587	-3.8546997	1971.320915
37.95	-2.312390089	-3.98696661	1971.15966
38.2	-2.418646812	-4.180666447	1970.998283
38.4	-2.077584505	-3.718718767	1970.869255
38.65	-2.357027531	-3.589262962	1970.708
38.9	-2.4675908	-3.611781	1970.546745
39.05	-3.4179592	-3.7690192	1970.449943
39.25	-3.536165237	-4.033042526	1970.320915
39.5	-2.7018496	-4.1743487	1970.15966
39.75	-2.406369448	-4.267531967	1969.998283
40	-2.54451	-3.9689856	1969.837028
40.2	-2.641346693	-3.681136942	1969.708
40.45	-3.071911573	-3.740963078	1969.569084
40.65	-3.2766306	-4.0680584	1969.458
40.8	-3.048603058	-4.0448452	1969.374626
41	-2.369488001	-4.122431374	1969.263542
41.15	-2.356471777	-4.103786087	1969.180168
41.35	-2.1864545	-4.0063491	1969.069084
41.55	-2.428076744	-3.732535219	1968.958
41.75	-2.887629747	-3.66017828	1968.846916
42	-3.0089759	-3.495844	1968.708
42.2	-2.755838394	-3.56935606	1968.541374
42.4	-2.736735344	-3.853923416	1968.374626
42.6	-2.69591856	-4.133518696	1968.208
42.85	-2.0626935	-4.0319424	1967.999626
43	-2.210570335	-3.858535862	1967.874626
43.2	-2.486000061	-3.589708185	1967.708
43.4	-2.5734919	-3.7000149	1967.574699
43.6	-2.668483973	-4.044301128	1967.441276
43.8	-2.988595009	-4.112116909	1967.307976
44	-2.854089499	-4.0672575	1967.174675
44.2	-2.2791323	-4.2195209	1967.041374
44.35	-2.357031584	-4.201742744	1966.941276
44.5	-2.539853334	-4.039458847	1966.841301
44.7	-2.651267529	-3.543367243	1966.708
44.9	-3.124404907	-3.653429842	1966.586784
45.1	-3.2938537	-4.0228277	1966.465568
45.35	-2.808909893	-4.030017471	1966.314079
45.65	-2.2766184	-4.0669041	1966.132194
45.9	-2.313602686	-4.047369576	1965.980705
46.15	-2.543405056	-3.781494236	1965.829216
46.35	-2.551482916	-3.590458488	1965.708
46.55	-2.9893964	-4.0786299	1965.583
46.75	-3.962352753	-4.002175903	1965.458
47	-3.37742281	-4.560560226	1965.30175
47.2	-2.598199129	-4.179416275	1965.17675
47.4	-2.5512224	-4.4200587	1965.05175
47.55	-2.631654978	-4.149503708	1964.958
47.75	-2.854382277	-3.626261568	1964.833
47.95	-2.765838146	-3.586561775	1964.708
48.2	-3.3779352	-3.8339444	1964.565178
48.35	-3.77127409	-3.813568926	1964.479484
48.55	-3.165574789	-3.848372316	1964.365104
48.7	-2.775201321	-3.88925848	1964.279411
48.9	-2.587783813	-3.868404865	1964.165153
49.1	-2.536512375	-4.077551937	1964.050896
49.3	-2.845723867	-3.936868763	1963.936516
49.5	-2.6527014	-3.9107862	1963.822258
49.7	-3.225247383	-3.827280521	1963.708
49.95	-3.725111723	-4.093784428	1963.541374
50.15	-3.44074893	-4.431901455	1963.407951
50.35	-2.605602503	-4.57652483	1963.27465
50.6	-2.764382	-4.6575012	1963.108024
50.8	-2.908758163	-4.119164562	1962.974724
51	-3.093060493	-4.02226696	1962.841301
51.2	-3.014116049	-3.763877487	1962.708
51.5	-2.8365319	-3.8096946	1962.550163
51.7	-3.670192957	-4.170258617	1962.444816
52.1	-2.371206999	-4.233934498	1962.234367
52.35	-2.6511567	-4.2392635	1962.102775
52.55	-2.612944841	-4.148560143	1961.997429
52.75	-2.508313417	-3.941959	1961.892204
52.95	-2.769633055	-3.785352802	1961.786979
53.1	-2.992177725	-3.655874348	1961.708
53.3	-3.0772021	-3.7992864	1961.583
53.5	-3.352446318	-4.053978539	1961.458
53.75	-2.674561977	-4.139573097	1961.30175
53.95	-2.197160959	-4.394403076	1961.17675
54.2	-2.2898173	-4.0693801	1961.0205
54.4	-2.991161108	-3.869351482	1960.8955
54.7	-2.5536593	-3.5243174	1960.708
54.9	-3.202295303	-3.789935112	1960.578972
55.1	-2.991161108	-4.019351482	1960.449943
55.3	-2.903396368	-3.904476261	1960.320915
55.5	-2.6725822	-3.7187486	1960.191887
55.7	-2.537320614	-3.745155668	1960.062858
55.9	-2.529702425	-3.716918325	1959.93383
56.1	-2.461305618	-3.637501812	1959.804802
56.25	-2.139754534	-3.620884275	1959.708
56.45	-3.1093233	-3.926143	1959.590324
56.75	-3.260462284	-3.787697554	1959.413933
56.95	-2.639324903	-4.069971085	1959.296257
57.15	-2.5643306	-4.645583	1959.178581
57.4	-2.383650064	-4.123466492	1959.031486
57.6	-2.464923859	-3.980796337	1958.913933
57.85	-2.64960742	-3.61363101	1958.766838
57.95	-2.707557	-3.5890913	1958.708
58.15	-3.388743877	-3.962795973	1958.541374
58.35	-3.499724865	-3.969532728	1958.374626
58.55	-2.918372154	-4.124508381	1958.208
58.75	-2.3771801	-4.4114097	1958.041374
58.95	-2.345760345	-3.97110796	1957.874626
59.15	-2.297478437	-3.650379658	1957.708
59.35	-2.9304924	-3.7878736	1957.605461
59.65	-2.654494524	-4.168676853	1957.45153
59.85	-3.364503384	-4.07358551	1957.348991
60.15	-3.597420692	-4.009224415	1957.195183
60.35	-2.5300255	-4.1963443	1957.092644
60.65	-2.304665565	-3.905261517	1956.938713
60.9	-2.3033872	-3.4814229	1956.810539
61.1	-2.837571383	-3.351694822	1956.708
61.3	-3.033855915	-3.629758358	1956.578972
61.5	-3.092245817	-3.923515797	1956.449943
61.75	-2.339576244	-4.165423393	1956.288688
61.9	-2.5200784	-4.1258972	1956.191887
62.1	-2.510162354	-4.052998066	1956.062858
62.3	-2.467604399	-3.66323185	1955.93383
62.45	-2.3136365	-3.6433541	1955.837028
62.65	-3.023067951	-3.487676382	1955.708
62.8	-3.715687752	-3.806992292	1955.611198
63	-3.314307213	-4.130257607	1955.48217
63.2	-2.645638943	-4.268989086	1955.353142
63.4	-2.448534	-4.1785269	1955.224113
63.7	-2.596125603	-3.912540674	1955.030632
63.95	-2.4468877	-3.6501294	1954.869255
64.2	-3.121229887	-3.604439735	1954.708
64.4	-3.482969761	-3.786864042	1954.53405
64.65	-2.87426734	-3.823112965	1954.316643
64.85	-2.2861567	-4.0846434	1954.142814
65.1	-2.276779413	-3.617389917	1953.925407
65.35	-2.9661214	-3.5865771	1953.708
65.55	-3.358053207	-3.718841791	1953.541374
65.75	-3.853480101	-4.056658745	1953.374626
65.95	-2.90623641	-3.986044884	1953.208
