# Sr/Ca and Ba/Ca coral record from New Ireland, Papua New Guinea, for the past 170 years
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8604
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/kavieng2008.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2009-11-30
#--------------------
# Title
#	Study_Name: Sr/Ca and Ba/Ca coral record from New Ireland, Papua New Guinea, for the past 170 years
#--------------------
# Investigators
#       Investigators: Alibert, C.A.; Kinsley, L.
#--------------------
# Description_and_Notes
#	Description: This data set contains a timeseries of Sr/Ca and Ba/Ca ratios reported at monthly resolution  for a 2.1 m long Porites coral core designated as "NEP", collected in April 1997 near  Kavieng (2.5�S, 150.5�E), Papua New Guinea.  Sr/Ca and Ba/Ca ratios were determined by laser ablation ICPMS,  using procedures described in Part 1 of the paper.
#--------------------
# Publication 
#       Authors: Alibert, C.A.; Kinsley, L.
#       Published_Date_or_Year: 2008-04-09    
#       Published_Title: A 170-year Sr/Ca and Ba/Ca coral record from the western Pacific warm pool: 1. What can we learn from an unusual coral record?
#       Journal_Name: J. Geophys. Res.
#       Volume: 113
#       Edition: 
#       Issue: C4
#       Pages: 
#       DOI: 10.1029/2007JC004263
#       Online_Resource: http://onlinelibrary.wiley.com/doi/10.1029/2006JC003979/abstract
#       Full_Citation: Alibert, C., and L. Kinsley (2008), A 170-year Sr/Ca and Ba/Ca coral record from the  western Pacific warm pool: 1. What can we learn from an unusual coral record? J. Geophys. Res., 113, C04008. doi:10.1029/2006JC003979.
#       Abstract: A Porites coral from New Ireland (2.5°S, 150.5°E), at the heart of the Pacific warm pool, records variations of Ba/Ca back to the early 1820s. The New Ireland Coastal Undercurrent, which flows along the north coast and transports high-nutrient thermocline waters, is thought to be the main source of the Ba enrichment observed in the coral during El Niño. Between the 1850s and the 1960s, frequent large Ba peaks indicate that nutrients were available during both phases of El Niño–Southern Oscillation (ENSO). During La Niña, Ba could be advected along the South Equatorial Current. Also during this period, clusters of Ba/Ca peaks at nearly decadal timescale generally coincide with the return time of a strong El Niño, in accord with the high decadal variance of NINO3 sea surface temperatures. Ba enrichment in this coral primarily reflects the stratification in the thermocline that controls vertical mixing. The coral records long-term changes in those properties affecting nutrients in surface waters, with reduced Ba after the 1960s, and even less between 1823 and 1850. These reductions are tentatively attributed to the high rate of warming at the end of the Dalton Minimum and since the mid-20th century. An ensuing weakening of the trade winds may have produced a more stratified equatorial thermocline, hindering the transport of Ba and nutrients from the undercurrent to the shallow coastal waters north of New Ireland.
#--------------------
# Publication 
#       Authors: Alibert, C.A.; Kinsley, L.
#       Published_Date_or_Year: 2008-06-06    
#       Published_Title: A 170-year Sr/Ca and Ba/Ca coral record from the western Pacific warm pool: 2. A window into variability of the New Ireland Coastal  Undercurrent.
#       Journal_Name: J. Geophys. Res.
#       Volume: 113
#       Edition: 
#       Issue: C6
#       Pages: 
#       DOI: 10.1029/2006JC003979
#       Online_Resource: http://onlinelibrary.wiley.com/doi/10.1029/2007JC004263/abstract
#       Full_Citation: Alibert, C., and L. Kinsley. 2008. A 170-year Sr/Ca and Ba/Ca coral record from the western Pacific warm pool: 2. A window into variability of the New Ireland Coastal  Undercurrent. J. Geophys. Res., 113, C06006. doi:10.1029/2007JC004263. 
#       Abstract: A long-lived Porites coral from New Ireland (2.5°S, 150.5°E), Papua New Guinea, has been analyzed for Sr/Ca and Ba/Ca by laser ablation inductively coupled plasma mass spectrometry (LA-ICPMS). The top 50 years of the core are examined here and compared with instrumental sea surface temperatures (SSTs). For the small range of SST in the warm pool, Sr/Ca shows an unusually large response. The best estimate for the slope of a temperature calibration is –0.23 ± 0.03 mmol/mol per°C. This strong slope is partly a result of the high-resolution sampling, but is also due to additional biological mediation of the Sr/Ca ratios, which appears to be associated with seasonal changes of calcification rate, and limits the prediction skills of this proxy thermometer. High-density bands synchronous with high Sr/Ca ratios suggest that calcification may be enhanced by beneficial small amounts of nutrients available during El Niño. Transient Ba enrichment, synchronous with colder than average SST, is also observed during El Niño and attributed to the shoaling of the New Ireland Coastal Undercurrent. The high level of enrichment, in particular during upwelling triggered by westerly wind bursts, suggests an origin from both dissolved seawater and marine biological barium.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Australian Research Council
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Kavieng, Papua New Guinea
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Papua New Guinea
#	Country: Papua New Guinea 
#	Northernmost_Latitude: -2.700
# 	Southernmost_Latitude: -2.700
# 	Easternmost_Longitude: 151.050
# 	Westernmost_Longitude: 151.050
# 	Elevation:   
#------------------
# Data_Collection   
#	Collection_Name: 08papu01a
#	Earliest_Year: 1823
#	Most_Recent_Year: 1997
#	Time_Unit: y_ad
#	Core_Length: 2.1 m
#	Notes: {"database":"PAGES2"} Core name- NEP
#------------------
# Species
#	Species_Name: Porites sp.
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites sp., ,mol/mol, ,Corals and Sclerosponges, , ,N 
##Ba/Ca	Barium/Calcium, Porites sp., ,mol/mol, ,Corals and Sclerosponges, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	Sr/Ca	Ba/Ca
1982.1667	0.00891	0.00000713
1982.0833	0.00894	0.00000716
1982.0000	0.00891	0.00000645
1981.9167	0.00888	0.00000712
1981.8333	0.00895	0.00000574
1981.7500	0.00915	0.00000571
1981.6667	0.00916	0.00000754
1981.5833	0.00892	0.00000484
1981.5000	0.00897	0.00000508
1981.4167	0.00887	0.00000380
1981.3333	0.0089	0.00000423
1981.2500	0.00896	0.00000506
1981.1667	0.00883	0.00000479
1981.0833	0.009	0.00000513
1981.0000	0.00899	0.00000465
1980.9167	0.0089	0.00000448
1980.8333	0.00893	0.00000486
1980.7500	0.00892	0.00000414
1980.6667	0.00889	0.00000371
1980.5833	0.00908	0.00000480
1980.5000	0.00909	0.00000510
1980.4167	0.00902	0.00000458
1980.3333	0.0091	0.00000503
1980.2500	0.00909	0.00000486
1980.1667	0.00899	0.00000442
1980.0833	0.00892	0.00000459
1980.0000	0.00886	0.00000456
1979.9167	0.00889	0.00000512
1979.8333	0.00891	0.00000494
1979.7500	0.00889	0.00000458
1979.6667	0.00893	0.00000461
1979.5833	0.00903	0.00000424
1979.5000	0.00916	0.00000497
1979.4167	0.009	0.00000477
1979.3333	0.00894	0.00000463
1979.2500	0.0089	0.00000392
1979.1667	0.00895	0.00000438
1979.0833	0.00892	0.00000426
1979.0000	0.00881	0.00000419
1978.9167	0.00894	0.00000573
1978.8333	0.00904	0.00000563
1978.7500	0.00893	0.00000479
1978.6667	0.00893	0.00000415
1978.5833	0.00891	0.00000380
1978.5000	0.00904	0.00000450
1978.4167	0.00899	0.00000411
1978.3333	0.00898	0.00000397
1978.2500	0.00891	0.00000361
1978.1667	0.00901	0.00000368
1978.0833	0.00909	0.00000401
1978.0000	0.00893	0.00000389
1977.9167	0.00893	0.00000383
1977.8333	0.00894	0.00000400
1977.7500	0.00893	0.00000347
1977.6667	0.009	0.00000337
1977.5833	0.00895	0.00000400
1977.5000	0.00893	0.00000409
1977.4167	0.009	0.00000418
1977.3333	0.00899	0.00000426
1977.2500	0.0089	0.00000487
1977.1667	0.00905	0.00000517
1977.0833	0.00886	0.00000489
1977.0000	0.00876	0.00000425
1976.9167	0.00879	0.00000349
1976.8333	0.00879	0.00000303
1976.7500	0.00884	0.00000320
1976.6667	0.00897	0.00000359
1976.5833	0.00906	0.00000359
1976.5000	0.00899	0.00000372
1976.4167	0.00898	0.00000378
1976.3333	0.00898	0.00000400
1976.2500	0.00878	0.00000291
1976.1667	0.00882	0.00000341
1976.0833	0.00877	0.00000375
1976.0000	0.00888	0.00000385
1975.9167	0.00877	0.00000414
1975.8333	0.00892	0.00000478
1975.7500	0.00897	0.00000478
1975.6667	0.00907	0.00000393
1975.5833	0.00907	0.00000439
1975.5000	0.00881	0.00000409
1975.4167	0.00873	0.00000378
1975.3333	0.00878	0.00000424
1975.2500	0.00881	0.00000395
1975.1667	0.00887	0.00000435
1975.0833	0.00868	0.00000378
1975.0000	0.0087	0.00000367
1974.9167	0.00873	0.00000361
1974.8333	0.00885	0.00000325
1974.7500	0.00899	0.00000380
1974.6667	0.00895	0.00000387
1974.5833	0.00896	0.00000481
1974.5000	0.00898	0.00000506
1974.4167	0.00899	0.00000452
1974.3333	0.00898	0.00000443
1974.2500	0.00893	0.00000504
1974.1667	0.00885	0.00000519
1974.0833	0.00881	0.00000465
1974.0000	0.00875	0.00000496
1973.9167	0.00887	0.00000488
1973.8333	0.00893	0.00000412
1973.7500	0.00891	0.00000378
1973.6667	0.00881	0.00000376
1973.5833	0.00872	0.00000369
1973.5000	0.00882	0.00000436
1973.4167	0.00887	0.00000465
1973.3333	0.00886	0.00000448
1973.2500	0.00885	0.00000474
1973.1667	0.00882	0.00000503
1973.0833	0.00888	0.00000493
1973.0000	0.00884	0.00000521
1972.9167	0.00886	0.00000619
1972.8333	0.00871	0.00000716
1972.7500	0.00889	0.00000804
1972.6667	0.00901	0.00001050
1972.5833	0.00907	0.00001060
1972.5000	0.00904	0.00000769
1972.4167	0.00896	0.00000660
1972.3333	0.00889	0.00000590
1972.2500	0.009	0.00000616
1972.1667	0.00888	0.00000532
1972.0833	0.00884	0.00000456
1972.0000	0.00898	0.00000598
1971.9167	0.00889	0.00000447
1971.8333	0.00879	0.00000358
1971.7500	0.00873	0.00000383
1971.6667	0.0088	0.00000420
1971.5833	0.00887	0.00000463
1971.5000	0.00885	0.00000412
1971.4167	0.0089	0.00000348
1971.3333	0.0088	0.00000337
1971.2500	0.00889	0.00000389
1971.1667	0.00877	0.00000388
1971.0833	0.00879	0.00000393
1971.0000	0.00871	0.00000333
1970.9167	0.00875	0.00000352
1970.8333	0.0088	0.00000388
1970.7500	0.00874	0.00000315
1970.6667	0.0088	0.00000318
1970.5833	0.00894	0.00000358
1970.5000	0.00893	0.00000416
1970.4167	0.00889	0.00000344
1970.3333	0.00883	0.00000328
1970.2500	0.00891	0.00000327
1970.1667	0.00882	0.00000345
1970.0833	0.00877	0.00000321
1970.0000	0.00866	0.00000328
1969.9167	0.00873	0.00000353
1969.8333	0.00882	0.00000360
1969.7500	0.00887	0.00000328
1969.6667	0.00882	0.00000383
1969.5833	0.0089	0.00000445
1969.5000	0.00871	0.00000349
1969.4167	0.00866	0.00000322
1969.3333	0.0086	0.00000299
1969.2500	0.00863	0.00000271
1969.1667	0.00871	0.00000341
1969.0833	0.00874	0.00000350
1969.0000	0.00884	0.00000401
1968.9167	0.00896	0.00000476
1968.8333	0.00895	0.00000384
1968.7500	0.00894	0.00000309
1968.6667	0.00899	0.00000333
1968.5833	0.00881	0.00000299
1968.5000	0.00881	0.00000325
1968.4167	0.00886	0.00000332
1968.3333	0.0088	0.00000308
1968.2500	0.00897	0.00000372
1968.1667	0.00906	0.00000441
1968.0833	0.00899	0.00000466
1968.0000	0.00894	0.00000308
1967.9167	0.00896	0.00000306
1967.8333	0.00887	0.00000308
1967.7500	0.00884	0.00000318
1967.6667	0.00886	0.00000284
1967.5833	0.00883	0.00000319
1967.5000	0.0089	0.00000379
1967.4167	0.00886	0.00000348
1967.3333	0.00893	0.00000353
1967.2500	0.00898	0.00000322
1967.1667	0.0091	0.00000343
1967.0833	0.00899	0.00000353
1967.0000	0.00897	0.00000338
1966.9167	0.00898	0.00000336
1966.8333	0.00908	0.00000324
1966.7500	0.00896	0.00000367
1966.6667	0.00891	0.00000335
1966.5833	0.009	0.00000396
1966.5000	0.00896	0.00000437
1966.4167	0.009	0.00000434
1966.3333	0.00893	0.00000404
1966.2500	0.00889	0.00000405
1966.1667	0.00891	0.00000469
1966.0833	0.009	0.00000562
1966.0000	0.009	0.00000579
1965.9167	0.00901	0.00000647
1965.8333	0.00902	0.00000839
1965.7500	0.00891	0.00000660
1965.6667	0.00891	0.00000485
1965.5833	0.00892	0.00000518
1965.5000	0.00896	0.00000510
1965.4167	0.009	0.00000558
1965.3333	0.00899	0.00000442
1965.2500	0.00889	0.00000412
1965.1667	0.00893	0.00000434
1965.0833	0.0089	0.00000462
1965.0000	0.009	0.00000555
1964.9167	0.00892	0.00000491
1964.8333	0.00881	0.00000434
1964.7500	0.00882	0.00000474
1964.6667	0.00895	0.00000422
1964.5833	0.00897	0.00000420
1964.5000	0.00898	0.00000411
1964.4167	0.00894	0.00000430
1964.3333	0.00894	0.00000471
1964.2500	0.00884	0.00000419
1964.1667	0.00884	0.00000494
1964.0833	0.00885	0.00000503
1964.0000	0.00904	0.00000716
1963.9167	0.00908	0.00000926
1963.8333	0.00902	0.00000972
1963.7500	0.00899	0.00001800
1963.6667	0.00898	0.00002170
1963.5833	0.009	0.00001670
1963.5000	0.00897	0.00001410
1963.4167	0.00895	0.00001030
1963.3333	0.00903	0.00000864
1963.2500	0.00885	0.00000828
1963.1667	0.0088	0.00000977
1963.0833	0.00894	0.00000993
1963.0000	0.00891	0.00000984
1962.9167	0.00887	0.00001050
1962.8333	0.0088	0.00001010
1962.7500	0.00881	0.00000875
1962.6667	0.00889	0.00000836
1962.5833	0.00882	0.00000691
1962.5000	0.00871	0.00000611
1962.4167	0.00878	0.00000649
1962.3333	0.00878	0.00000745
1962.2500	0.00877	0.00000797
1962.1667	0.00887	0.00000890
1962.0833	0.00879	0.00000802
1962.0000	0.00877	0.00000634
1961.9167	0.00872	0.00000595
1961.8333	0.00883	0.00000599
1961.7500	0.00879	0.00000505
1961.6667	0.00879	0.00000476
1961.5833	0.00888	0.00000404
1961.5000	0.00885	0.00000437
1961.4167	0.00879	0.00000419
1961.3333	0.00878	0.00000455
1961.2500	0.00884	0.00000430
1961.1667	0.00872	0.00000466
1961.0833	0.00882	0.00000465
1961.0000	0.00882	0.00000498
1960.9167	0.00884	0.00000442
1960.8333	0.00872	0.00000348
1960.7500	0.00866	0.00000320
1960.6667	0.00857	0.00000335
1960.5833	0.00872	0.00000490
1960.5000	0.00872	0.00000614
1960.4167	0.00903	0.00000843
1960.3333	0.00913	0.00000844
1960.2500	0.00908	0.00000729
1960.1667	0.009	0.00000837
1960.0833	0.00875	0.00000623
1960.0000	0.00867	0.00000566
1959.9167	0.00868	0.00000471
1959.8333	0.00871	0.00000438
1959.7500	0.00863	0.00000428
1959.6667	0.00883	0.00000527
1959.5833	0.00886	0.00000518
1959.5000	0.00907	0.00000647
1959.4167	0.00891	0.00000524
1959.3333	0.0088	0.00000404
1959.2500	0.00898	0.00000747
1959.1667	0.0087	0.00000485
1959.0833	0.00859	0.00000419
1959.0000	0.00872	0.00000462
1958.9167	0.0087	0.00000433
1958.8333	0.00867	0.00000462
