# Clipperton Atoll 1874-1994 Sr/Ca and Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:17380
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/wu2014/wu2014-4b.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-11-04
#--------------------
# Title
#	Study_Name: Clipperton Atoll 1874-1994 Sr/Ca and Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Wu, Henry C.; Moreau, M�lanie; Linsley, Braddock K.; Schrag, Daniel P.; Corr�ge, Thierry
#--------------------
# Description_and_Notes
#	Description: Monthly data from Porites lobata
#--------------------
# Publication 
#       Authors: Wu, Henry C.; Moreau, M�lanie; Linsley, Braddock K.; Schrag, Daniel P.; Corr�ge, Thierry
#       Published_Date_or_Year: 2014     
#       Published_Title: Investigation of sea surface temperature changes from replicated coral Sr/Ca variations in the eastern equatorial Pacific (Clipperton Atoll)
#       Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#       Volume: 412
#       Edition: 
#       Issue: 
#       Pages: 208-222
#       DOI: 10.1016/j.palaeo.2014.07.039
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: Sub-seasonally resolved and replicated coral Sr/Ca time series at Clipperton Atoll (10�18'N, 109�13'W) in the eastern Pacific are assessed as a sea surface temperature (SST) proxy in this region with small seasonal SST variability. The composite coral Sr/Ca time series is a partially replicated record of three live and one sub- modern colony of Porites lobata extending back to 1874. Large inter-colony coral Sr/Ca offsets equate to relative SST differences of 0.6 to 4.3 �C and limit the ability to reconstruct absolute SST changes. Moreover, the replication method revealed a 12-year section of growth in one colony where mean Sr/Ca was anomalously low (~1 �C higher SST) relative to the other colonies without evidence of diagenesis or other significant skeletal alterations. The presence of this anomalous interval supports the need for multi-coral Sr/Ca replication in specific sites or re- gions. The Clipperton Composite Sr/Ca anomaly record is significantly coherent (r = 0.71�0.76, p b 0.001) with gridded instrumental SSTs but with larger amplitude decadal variance that appears to more accurately represent actual SST variability at Clipperton. The amplitude of the secular warming trend during the last century at Clipperton is 0.3 to 0.6 �C larger (~twice as large) than the trend in the poorly �ground-truthed� instrumental SST records for the region. The interannual and decadal variability in Clipperton coral Sr/Ca demonstrates strong coherence to the Pacific Decadal Oscillation and the El Nin~o/Southern Oscillation (ENSO) with reduced ENSO variability from 1920 to late 1930s and enhanced variability in the late twentieth century.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Science Foundation
#       Grant: SGER ATM9409368
#------------------
# Site_Information 
#       Site_Name: Clipperton Atoll
#       Location: Ocean>Pacific Ocean>Eastern Pacific Ocean
#	Country: France  
#	Northernmost_Latitude: 10.3 
# 	Southernmost_Latitude: 10.3 
# 	Easternmost_Longitude: -109.216667 
# 	Westernmost_Longitude: -109.216667 
# 	Elevation: -8.2 
#------------------
# Data_Collection   
#	Collection_Name: 00epac03b 
#	Earliest_Year: 1894.04167 
#	Most_Recent_Year: 1993.95833267
#	Time_Unit: Years AD 
#	Core_Length: 2.97 m
#	Notes: Core name - 4B. Prevous name - Clipperton 4B Sr/Ca Wu14
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N				
##Sr/Ca	Strontium/Calcium, Porites lobata, ,mmol/mol, , Corals and Sclerosponges, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	Sr/Ca
1926.458335	9.19999525
1926.375002	9.19000024
1926.291669	9.22004882
1926.208335	9.27000000
1926.125002	9.27008935
1926.041669	9.30004470
1925.958335	9.30613272
1925.875002	9.26479907
1925.791669	9.21622212
1925.708335	9.22506663
1925.625002	9.22120039
1925.541669	9.22502186
1925.458335	9.19497870
1925.375002	9.15000112
1925.291669	9.22504392
1925.208335	9.34008896
1925.125002	9.30486599
1925.041669	9.33990068
1924.958335	9.31491317
1924.875002	9.28988107
1924.791669	9.24990106
1924.708335	9.20997039
1924.625002	9.19497789
1924.541669	9.17998539
1924.458335	9.16499288
1924.375002	9.15000038
1924.291669	9.24011706
1924.208335	9.31980235
1924.125002	9.26005955
1924.041669	9.33000000
1923.958335	9.33000000
1923.875002	9.31488852
1923.791669	9.27740726
1923.708335	9.24995067
1923.625002	9.22874079
1923.541669	9.22249391
1923.458335	9.20498815
1923.375002	9.18000065
1923.291669	9.28000000
1923.208336	9.29988144
1923.125002	9.23982138
1923.041669	9.29000000
1922.958336	9.29000000
1922.875002	9.26985138
1922.791669	9.21987637
1922.708336	9.22002466
1922.625002	9.22874079
1922.541669	9.22249392
1922.458336	9.18622337
1922.375002	9.13000148
1922.291669	9.22006822
1922.208336	9.27510371
1922.125002	9.25765626
1922.041669	9.32995532
1921.958336	9.31871093
1921.875002	9.30746653
1921.791669	9.28992575
1921.708336	9.25994083
1921.625002	9.22995591
1921.541669	9.21499273
1921.458336	9.20749646
1921.375002	9.20000020
1921.291669	9.25998052
1921.208336	9.26027650
1921.125002	9.29017856
1921.041669	9.33988087
1920.958336	9.30993058
1920.875002	9.28988114
1920.791669	9.24985170
1920.708336	9.19009859
1920.625002	9.23992640
1920.541669	9.18998056
1920.458336	9.16997638
1920.375002	9.12000137
1920.291669	9.21759492
1920.208336	9.24498519
1920.125002	9.23495537
1920.041669	9.22065514
1919.958336	9.29968764
1919.875002	9.22977718
1919.791669	9.16992587
1919.708336	9.28991129
1919.625002	9.23991171
1919.541669	9.16000000
1919.458336	9.19004248
1919.375002	9.15000292
1919.291669	9.19009731
1919.208336	9.22487662
1919.125002	9.25276031
1919.041669	9.25973202
1918.958336	9.18839849
1918.875002	9.12013380
1918.791669	9.15000000
1918.708336	9.13995566
1918.625002	9.12373350
1918.541669	9.17257625
1918.458336	9.13746828
1918.375002	9.08000159
1918.291669	9.19512158
1918.208336	9.29009868
1918.125002	9.30246282
1918.041669	9.31003473
1917.958336	9.31878033
1917.875002	9.31247399
1917.791669	9.28491344
1917.708336	9.26498276
1917.625002	9.27505137
1917.541669	9.30501694
1917.458336	9.30996682
1917.375002	9.24000201
1917.291669	9.28763367
1917.208336	9.39009865
1917.125002	9.37231412
1917.041669	9.41986604
1916.958336	9.38742191
1916.875002	9.37000000
1916.791669	9.37000000
1916.708336	9.34991136
1916.625002	9.27360161
1916.541669	9.17991294
1916.458336	9.16000000
1916.375002	9.15000033
1916.291669	9.25004858
1916.208336	9.31014795
1916.125002	9.28723981
1916.041669	9.35975693
1915.958336	9.29853772
1915.875002	9.22226595
1915.791669	9.21881490
1915.708336	9.23501723
1915.625002	9.24376283
1915.541669	9.24749154
1915.458336	9.22871275
1915.375002	9.15000234
1915.291669	9.19011654
1915.208336	9.30996056
1915.125002	9.29011892
1915.041669	9.32972223
1914.958336	9.25975743
1914.875003	9.26505200
1914.791669	9.27000000
1914.708336	9.25494832
1914.625003	9.24752566
1914.541669	9.25247463
1914.458336	9.22498346
1914.375003	9.19000106
1914.291669	9.16756552
1914.208336	9.18991128
1914.125003	9.20513377
1914.041669	9.30968755
1913.958336	9.23097715
1913.875003	9.18989601
1913.791669	9.21762974
1913.708336	9.22494833
1913.625003	9.21376282
1913.541669	9.22000000
1913.458336	9.21122108
1913.375003	9.15000188
1913.291669	9.18013583
1913.208336	9.31994086
1913.125003	9.28997028
1913.041669	9.28006942
1912.958336	9.29756063
1912.875003	9.28494801
1912.791669	9.28000000
1912.708336	9.29003444
1912.625003	9.27366026
1912.541669	9.21745776
1912.458336	9.18000000
1912.375003	9.18000000
1912.291669	9.29999030
1912.208336	9.28998029
1912.125003	9.28053490
1912.041669	9.38989588
1911.958336	9.36365896
1911.875003	9.33742204
1911.791669	9.30866663
1911.708336	9.27493360
1911.625003	9.24120057
1911.541669	9.22499276
1911.458336	9.21749650
1911.375003	9.21000024
1911.291669	9.26246365
1911.208336	9.26512314
1911.125003	9.32014856
1911.041669	9.42982648
1910.958336	9.38609848
1910.875003	9.32731811
1910.791669	9.31627161
1910.708336	9.32000000
1910.625003	9.34257687
1910.541669	9.38752532
1910.458336	9.40122117
1910.375003	9.34000197
1910.291669	9.38763321
1910.208336	9.44487689
1910.125003	9.42000000
1910.041669	9.44960343
1909.958336	9.36491335
1909.875003	9.35000000
1909.791669	9.35000000
1909.708336	9.37985251
1909.625003	9.33007334
1909.541669	9.31990330
1909.458336	9.24997664
1909.375003	9.23000041
1909.291669	9.28000000
1909.208336	9.33006892
1909.125003	9.32255198
1909.041669	9.37982157
1908.958336	9.33484419
1908.875003	9.34511121
1908.791669	9.36244445
1908.708336	9.34001475
1908.625003	9.34751097
1908.541669	9.33497825
1908.458336	9.30497886
1908.375003	9.26000149
1908.291669	9.28252178
1908.208336	9.32008859
1908.125003	9.37017818
1908.041669	9.42958370
1907.958336	9.32463650
1907.875003	9.27237014
1907.791669	9.24745680
1907.708336	9.23498280
1907.625003	9.25633960
1907.541669	9.27993259
1907.458336	9.22125411
1907.375003	9.22999971
1907.291669	9.25246373
1907.208336	9.26014762
1907.125003	9.32014846
1907.041669	9.39990089
1906.958336	9.37491339
1906.875003	9.33481471
1906.791669	9.32506162
1906.708336	9.24002456
1906.625003	9.25503663
1906.541670	9.24995172
1906.458336	9.20748254
1906.375003	9.20000000
1906.291670	9.24666489
1906.208336	9.29666467
1906.125003	9.33999920
1906.041670	9.32333493
1905.958336	9.30166702
1905.875003	9.31999920
1905.791670	9.35833647
1905.708336	9.30333293
1905.625003	9.29000161
1905.541670	9.25000121
1905.458336	9.22333405
1905.375003	9.22000000
1905.291670	9.26999827
1905.208336	9.28000000
1905.125003	9.30499856
1905.041670	9.34999826
1904.958336	9.37333623
1904.875003	9.29000290
1904.791670	9.24000174
1904.708336	9.24333275
1904.625003	9.23500087
1904.541670	9.21333392
1904.458336	9.19000175
1904.375003	9.14000175
1904.291670	9.25499778
1904.208336	9.31499892
1904.125003	9.33000139
1904.041670	9.28333502
1903.958336	9.24583366
1903.875003	9.23500032
1903.791670	9.23583295
1903.708336	9.27999744
1903.625003	9.28500083
1903.541670	9.31333171
1903.458336	9.21917101
1903.375003	9.22999923
1903.291670	9.23749671
1903.208336	9.30499874
1903.125003	9.26750338
1903.041670	9.28999842
1902.958336	9.20249771
1902.875003	9.24000000
1902.791670	9.23250043
1902.708336	9.25999851
1902.625003	9.22000000
1902.541670	9.20000190
1902.458336	9.15750127
1902.375003	9.12000135
1902.291670	9.23916249
1902.208336	9.28333208
1902.125003	9.23750213
1902.041670	9.18000177
1901.958336	9.17749914
1901.875003	9.20999889
1901.791670	9.24666541
1901.708336	9.26000111
1901.625003	9.24000000
1901.541670	9.23333474
1901.458336	9.19666804
1901.375003	9.16000134
1901.291670	9.25499904
1901.208336	9.28499870
1901.125003	9.27750148
1901.041670	9.31999796
1900.958336	9.24249953
1900.875003	9.26499862
1900.791670	9.27250045
1900.708336	9.25000102
1900.625003	9.19749704
1900.541670	9.24500049
1900.458336	9.19500262
1900.375003	9.16000092
1900.291670	9.37249860
1900.208336	9.39000000
1900.125003	9.38500315
1900.041670	9.33333386
1899.958336	9.34916724
1899.875003	9.32500158
1899.791670	9.30083382
1899.708336	9.26333122
1899.625003	9.26750159
1899.541670	9.31833948
1899.458336	9.22166569
1899.375003	9.15000424
1899.291670	9.22833091
1899.208336	9.26666710
1899.125003	9.28499781
1899.041670	9.33666491
1898.958336	9.31666824
1898.875003	9.26000220
1898.791670	9.28833382
1898.708336	9.29333157
1898.625003	9.30000176
1898.541670	9.25333510
1898.458336	9.24000000
1898.375003	9.19000221
1898.291670	9.22583053
1898.208337	9.29000000
1898.125003	9.29499924
1898.041670	9.29666814
1897.958337	9.26583369
1897.875003	9.26999930
1897.791670	9.30916460
1897.708337	9.33000000
1897.625003	9.26250402
1897.541670	9.24000000
1897.458337	9.24000000
1897.375003	9.18000250
1897.291670	9.25250152
1897.208337	9.24999818
1897.125003	9.29999792
1897.041670	9.34999827
1896.958337	9.31000396
1896.875003	9.24500048
1896.791670	9.24000000
1896.708337	9.19000267
1896.625003	9.16999821
1896.541670	9.20000000
1896.458337	9.20000000
1896.375003	9.17000146
1896.291670	9.18999930
1896.208337	9.24999742
1896.125003	9.22000117
1896.041670	9.21000035
1895.958337	9.23999871
1895.875003	9.27999844
1895.791670	9.24000141
1895.708337	9.25999914
1895.625003	9.22000157
1895.541670	9.23999929
1895.458337	9.22000087
1895.375003	9.21000039
1895.291670	9.23249914
1895.208337	9.28999719
1895.125003	9.34749918
1895.041670	9.36999920
1894.958337	9.31000207
1894.875003	9.30999881
1894.791670	9.31500201
1894.708337	9.27000197
1894.625003	9.29249904
1894.541670	9.27500157
1894.458337	9.24750031
1894.375003	9.24000030
1894.291670	9.24749971
1894.208337	9.25000000
1894.125003	9.25249972
1894.041670	9.25999973
