# Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:10373
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Climate Reconstructions
#--------------------
# Contribution_Date
#	Date: 2011-02-01
#--------------------
# Title
#	Study_Name: Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw 
#--------------------
# Investigators
#       Investigators: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#--------------------
# Description_and_Notes
#	Description: This dataset contains coral-derived sea-surface temperature (SST, via Sr/Ca) and salinity (SSS, via the oxygen isotopic composition of seawater or d18Osw) reconstructions from Palmyra Island of the Line Islands chain in the central tropical Pacific, for the period 1886-1998. Cobb et al. [2001] presented the century-long coral oxygen isotopic (d18O) record from Palmyra, and here we present the century-long Sr/Ca and d18Osw records from Palmyra. The late 20th century portion of the Sr/Ca and d18Osw records was presented in Nurhati et al.[2009]. We measured coral d18O values on a GV Isoprime-Multiprep mass spectrometer with an analytical precision of ± 0.05‰ (1sigma), and Sr/Ca ratios with a Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer (ICP-OES) with an analytical precision of ± 0.07% or ± 0.006 mmol/mol(1s) using the nearest-neighbor correction method from Schrag [1999]. We used the monthly 1ºx1º IGOSS SST dataset [Reynolds et al., 2002] to calibrate Sr/Ca ratios via reduced major axis regression, where (SST)palm = 130.43 – 11.39 x (Sr/Ca)palm (Nov 1981-Mar 1998; R=-0.71; CI > 99%). We derive the oxygen isotopic composition of seawater (d18Osw) by subtracting the Sr/Ca-derived SST contribution from coral d18O following the method outlined in Ren et al. [2003]. Fairbanks et al. [1997] find an empirical linear relationship between d18Osw and SSS in the central tropical Pacific, so we use the d18Osw records to reconstruct SSS variability associated with changes in the hydrological balance. Note- Coral d18O data has been previously published by Cobb et el. (2001). Sr/Ca data from 1981-1998 was used for the Sr/Ca-SST calibration. Coral d18O, Sr/Ca-derived SST and d18Osw data from 1886 to 1998 were used in the trend calculations reported in the paper.
#--------------------
# Publication 
#       Authors: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#       Published_Date_or_Year: 2011-07-01      
#       Published_Title: 
#       Journal_Name: 
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1175/2011JCLI3852.1
#       Online_Resource: 
#       Full_Citation: Nurhati, I.S., K.M. Cobb, and E. Di Lorenzo. 2011. Decadal-scale SST and Salinity Variations in the Central Tropical Pacific: Signatures of Natural and Anthropogenic Climate Change. Journal of Climate, Vol. 24, Issue 13, pp. 3294-3308, July 2011. doi: 10.1175/2011JCLI3852.1 
#       Abstract: Accurate projections of future temperature and precipitation patterns in many regions of the world depend on quantifying anthropogenic signatures in tropical Pacific climate against its rich background of natural variability. However, the detection of anthropogenic signatures in the region is hampered by the lack of continuous, century-long instrumental climate records. This study presents coral-based sea-surface temperature (SST) and salinity proxy records from Palmyra Island in the central tropical Pacific over the 20th century, based on coral Sr/Ca and the oxygen isotopic composition of seawater (d18OSW), respectively. On interannual timescales, the Sr/Ca-based SST record captures both eastern- and central- Pacific warming "flavors" of El Nino-Southern Oscillation (ENSO) variability (R=0.65 and 0.67, respectively). On decadal timescales, the SST proxy record is highly correlated to the North Pacific Gyre Oscillation (NPGO; R=-0.85), reflecting strong dynamical links between the central Pacific warming mode and extratropical decadal climate variability. Decadal-scale salinity variations implied by the coral-based d18OSW record are significantly correlated with the Pacific Decadal Oscillation (PDO; R=0.54). The salinity proxy record is dominated by an unprecedented trend towards lighter d18OSW values since the mid-20th century, implying that a significant freshening has taken place in the region, in line with climate model projections showing enhanced hydrological patterns under greenhouse forcing. Taken together, the new coral records suggest that low-frequency SST and salinity variations in the central tropical Pacific are controlled by different sets of dynamics, and that recent hydrological trends in this region may be related to anthropogenic climate change. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean
#	Country: United States 
#	Northernmost_Latitude: 5.87
# 	Southernmost_Latitude: 5.87
# 	Easternmost_Longitude: -162.13
# 	Westernmost_Longitude: -162.13
# 	Elevation: -10 m 
#------------------
# Data_Collection   
#	Collection_Name: 11cpac01b
#	Earliest_Year: 1886
#	Most_Recent_Year: 1998
#	Time_Unit: y_ad
#	Core_Length: 3 m
#	Notes: +/- .05 PPM precision on delta18O values and +/- .006 mmol/mol precision on Sr/Ca values and +/- .3 precision on age values. Prevous name- Palmyra2011Poritesd18O_Sr_Ca
#------------------
# Species 
#	Species_Name: Porites lutea 
#	Common_Name: Hump Coral
#------------------
# Chronology: 
# 
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##sst	reconstructed sea surface temperature, , , degrees Celcius, ,Climate Reconstructions, , ,N
##d18O_sw	reconstructed delta 18O, sea water, ,permil, ,Climate Reconstructions, ,GV Isoprime-Multiprep mass spectrometer,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	sst	d18O_sw
1946.21	27.73	0.97
1946.13	27.59	0.94
1946.04	27.37	0.85
1945.96	27.47	0.77
1945.88	27.55	0.79
1945.79	27.63	0.79
1945.71	28.04	0.8
1945.63	28.39	0.81
1945.54	27.92	0.83
1945.46	28.39	0.87
1945.38	27.37	0.76
1945.29	27.94	0.94
1945.21	27.25	0.81
1945.13	27.56	0.98
1945.04	27.14	0.84
1944.96	27.89	0.91
1944.88	28.71	1.05
1944.79	28.23	0.86
1944.71	29.02	1
1944.63	28.96	0.97
1944.54	28.98	0.98
1944.46	28.53	0.89
1944.38	28.22	0.84
1944.29	28.22	0.85
1944.21	28.39	0.94
1944.13	28.33	1.05
1944.04	28.59	1.11
1943.96	28.05	0.95
1943.88	27.99	1.01
1943.79	28.76	0.96
1943.71	29.02	0.94
1943.63	28.85	0.89
1943.54	28.26	0.72
1943.46	28.53	0.9
1943.38	28.76	0.92
1943.29	27.82	0.78
1943.21	27.89	0.84
1943.13	27.37	0.81
1943.04	27.88	0.87
1942.96	28.01	0.87
1942.88	28.2	0.83
1942.79	28.28	0.78
1942.71	28.73	0.84
1942.63	28.98	0.74
1942.54	28.73	0.85
1942.46	28.96	0.75
1942.38	28.9	0.79
1942.29	28.05	0.6
1942.21	28.24	0.75
1942.13	29.13	0.84
1942.04	29.82	0.89
1941.96	30.44	0.96
1941.88	30.25	0.88
1941.79	30.01	0.8
1941.71	30.33	0.91
1941.63	29.63	0.69
1941.54	30.1	0.86
1941.46	29.27	0.66
1941.38	29.17	0.74
1941.29	28.95	0.67
1941.21	28.93	0.69
1941.13	29.15	0.8
1941.04	29.32	0.81
1940.96	28.96	0.74
1940.88	28.62	0.7
1940.79	29.21	0.73
1940.71	29.11	0.61
1940.63	29.79	0.79
1940.54	29.3	0.76
1940.46	28.85	0.85
1940.38	27.51	0.65
1940.29	27.48	0.65
1940.21	27.62	0.73
1940.13	27.71	0.82
1940.04	28.39	0.86
1939.96	28.19	0.85
1939.88	28.45	0.81
1939.79	28.48	0.8
1939.71	28.67	0.83
1939.63	28.9	0.86
1939.54	27.8	0.73
1939.46	27.48	0.7
1939.38	27.62	0.72
1939.29	27.79	0.82
1939.21	28.05	0.78
1939.13	28.62	1.07
1939.04	27.94	0.93
1938.96	27.85	0.78
1938.88	28.82	0.86
1938.79	29.59	1.08
1938.71	29.47	0.97
1938.63	28.39	0.72
1938.54	28.82	0.86
1938.46	29.27	0.96
1938.38	28.76	0.83
1938.29	28.34	0.79
1938.21	28.2	0.85
1938.13	28.25	0.88
1938.04	28.56	0.94
1937.96	28.79	0.9
1937.88	29.19	0.76
1937.79	28.99	0.79
1937.71	28.51	0.84
1937.63	28.81	0.81
1937.54	28.83	0.82
1937.46	28.41	0.75
1937.38	28.52	0.83
1937.29	28.9	0.88
1937.21	28.68	0.87
1937.13	28.85	0.95
1937.04	28.77	0.88
1936.96	28.51	0.77
1936.88	28.32	0.76
1936.79	27.52	0.5
1936.71	27.69	0.54
1936.63	27.8	0.58
1936.54	29.14	0.79
1936.46	28.62	0.87
1936.38	28.55	0.84
1936.29	28.44	0.85
1936.21	28.28	0.87
1936.13	28.51	0.93
1936.04	28.32	0.93
1935.96	28.7	0.95
1935.88	28.48	0.82
1935.79	29.02	0.69
1935.71	29.42	0.79
1935.63	29.25	0.8
1935.54	28.85	0.89
1935.46	28.32	0.84
1935.38	28.02	0.88
1935.29	27.94	0.84
1935.21	27.48	0.61
1935.13	26.8	0.65
1935.04	27.65	0.83
1934.96	27.39	0.73
1934.88	27.29	0.64
1934.79	27.47	0.61
1934.71	27.1	0.5
1934.63	26.93	0.47
1934.54	27.18	0.7
1934.46	27.03	0.63
1934.38	26.21	0.53
1934.29	26.55	0.65
1934.21	26.48	0.68
1934.13	26.34	0.71
1934.04	26.3	0.62
1933.96	26.42	0.57
1933.88	26.34	0.58
1933.79	27	0.78
1933.71	26.68	0.59
1933.63	27.08	0.66
1933.54	27.51	0.75
1933.46	27.14	0.7
1933.38	27.31	0.69
1933.29	26.91	0.53
1933.21	26.68	0.49
1933.13	26.4	0.57
1933.04	26.8	0.58
1932.96	27.14	0.52
1932.88	28.01	0.72
1932.79	27.71	0.66
1932.71	27.18	0.44
1932.63	27.48	0.42
1932.54	27.37	0.52
1932.46	27.14	0.62
1932.38	26.91	0.68
1932.29	26.44	0.5
1932.21	26.51	0.55
1932.13	27.16	0.69
1932.04	26.95	0.58
1931.96	27.48	0.57
1931.88	27.29	0.6
1931.79	28.16	0.79
1931.71	28.16	0.65
1931.63	27.12	0.38
1931.54	27.05	0.45
1931.46	27.19	0.53
1931.38	27.45	0.63
1931.29	27.48	0.74
1931.21	27.54	0.83
1931.13	27.78	0.89
1931.04	28.05	0.88
1930.96	27.82	0.44
1930.88	29.73	0.74
1930.79	30.16	0.76
1930.71	29.5	0.65
1930.63	28.57	0.43
1930.54	28.73	0.66
1930.46	28.81	0.78
1930.38	28.65	0.72
1930.29	28.36	0.76
1930.21	28.71	0.84
1930.13	28.28	0.77
1930.04	28.28	0.79
1929.96	28.73	0.79
1929.88	29.19	0.86
1929.79	28.64	0.74
1929.71	28.62	0.69
1929.63	28.94	0.81
1929.54	28.64	0.77
1929.46	28.1	0.61
1929.38	27.94	0.7
1929.29	27.71	0.86
1929.21	27.18	0.73
1929.13	27.22	0.76
1929.04	27.42	0.81
1928.96	27.77	0.86
1928.88	27.71	0.86
1928.79	27.86	0.76
1928.71	28.05	0.64
1928.63	27.82	0.56
1928.54	28.34	0.68
1928.46	27.68	0.59
1928.38	27.48	0.67
1928.29	27.03	0.52
1928.21	26.77	0.58
1928.13	26.48	0.65
1928.04	26.87	0.74
1927.96	26.8	0.63
1927.88	27.71	0.67
1927.79	27.99	0.77
1927.71	27.94	0.56
1927.63	28.78	0.7
1927.54	28.57	0.74
1927.46	27.82	0.63
1927.38	27.21	0.61
1927.29	26.59	0.56
1927.21	26.41	0.6
1927.13	27.25	0.79
1927.04	27.39	0.81
1926.96	27.48	0.77
1926.88	26.75	0.47
1926.79	27.28	0.77
1926.71	27.59	0.81
1926.63	27.46	0.76
1926.54	27.25	0.74
1926.46	27.53	0.73
1926.38	27.5	0.65
1926.29	27.37	0.63
1926.21	27.07	0.68
1926.13	26.76	0.74
1926.04	27.14	0.84
1925.96	27.82	0.96
1925.88	27.52	0.76
1925.79	27.92	0.64
1925.71	28.67	0.68
1925.63	28.23	0.62
1925.54	27.3	0.62
1925.46	27.48	0.64
1925.38	26.43	0.44
1925.29	26.46	0.62
1925.21	25.93	0.62
1925.13	26.06	0.65
1925.04	26.8	0.79
1924.96	26.68	0.78
1924.88	26.77	0.72
1924.79	27.25	0.8
1924.71	27.25	0.61
1924.63	27.53	0.55
1924.54	27	0.61
1924.46	26.46	0.54
1924.38	27.14	0.71
1924.29	28.05	0.85
1924.21	27.78	0.83
1924.13	27.82	0.89
1924.04	27.4	0.78
1923.96	27.59	0.77
1923.88	27.67	0.73
1923.79	28.49	0.79
1923.71	28.39	0.65
1923.63	29.49	0.73
1923.54	28.51	0.76
1923.46	28.77	0.9
1923.38	28.01	0.76
1923.29	28.59	1.01
1923.21	27.94	0.88
1923.13	27.71	0.92
1923.04	27.04	0.78
1922.96	26.63	0.69
1922.88	27.25	0.76
1922.79	27.96	0.89
1922.71	28.2	0.94
1922.63	28.29	0.94
1922.54	27.91	0.9
1922.46	27.82	0.91
1922.38	27.72	0.83
1922.29	27.8	0.86
1922.21	27.37	0.83
1922.13	26.97	0.8
1922.04	27.03	0.69
1921.96	27.3	0.87
1921.88	27.2	0.83
1921.79	27.46	0.81
1921.71	27.94	0.76
1921.63	28.16	0.74
1921.54	27.98	0.83
1921.46	28.89	0.94
1921.38	28.69	1
1921.29	27.94	0.99
1921.21	27.48	0.86
1921.13	28.16	1.11
1921.04	27.37	0.86
1920.96	28.26	1.03
1920.88	28.68	1.04
1920.79	28.8	1.09
1920.71	28.71	1.01
1920.63	28.03	0.85
1920.54	27.95	0.85
1920.46	28.44	0.89
1920.38	28.54	0.94
1920.29	28.31	1.02
1920.21	28.45	0.96
1920.13	28.28	0.95
1920.04	28.51	1.07
1919.96	28.82	1.01
1919.88	28.85	0.84
1919.79	29.67	0.94
1919.71	29.59	0.97
1919.63	29.23	0.98
1919.54	28.98	0.95
1919.46	28.71	0.81
1919.38	28.21	0.81
1919.29	27.59	0.86
1919.21	27.03	0.66
1919.13	27.03	0.73
1919.04	26.88	0.76
1918.96	27.11	0.65
1918.88	27.24	0.57
1918.79	27.3	0.43
1918.71	28.51	0.51
1918.63	28.9	0.5
1918.54	28.94	0.62
1918.46	28.23	0.67
1918.38	28.08	0.79
1918.29	26.97	0.68
1918.21	26.91	0.84
1918.13	26.68	0.79
1918.04	26.28	0.79
1917.96	26.23	0.68
1917.88	27.01	0.86
1917.79	26.72	0.68
1917.71	26.37	0.66
1917.63	26.63	0.66
1917.54	26.8	0.72
1917.46	26.57	0.75
1917.38	26.71	0.83
1917.29	27	0.85
1917.21	26.27	0.65
1917.13	26.11	0.77
1917.04	25.54	0.64
1916.96	27.18	0.9
1916.88	27.2	0.77
1916.79	27.21	0.76
1916.71	27.39	0.71
1916.63	27.43	0.56
1916.54	27.21	0.62
1916.46	27.14	0.66
1916.38	27.14	0.66
1916.29	27.46	0.82
1916.21	27.72	0.94
1916.13	27.78	0.95
1916.04	27.82	0.86
1915.96	27.96	0.82
1915.88	27.79	0.7
1915.79	28.56	0.73
1915.71	29.39	0.88
1915.63	29.27	0.8
1915.54	29.33	0.86
1915.46	28.51	0.77
1915.38	28.61	0.83
1915.29	28.71	0.76
1915.21	28.43	0.76
1915.13	28.34	0.82
1915.04	28.58	0.77
1914.96	29.04	0.81
1914.88	29.53	0.62
1914.79	29.53	0.57
1914.71	29.3	0.5
1914.63	29.42	0.48
1914.54	28.85	0.61
1914.46	28.39	0.69
1914.38	28.24	0.74
1914.29	28.55	0.97
1914.21	28.28	0.83
1914.13	28.42	0.96
1914.04	28.35	0.9
1913.96	28.51	0.89
1913.88	28.7	0.88
1913.79	28.75	0.84
1913.71	28.75	0.94
1913.63	28.79	0.79
1913.54	28.45	0.72
1913.46	28.12	0.93
1913.38	27.96	0.97
1913.29	27.59	0.97
1913.21	27.14	0.89
1913.13	27.16	0.89
1913.04	27.59	0.97
1912.96	27.88	0.94
1912.88	28.11	0.85
1912.79	28.34	0.88
1912.71	28.62	0.83
1912.63	28.4	0.65
1912.54	27.94	0.76
1912.46	27.94	0.78
1912.38	27.79	0.84
1912.29	27.62	0.89
1912.21	27.7	0.93
1912.13	27.77	0.95
1912.04	27.71	0.89
1911.96	27.66	0.69
1911.88	28.39	0.94
1911.79	28.19	0.74
1911.71	29.96	0.89
1911.63	29.29	0.84
1911.54	29.22	0.95
1911.46	28.93	0.81
1911.38	28.34	0.85
1911.29	27.77	0.89
1911.21	27.54	0.76
1911.13	27.74	0.79
1911.04	28.05	0.92
1910.96	27.94	0.95
1910.88	27.48	0.89
1910.79	27.71	0.98
1910.71	28.16	1.01
1910.63	28.05	0.91
1910.54	28.05	0.97
1910.46	27.77	0.94
1910.38	27.31	0.85
1910.29	27.19	0.88
1910.21	27.18	0.93
1910.13	27.37	1.03
1910.04	27.48	1.05
1909.96	27.14	0.91
1909.88	27.44	1.01
1909.79	27.23	0.61
1909.71	28.05	0.73
1909.63	28.05	0.73
1909.54	27.59	0.63
1909.46	28.46	0.88
1909.38	28.3	0.84
1909.29	27.94	0.86
1909.21	27.75	0.9
1909.13	28.11	1.09
1909.04	28.07	1.01
1908.96	27.74	0.9
1908.88	27.9	0.93
1908.79	28.68	0.89
1908.71	28.99	0.9
1908.63	28.64	0.84
1908.54	28.46	0.86
1908.46	28.34	0.83
1908.38	28.08	0.83
1908.29	28.29	0.99
1908.21	28.36	1
1908.13	28.15	0.95
1908.04	27.77	0.89
1907.96	27.96	0.74
1907.88	28.32	0.64
1907.79	28.43	0.7
1907.71	28.89	0.76
1907.63	29.67	0.86
1907.54	29.8	0.91
1907.46	29.79	0.98
1907.38	29.64	1.01
1907.29	29.64	0.99
1907.21	29.34	0.94
1907.13	29.09	0.97
1907.04	29.04	0.95
1906.96	28.6	0.87
1906.88	28.6	0.96
1906.79	28.43	0.79
1906.71	28.7	0.87
1906.63	28.51	0.7
1906.54	28.46	0.77
1906.46	28.28	0.81
1906.38	28.48	0.89
1906.29	28.69	0.85
1906.21	28.51	0.83
1906.13	28.79	0.94
1906.04	29.64	1.1
1905.96	28.73	0.84
1905.88	28.65	0.83
1905.79	28.85	0.78
1905.71	29.47	0.72
1905.63	29.73	0.61
1905.54	29.86	0.66
1905.46	30.09	0.61
1905.38	29.62	0.74
1905.29	28.73	0.79
1905.21	28.45	0.86
1905.13	28.67	1.02
1905.04	28.71	0.88
1904.96	28.73	0.98
1904.88	28.53	0.98
1904.79	29.53	0.9
1904.71	29.53	0.95
1904.63	29.11	0.8
1904.54	28.6	0.94
1904.46	28.51	0.97
1904.38	28.43	1.02
1904.29	28.51	0.93
1904.21	28.39	1.05
1904.13	28.34	1.2
1904.04	28.51	1.17
1903.96	29.14	1.03
1903.88	29.17	0.99
1903.79	29.17	0.99
1903.71	29.26	0.89
1903.63	28.51	0.58
1903.54	28.51	0.71
1903.46	28.63	0.79
1903.38	28.82	0.85
1903.29	28.85	0.81
1903.21	28.86	0.78
1903.13	28.92	0.87
1903.04	28.96	0.9
1902.96	29.53	0.93
1902.88	29.68	0.87
1902.79	29.47	0.76
1902.71	29.87	0.84
1902.63	29.71	0.8
1902.54	28.98	0.73
1902.46	28.61	0.78
1902.38	28.42	0.88
1902.29	28	0.93
1902.21	27.75	0.99
1902.13	27.94	1.05
1902.04	28.28	1.09
1901.96	28.16	1.05
1901.88	28.51	1.08
1901.79	29.19	1.06
1901.71	29.35	0.98
1901.63	29.51	1
1901.54	28.93	0.93
1901.46	28.65	0.93
1901.38	28.52	1.05
1901.29	28.16	0.9
1901.21	28.07	0.94
1901.13	28.04	0.93
1901.04	28.05	0.86
1900.96	28.76	0.82
1900.88	28.51	0.73
1900.79	28.6	0.69
1900.71	28.87	0.81
1900.63	29.05	0.77
1900.54	28.94	0.76
1900.46	28.85	0.74
1900.38	28.51	0.71
1900.29	28.13	0.68
1900.21	27.94	0.71
1900.13	27.8	0.77
1900.04	27.63	0.73
1899.96	28.16	0.69
1899.88	28.39	0.66
1899.79	29.09	0.7
1899.71	29.42	0.65
1899.63	29.47	0.6
1899.54	29.52	0.8
1899.46	29.74	1.03
1899.38	29.4	1.19
1899.29	28.38	0.97
1899.21	27.2	0.8
1899.13	27.08	0.99
1899.04	27.37	0.94
1898.96	27.82	1
1898.88	27.67	0.8
1898.79	27.9	0.76
1898.71	28.16	0.86
1898.63	28.35	0.84
1898.54	27.79	0.83
1898.46	27.37	0.84
1898.38	26.96	0.81
1898.29	26.8	0.79
1898.21	26.8	0.79
1898.13	27.04	0.88
1898.04	27.19	0.82
1897.96	27.38	0.66
1897.88	27.71	0.7
1897.79	28.11	0.8
1897.71	28.43	0.82
1897.63	28.33	0.79
1897.54	27.71	0.73
1897.46	27.71	0.79
1897.38	27.51	0.85
1897.29	27.3	0.82
1897.21	27.33	0.81
1897.13	27.48	0.85
1897.04	27.82	0.84
1896.96	28.62	0.94
1896.88	28.68	0.92
1896.79	29	0.81
1896.71	29.64	0.65
1896.63	29.9	0.7
1896.54	29.73	0.78
1896.46	29.05	0.72
1896.38	28.51	0.7
1896.29	28.07	0.67
1896.21	27.75	0.73
1896.13	27.99	0.85
1896.04	28.19	0.86
1895.96	28.57	0.94
1895.88	28.57	0.85
1895.79	28.8	0.83
1895.71	29.08	0.79
1895.63	28.71	0.67
1895.54	28.57	0.66
1895.46	28.39	0.65
1895.38	28.59	0.76
1895.29	28.07	0.65
1895.21	27.63	0.69
1895.13	27.31	0.75
1895.04	27.32	0.74
1894.96	27.57	0.75
1894.88	27.39	0.74
1894.79	27.05	0.67
1894.71	27.44	0.79
1894.63	27.55	0.7
1894.54	27.84	0.83
1894.46	27.81	0.9
1894.38	27.62	0.95
1894.29	27.35	0.88
1894.21	27.12	0.84
1894.13	26.99	0.89
1894.04	26.73	0.76
1893.96	27.14	0.67
1893.88	26.71	0.78
1893.79	26.91	0.9
1893.71	27.48	0.81
1893.63	27.44	0.72
1893.54	28.05	1.03
1893.46	27.18	0.85
1893.38	27.25	0.82
1893.29	26.95	0.85
1893.21	26.72	0.74
1893.13	26.93	0.82
1893.04	27.13	0.89
1892.96	27	0.8
1892.88	26.68	0.67
1892.79	27	0.75
1892.71	27.18	0.74
1892.63	27.3	0.7
1892.54	27.52	0.8
1892.46	27.55	0.83
1892.38	27.49	0.82
1892.29	27.36	0.85
1892.21	27.26	0.89
1892.13	27.33	0.91
1892.04	27.47	0.88
1891.96	27.59	0.79
1891.88	27.94	0.81
1891.79	28.58	0.88
1891.71	28.77	0.8
1891.63	29.34	0.94
1891.54	28.9	0.92
1891.46	28.51	0.96
1891.38	28.21	0.75
1891.29	27.71	0.78
1891.21	28.15	0.88
1891.13	28.08	0.9
1891.04	28.03	0.89
1890.96	28.1	0.84
1890.88	27.99	0.85
1890.79	27.82	0.81
1890.71	28.28	0.75
1890.63	28.23	0.73
1890.54	28.12	0.79
1890.46	28.39	0.94
1890.38	28.09	0.9
1890.29	27.78	0.81
1890.21	27.48	0.91
1890.13	27.03	0.93
1890.04	26.41	0.74
1889.96	26.68	0.83
1889.88	26.96	0.88
1889.79	27.28	0.86
1889.71	27.2	0.7
1889.63	27.37	0.71
1889.54	27.37	0.75
1889.46	27.37	0.78
1889.38	27.37	0.82
1889.29	27.43	0.85
1889.21	27.49	0.87
1889.13	27.56	0.91
1889.04	27.54	0.87
1888.96	27.52	0.79
1888.88	27.71	0.76
1888.79	28.07	0.73
1888.71	28.62	0.73
1888.63	29.29	0.82
1888.54	29.21	0.86
1888.46	29.15	0.91
1888.38	29.08	0.97
1888.29	28.47	0.94
1888.21	27.88	0.91
1888.13	27.42	0.98
1888.04	27.05	0.95
1887.96	27.42	0.93
1887.88	28.21	1.02
1887.79	27.82	0.95
1887.71	27.82	0.91
1887.63	27.94	0.94
1887.54	28	0.93
1887.46	27.48	0.84
1887.38	27.32	0.87
1887.29	27.25	0.92
1887.21	26.46	0.75
1887.13	26.3	0.89
1887.04	25.34	0.78
1886.96	27.3	1.02
1886.88	27.3	0.92
1886.79	26.91	0.79
1886.71	26.66	0.73
1886.63	27.96	0.74
1886.54	28.05	0.83
1886.46	27.97	0.78
1886.38	28.06	0.81
1886.29	28.16	0.86
1886.21	27.71	0.69
1886.13	27.84	0.82
