# Rock Islands, Palau 215 Year Coral Stable Isotope Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:16339
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/palau2014ri.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-11
#--------------------
# Title
#	Study_Name: Palau 215 Year Coral Stable Isotope Data 
#--------------------
# Investigators
#       Investigators: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Druffel, E.R.M.; Sanchez-Cabeza, J.-A.
#--------------------
# Description_and_Notes
#	Description: Description: Palau Stable Isotope Data 1793-2008. Records of past climate and ocean environment derived from stable isotope data. Site name acronyms are as follows: UC = Ulong Channel; RI = Rock Islands
#--------------------
# Publication 
#       Authors: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Druffel, E.R.M.; Sanchez-Cabeza, J.-A.
#       Published_Date_or_Year: 2014-04-04
#       Published_Title: A 215-yr coral d18O time series from Palau records dynamics of the West Pacific Warm Pool following the end of the Little Ice Age
#       Journal_Name: Coral Reefs
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1007/s00338-014-1146-1
#       Online_Resource: http://link.springer.com/article/10.1007/s00338-014-1146-1
#       Full_Citation: Michael C. Osborne, Robert B. Dunbar, David A. Mucciarone, Ellen Druffel, Joan-Albert Sanchez-Cabeza. 2014. A 215-yr coral d18O time series from Palau records dynamics of the West Pacific Warm Pool following the end of the Little Ice Age. Coral Reefs. doi: 10.1007/s00338-014-1146-1
#       Abstract: The West Pacific Warm Pool (WPWP) is a critical region of the global climate system that is closely linked with the El Nino-Southern Oscillation (ENSO). We have generated two monthly resolved coral d18O (d18OCRL) records from a key region of the WPWP, the Republic of Palau (7N, 135E). The isotopic time series span the years 1793-2008 and 1899-2008. During the period of overlap, the two records are well correlated at interannual and annual periods. Multiple lines of evidence demonstrate a strong ENSO signal in Palau d18OCRL. Our records are consistent with previous investigations of twentieth-century tropical Pacific climate variability. We identify a regionally coherent bi-decadal cycle in the WPWP following the termination of the Little Ice Age. The Palau d18OCRL records show long-term trends towards warming/freshening, suggesting a century scale increase in the strength of the hydrologic cycle associated with the WPWP. Our study represents an important addition to the network of tropical paleo-archives.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: IAEA
#       Grant: Project "Nuclear and isotopic studies of the El Nino phenomenon in the ocean"
#------------------
# Site_Information 
#       Site_Name: Rock Islands
#       Location: Ocean>Pacific Ocean>Western Pacific Ocean>Micronesia>Palau
#	Country: Republic of Palau 
#	Northernmost_Latitude: 7.2708 
# 	Southernmost_Latitude: 7.2708 
# 	Easternmost_Longitude: 134.3837 
# 	Westernmost_Longitude: 134.3837 
# 	Elevation:   
#------------------
# Data_Collection   
#	Collection_Name: 14pala01a 
#	Earliest_Year: 1899
#	Most_Recent_Year: 2008
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: Palau2014RI
#------------------
# Species
#	Species_Name: Porites sp.
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,y_ad, , Corals and Sclerosponges, , ,N
##d18O	delta 18 Oxygen, Porites sp., , permil VPDB, , Corals and Sclerosponges, , ,N
##d13C	delta 13 Carbon, Porites sp., , permil VPDB, , Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	d13C
1999	-5.855944002	-2.92136747
1998.92	-5.749601485	-2.359595745
1998.83	-5.604050308	-3.207957225
1998.75	-5.810742816	-2.713302306
1998.67	-5.811495988	-2.235872174
1998.58	-5.759056258	-2.236060789
1998.5	-5.797716374	-2.876400642
1998.42	-5.665200849	-2.619943745
1998.33	-5.541981595	-2.474492635
1998.25	-5.41543144	-2.34185816
1998.17	-5.31779388	-2.271958342
1998.08	-5.427276491	-2.278745062
1998	-5.526290451	-2.464052906
1997.92	-5.559062162	-2.56897514
1997.83	-5.651112591	-2.653823605
1997.75	-5.66227802	-2.644326763
1997.67	-5.721111809	-2.233618965
1997.58	-5.856777557	-2.502046786
1997.5	-5.645680462	-2.285877934
1997.42	-5.663135763	-2.438269885
1997.33	-5.780430351	-2.562382212
1997.25	-5.836231436	-2.725120808
1997.17	-5.633255993	-2.344377747
1997.08	-5.739609046	-2.09263348
1997	-5.816845963	-1.999522568
1996.92	-5.720628773	-2.758701792
1996.83	-5.826822653	-2.530321861
1996.75	-5.940578752	-2.370219382
1996.67	-6.061441933	-2.056636562
1996.58	-6.096684392	-2.212838296
1996.5	-6.160638017	-2.153450328
1996.42	-6.174486671	-2.079640379
1996.33	-6.132841397	-2.167233205
1996.25	-5.982667204	-2.204422779
1996.17	-5.64255331	-1.87216538
1996.08	-5.882178338	-2.205188197
1996	-5.92006372	-2.042744922
1995.92	-6.006442526	-2.262933163
1995.83	-5.904975281	-2.197300432
1995.75	-6.06997957	-2.216125632
1995.67	-5.912205799	-2.075398478
1995.58	-6.027485066	-2.658208589
1995.5	-5.87962598	-2.080442712
1995.42	-5.821432725	-2.268730947
1995.33	-5.720459961	-2.029098695
1995.25	-5.581539818	-1.819677042
1995.17	-5.422700863	-2.135321795
1995.08	-5.519108834	-2.408495633
1995	-5.588339355	-2.460585562
1994.92	-5.656491261	-2.285542069
1994.83	-5.65152391	-2.009524608
1994.75	-5.757377602	-2.079518604
1994.67	-5.839316349	-2.35294169
1994.58	-5.915096549	-2.122411571
1994.5	-5.85463148	-2.160479548
1994.42	-5.730246048	-2.058102308
1994.33	-5.720452212	-1.834006938
1994.25	-5.59866371	-2.014614491
1994.17	-5.534625988	-2.116117178
1994.08	-5.597064523	-2.07273747
1994	-5.737357508	-2.188337344
1993.92	-5.892751388	-2.112487954
1993.83	-5.812428455	-2.310862957
1993.75	-5.770804535	-1.984299577
1993.67	-5.707549639	-2.297652036
1993.58	-5.892947962	-1.907297439
1993.5	-5.776460152	-2.063697277
1993.42	-5.681305662	-2.638376786
1993.33	-5.549040428	-2.278133869
1993.25	-5.551794939	-2.473018974
1993.17	-5.502630692	-2.474223076
1993.08	-5.650348755	-2.646654706
1993	-5.570814229	-2.190739231
1992.92	-5.657379978	-2.090207011
1992.83	-5.671935129	-2.325476747
1992.75	-5.713767283	-1.968329507
1992.67	-5.861203988	-2.162534728
1992.58	-5.753089728	-2.099806437
1992.5	-5.66669407	-2.102183752
1992.42	-5.652237273	-2.101122633
1992.33	-5.390911168	-2.129814357
1992.25	-5.507795417	-2.037102514
1992.17	-5.422134434	-1.975426068
1992.08	-5.464923849	-1.713982271
1992	-5.818150555	-2.268080702
1991.92	-5.683466024	-2.168980965
1991.83	-5.677749668	-1.932972064
1991.75	-5.822775309	-2.153547236
1991.67	-5.823019062	-2.022211065
1991.58	-5.888679858	-2.188727354
1991.5	-5.933313404	-2.427880754
1991.42	-5.799877038	-2.257996383
1991.33	-5.813762222	-2.152717819
1991.25	-5.597613904	-2.100220442
1991.17	-5.462238823	-2.126941433
1991.08	-5.56405477	-2.4730811
1991	-5.615230123	-2.201993894
1990.92	-5.839658411	-2.023460951
1990.83	-5.902593943	-2.275514402
1990.75	-5.909554553	-2.231287418
1990.67	-5.830374816	-2.169943046
1990.58	-5.810193998	-1.894768639
1990.5	-5.905886651	-2.068543168
1990.42	-5.940665615	-2.151224335
1990.33	-5.760677992	-1.646672461
1990.25	-5.663253197	-1.914682222
1990.17	-5.545298611	-2.07547616
1990.08	-5.593815549	-2.140924859
1990	-5.559136945	-1.977488844
1989.92	-5.800574337	-2.136294355
1989.83	-6.024111707	-2.446457963
1989.75	-5.914672761	-1.802310832
1989.67	-5.981094395	-1.563004246
1989.58	-6.026504078	-1.780637523
1989.5	-5.877856431	-1.598320999
1989.42	-5.862034832	-1.361599913
1989.33	-5.864028279	-1.74818672
1989.25	-5.845975804	-1.243324886
1989.17	-5.677520309	-1.096070995
1989.08	-5.804883032	-1.710659999
1989	-5.847418472	-1.782191643
1988.92	-5.958138023	-2.219648829
1988.83	-5.949173011	-2.150014834
1988.75	-5.883405792	-2.280807912
1988.67	-6.004050289	-1.708118548
1988.58	-5.968841227	-1.557867012
1988.5	-5.897949256	-1.821449298
1988.42	-6.045540844	-2.001238813
1988.33	-5.852555652	-1.832312027
1988.25	-5.809168354	-1.906971011
1988.17	-5.540044342	-1.700663199
1988.08	-5.600224053	-1.699402381
1988	-5.698044425	-1.75195875
1987.92	-5.759832062	-1.68979325
1987.83	-5.778468166	-1.847992887
1987.75	-5.829979096	-1.965959575
1987.67	-5.799036157	-1.648003313
1987.58	-5.912478222	-1.772394119
1987.5	-5.873621021	-1.636924376
1987.42	-5.653133031	-1.544282473
1987.33	-5.696068285	-1.656930761
1987.25	-5.684947118	-1.76580177
1987.17	-5.4474876	-1.788388873
1987.08	-5.564549536	-2.029424391
1987	-5.579934891	-2.23280955
1986.92	-5.760125699	-2.147628893
1986.83	-5.837673199	-1.900608944
1986.75	-5.887408546	-2.087558855
1986.67	-5.83837794	-2.003151921
1986.58	-5.911580767	-2.053415282
1986.5	-5.861009644	-1.983699077
1986.42	-5.805291441	-1.774423351
1986.33	-5.687675136	-1.853570954
1986.25	-5.769437847	-1.865627586
1986.17	-5.659819399	-1.988843789
1986.08	-5.865096641	-2.237336117
1986	-5.860942707	-1.970616108
1985.92	-5.90241674	-2.103845348
1985.83	-5.950929591	-1.972176275
1985.75	-6.00161635	-2.057228809
1985.67	-5.815192734	-2.116901865
1985.58	-5.734518464	-2.178662071
1985.5	-5.829190911	-2.147383252
1985.42	-5.735539471	-2.137817135
1985.33	-5.595234505	-2.229773997
1985.25	-5.552707338	-2.124505963
1985.17	-5.508617435	-2.074121466
1985.08	-5.671075694	-2.146654406
1985	-5.672875601	-1.992158911
1984.92	-5.646842346	-1.807421506
1984.83	-5.946178947	-1.802995911
1984.75	-5.824672368	-1.917284522
1984.67	-5.874607278	-2.133211592
1984.58	-5.812319693	-2.114234968
1984.5	-5.807244335	-2.207143297
1984.42	-5.747426192	-2.22045649
1984.33	-5.694918909	-2.224975117
1984.25	-5.697978259	-2.164865797
1984.17	-5.5732365	-2.402355185
1984.08	-5.716101363	-2.381816888
1984	-5.714679904	-2.277081525
1983.92	-5.885025834	-2.456609176
1983.83	-5.774440678	-2.123944222
1983.75	-5.863876656	-2.221614006
1983.67	-5.942901553	-1.911450207
1983.58	-5.750104693	-2.178495947
1983.5	-5.698460811	-2.542642575
1983.42	-5.640348425	-2.406428005
1983.33	-5.420589346	-2.087848983
1983.25	-5.444341129	-2.436355637
1983.17	-5.323241745	-2.164233198
1983.08	-5.366519009	-2.114691486
1983	-5.444867168	-2.184027901
1982.92	-5.61257795	-2.21079587
1982.83	-5.766254936	-2.183515539
1982.75	-5.69096521	-2.414743414
1982.67	-5.698792969	-2.303748598
1982.58	-5.810485874	-2.094483366
1982.5	-5.934382473	-2.447455635
1982.42	-5.934414421	-2.357126703
1982.33	-5.887709175	-2.315072527
1982.25	-5.801885639	-2.151227226
1982.17	-5.685085331	-2.178919067
1982.08	-5.870496887	-2.416825768
1982	-5.805802509	-2.182631324
1981.92	-5.913950315	-2.259723811
1981.83	-5.987625266	-2.232349528
1981.75	-5.980052883	-2.16060676
1981.67	-5.945563792	-2.333109465
1981.58	-5.928038904	-1.894088423
1981.5	-5.970170749	-1.953339182
1981.42	-5.998190824	-2.489791128
1981.33	-6.044229017	-2.057653085
1981.25	-5.881944842	-2.422562535
1981.17	-5.838959251	-1.983844867
1981.08	-5.919898535	-2.328067335
1981	-6.067980324	-2.105528345
1980.92	-6.032141552	-1.861389034
1980.83	-5.846878563	-1.840613713
1980.75	-5.885584279	-1.805661231
1980.67	-5.861066376	-1.880094876
1980.58	-5.849959655	-1.951639547
1980.5	-5.943823372	-2.144793024
1980.42	-5.890062235	-2.064381923
1980.33	-5.747556244	-2.001173248
1980.25	-5.689462554	-2.142252634
1980.17	-5.517174278	-2.233793488
1980.08	-5.516700209	-2.093670295
1980	-5.614312397	-2.087268823
1979.92	-5.728831055	-2.222221052
1979.83	-5.735847542	-2.014251028
1979.75	-5.796957364	-2.243714101
1979.67	-5.834455048	-2.239008894
1979.58	-5.888858445	-2.159191828
1979.5	-5.919446092	-1.771066848
1979.42	-5.883719918	-2.481279142
1979.33	-5.923535202	-1.976752229
1979.25	-5.622421851	-1.967165499
1979.17	-5.559965168	-1.902473083
1979.08	-5.632778679	-2.186083307
1979	-5.82222942	-2.195422878
1978.92	-5.79178289	-2.329737654
1978.83	-5.905550514	-1.863035431
1978.75	-5.927220856	-1.997144451
1978.67	-5.896725212	-2.337996473
1978.58	-5.896705185	-1.93118154
1978.5	-5.805099972	-1.652321303
1978.42	-5.617658173	-1.970368853
1978.33	-5.473218952	-1.979460945
1978.25	-5.533272778	-2.113182535
1978.17	-5.450656448	-2.124986877
1978.08	-5.705137165	-2.05610807
1978	-5.679695164	-1.990436438
1977.92	-5.793499226	-1.637493568
1977.83	-5.807128941	-1.641058316
1977.75	-5.968411517	-1.911371575
1977.67	-5.866612334	-2.240041636
1977.58	-6.009986124	-2.040108387
1977.5	-5.969394241	-2.111762276
1977.42	-5.895187986	-2.076623609
1977.33	-5.787960303	-1.901470949
1977.25	-5.671110579	-2.154569252
1977.17	-5.537712608	-2.131591311
1977.08	-5.555225407	-2.294090023
1977	-5.570360218	-2.002146235
1976.92	-5.833881413	-2.260050526
1976.83	-5.785322224	-2.332164516
1976.75	-5.766376053	-2.083626976
1976.67	-5.730297096	-2.052506531
1976.58	-5.778879677	-2.259958258
1976.5	-5.683448349	-2.168195477
1976.42	-5.783435856	-1.989550462
1976.33	-5.731397663	-1.806585541
1976.25	-5.581993137	-2.006490936
1976.17	-5.552086388	-1.890253773
1976.08	-5.753243067	-2.03612666
1976	-5.632163472	-2.039366368
1975.92	-5.941525195	-2.2456376
1975.83	-5.954600513	-1.977573018
1975.75	-5.976993422	-2.123528519
1975.67	-6.00133566	-1.872596979
1975.58	-6.012877441	-2.079643518
1975.5	-5.855067553	-1.641938184
1975.42	-5.875559722	-2.321584403
1975.33	-5.857560359	-2.086194461
1975.25	-5.678373022	-2.454325981
1975.17	-5.639193092	-2.014019241
1975.08	-5.618336347	-1.864889546
1975	-5.761711064	-2.32732479
1974.92	-5.965432619	-2.300078866
1974.83	-6.119650255	-2.167843548
1974.75	-5.962231571	-2.324787001
1974.67	-6.043024574	-2.000913849
1974.58	-5.999050244	-1.697984736
1974.5	-5.967985133	-2.047695482
1974.42	-5.883814249	-2.177318325
1974.33	-5.658599455	-1.828492433
1974.25	-5.703234299	-1.907249861
1974.17	-5.659261261	-2.139385214
1974.08	-5.708261708	-2.141431854
1974	-5.703176056	-2.488952627
1973.92	-5.997298587	-2.056573068
1973.83	-5.934845959	-2.180182924
1973.75	-6.096523486	-1.848493158
1973.67	-5.896293198	-1.666106572
1973.58	-5.911385459	-1.536314353
1973.5	-5.896554981	-2.020204058
1973.42	-5.906251747	-1.9328363
1973.33	-5.783374344	-1.99170064
1973.25	-5.409350688	-2.019716531
1973.17	-5.275841721	-2.304526651
1973.08	-5.320132841	-2.201962611
1973	-5.442527009	-2.146848198
1972.92	-5.564560911	-1.613414378
1972.83	-5.753927742	-1.741473427
1972.75	-5.853385615	-1.516112237
1972.67	-5.919327436	-1.737569379
1972.58	-5.897055116	-1.600544571
1972.5	-6.007	-1.909
1972.42	-5.87104001	-1.667147031
1972.33	-5.862374801	-1.775043314
1972.25	-5.88598931	-1.837664243
1972.17	-5.826965366	-1.716307869
1972.08	-5.986824994	-1.616928988
1972	-6.065374952	-1.540734727
1971.92	-5.913901098	-1.72802105
1971.83	-6.082281834	-1.374042928
1971.75	-5.931347424	-1.195754069
1971.67	-6.03443626	-1.605374923
1971.58	-6.021961869	-1.626557322
1971.5	-5.924153357	-1.549244758
1971.42	-5.909022366	-1.578959813
1971.33	-5.778678164	-1.614133735
1971.25	-5.893141321	-1.896007592
1971.17	-5.719003235	-1.581609359
1971.08	-5.803915828	-1.473686981
1971	-5.95421891	-1.589636542
1970.92	-6.0120993	-1.770179977
1970.83	-6.06699047	-1.837362439
1970.75	-6.027576479	-1.93466927
1970.67	-5.998368774	-1.768975844
1970.58	-5.898818905	-1.76473114
1970.5	-6.068613614	-1.606199489
1970.42	-5.96430925	-1.542836657
1970.33	-5.820216053	-1.85182697
1970.25	-5.688244099	-1.904224398
1970.17	-5.586508785	-1.907775273
1970.08	-5.687610184	-1.509360185
1970	-5.681481396	-1.538230052
1969.92	-5.681577717	-1.554611912
1969.83	-5.809888397	-1.915696969
1969.75	-5.929777657	-1.755099883
1969.67	-5.930860077	-2.30430006
1969.58	-5.907434498	-1.731806984
1969.5	-5.895452534	-2.105553141
1969.42	-5.838855778	-1.778213849
1969.33	-5.513466869	-1.735829701
1969.25	-5.575336014	-1.986096849
1969.17	-5.464448963	-2.013946524
1969.08	-5.554576899	-1.658886518
1969	-5.664213042	-2.203307144
1968.92	-5.900579537	-2.029051574
1968.83	-5.802655168	-2.127219529
1968.75	-5.825275266	-1.853426236
1968.67	-5.803107552	-1.630608882
1968.58	-5.927752575	-2.111467472
1968.5	-5.795116328	-2.080460397
1968.42	-5.791029513	-1.717116538
1968.33	-5.585144882	-1.97772299
1968.25	-5.681304431	-1.781673661
1968.17	-5.523656826	-2.076700865
1968.08	-5.686098828	-1.951050047
1968	-5.707890944	-1.681643862
1967.92	-5.770761296	-1.575717409
1967.83	-5.819569605	-1.660880016
1967.75	-5.762388779	-2.128402956
1967.67	-5.816795509	-2.096418572
1967.58	-5.937194151	-2.030871986
1967.5	-5.8135486	-1.774226463
1967.42	-5.910730197	-2.189189218
1967.33	-5.82310092	-1.831030693
1967.25	-5.72269558	-2.057709837
1967.17	-5.570065956	-2.166566788
1967.08	-5.637248767	-1.939672359
1967	-5.638800614	-2.320561439
1966.92	-5.740108586	-1.860506531
1966.83	-6.086824837	-1.551880277
1966.75	-5.902225449	-1.763740432
1966.67	-5.939858418	-1.569070397
1966.58	-6.041331467	-1.548815642
1966.5	-5.753890793	-1.260676425
1966.42	-5.708562196	-1.486663159
1966.33	-5.61629571	-1.368882034
1966.25	-5.62623944	-1.854647659
1966.17	-5.393161278	-1.764509259
1966.08	-5.42839113	-1.733385347
1966	-5.617651443	-2.133056818
1965.92	-5.732207621	-2.187875093
1965.83	-5.762969475	-1.660631238
1965.75	-5.803204425	-1.766613107
1965.67	-5.804356079	-2.043178497
1965.58	-5.835573877	-1.762713203
1965.5	-5.843678932	-2.70723003
1965.42	-5.923927825	-2.082989333
1965.33	-5.705120544	-2.064644514
1965.25	-5.613024482	-1.806039775
1965.17	-5.569051723	-1.905463873
1965.08	-5.559837938	-2.272213959
1965	-5.669413017	-2.042733816
1964.92	-5.859543029	-1.945556018
1964.83	-5.925007547	-2.261119388
1964.75	-5.818923084	-1.900025716
