# North Greenland Ice Core Project Oxygen Isotope Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_study_id:2481
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/summit/ngrip/isotopes/ngrip-d18o-50yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2004
# --------------------
# Title 
#	Study_Name: North Greenland Ice Core Project Oxygen Isotope Data
# --------------------
# Investigators
#	Investigators:  North Greenland Ice Core Project members
# --------------------
# Description_and_Notes
# 	Description: High resolution Climate Record of the Northern Hemisphere back into the last Interglacial Period.  North Greenland Ice-Core Project (NorthGRIP) Members.
#
#	The North Greenland Ice Core Project (NGRIP) site is located at 75.10 °N and 42.32 °W, elevation of 2,917 m, ice thickness of 3,085 m.  The NGRIP drilling started in 1996, and bedrock was reached in July 2003.
#
#	In this text file we list the NGRIP oxygen 18 values as 50 year mean values
#	using the same preliminary age scale as in Figure 2c of the accompanying paper.
#	Data was measured against VSMOW at the Niels Bohr Institute for Astronomy,
#	Physics and Geophysics, Department of Geophysics, University of Copenhagen.
#	Accuracy of individual measurements is 0.07 permille.
#	The initial isotope data series is based on 5 cm continuous sampling from
#	surface to bottom of the core, or 61100 individual measurements.
#
#	Improved dating of the NGRIP core and additional data will be posted on our web site http://www.glaciology.gfy.ku.dk/ngrip/index_eng.htm when it becomes available.
#	
# --------------------
# Publication
#	Authors: North Greenland Ice Core Project Members
#	Published_Date_or_Year: 2004-09-09
#	Published_Title: High-resolution record of Northern Hempisphere climate extending into the last interglacial period
#	Journal_Name: Nature
#	Volume: 431			
#	Edition: 	
#	Issue: 7005
#	Pages: 147-151
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: Two deep ice cores from central Greenland, drilled in the 1990s, have 
played a key role in climate reconstructions of the Northern Hemisphere, 
but the oldest sections of the cores were disturbed in chronology owing to 
ice folding near the bedrock. Here we present an undisturbed climate record 
from a North Greenland ice core, which extends back to 123,000 years before 
the present, within the last interglacial period. The oxygen isotopes in 
the ice imply that climate was stable during the last interglacial period, 
with temperatures 5C warmer than today. We find unexpectedly large temperature 
differences between our new record from northern Greenland and the undisturbed 
sections of the cores from central Greenland, suggesting that the extent of 
ice in the Northern Hemisphere modulated the latitudinal temperature gradients 
in Greenland. This record shows a slow decline in temperatures that marked the 
initiation of the last glacial period. Our record reveals a hitherto unrecognized 
warm period initiated by an abrupt climate warming about 115,000 years ago, 
before glacial conditions were fully developed. This event does not appear 
to have an immediate Antarctic counterpart, suggesting that the climate 
see-saw between the hemispheres (which dominated the last glacial period) 
was not operating at this time.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: 
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 70.166 
#	Southernmost_Latitude: 70.166
#	Easternmost_Longitude: 42.533
#	Westernmost_Longitude: 42.533
#	Elevation: 3085 m
# --------------------
# Data_Collection
#	Collection_Name: 04NGRI02
#	Earliest_Year: 122950
#	Most_Recent_Year: 0
#	Time Unit: years before 2000 AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##yr_b2k	Age,,,years before 2000 AD,,,,,N
##d18o		d18o,,,per mil SMOW,,ice cores,,,N
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
yr_b2k	d18O
22900.00 	-43.61
22950.00 	-43.61
22950.00 	-43.77
23000.00 	-43.77
23000.00 	-43.67
23050.00 	-43.67
23050.00 	-44.07
23100.00 	-44.07
23100.00 	-43.12
23150.00 	-43.12
23150.00 	-43.72
23200.00 	-43.72
23200.00 	-44.19
23250.00 	-44.19
23250.00 	-43.53
23300.00 	-43.53
23300.00 	-43.57
23350.00 	-43.57
23350.00 	-42.65
23400.00 	-42.65
23400.00 	-43.14
23450.00 	-43.14
23450.00 	-43.74
23500.00 	-43.74
23500.00 	-43.55
23550.00 	-43.55
23550.00 	-43.82
23600.00 	-43.82
23600.00 	-44.32
23650.00 	-44.32
23650.00 	-43.8
23700.00 	-43.8
23700.00 	-42.62
23750.00 	-42.62
23750.00 	-43.54
23800.00 	-43.54
23800.00 	-43.41
23850.00 	-43.41
23850.00 	-43.5
23900.00 	-43.5
23900.00 	-43.2
23950.00 	-43.2
23950.00 	-42.7
24000.00 	-42.7
24000.00 	-43.6
24050.00 	-43.6
24050.00 	-44.23
24100.00 	-44.23
24100.00 	-43.04
24150.00 	-43.04
24150.00 	-43.84
24200.00 	-43.84
24200.00 	-44.06
24250.00 	-44.06
24250.00 	-43.89
24300.00 	-43.89
24300.00 	-44.49
24350.00 	-44.49
24350.00 	-42.67
24400.00 	-42.67
24400.00 	-42.74
24450.00 	-42.74
24450.00 	-43.43
24500.00 	-43.43
24500.00 	-44.21
24550.00 	-44.21
24550.00 	-43.39
24600.00 	-43.39
24600.00 	-42.79
24650.00 	-42.79
24650.00 	-44
24700.00 	-44
24700.00 	-43.45
24750.00 	-43.45
24750.00 	-42.93
24800.00 	-42.93
24800.00 	-44.13
24850.00 	-44.13
24850.00 	-44.86
24900.00 	-44.86
24900.00 	-42.36
24950.00 	-42.36
24950.00 	-43.39
25000.00 	-43.39
25000.00 	-43.44
25050.00 	-43.44
25050.00 	-44.56
25100.00 	-44.56
25100.00 	-44.76
25150.00 	-44.76
25150.00 	-44.18
25200.00 	-44.18
25200.00 	-43.73
25250.00 	-43.73
25250.00 	-44.76
25300.00 	-44.76
25300.00 	-44.37
25350.00 	-44.37
25350.00 	-43.45
25400.00 	-43.45
25400.00 	-43.45
25450.00 	-43.45
25450.00 	-44.76
25500.00 	-44.76
25500.00 	-42.46
25550.00 	-42.46
25550.00 	-43.24
25600.00 	-43.24
25600.00 	-42.27
25650.00 	-42.27
25650.00 	-42.76
25700.00 	-42.76
25700.00 	-43.18
25750.00 	-43.18
25750.00 	-42.79
25800.00 	-42.79
25800.00 	-42.67
25850.00 	-42.67
25850.00 	-42.44
25900.00 	-42.44
25900.00 	-42.94
25950.00 	-42.94
25950.00 	-43.79
26000.00 	-43.79
26000.00 	-45.62
26050.00 	-45.62
26050.00 	-44.4
26100.00 	-44.4
26100.00 	-43.54
26150.00 	-43.54
26150.00 	-43.17
26200.00 	-43.17
26200.00 	-43.36
26250.00 	-43.36
26250.00 	-44.16
26300.00 	-44.16
26300.00 	-44.07
26350.00 	-44.07
26350.00 	-43.23
26400.00 	-43.23
26400.00 	-43.91
26450.00 	-43.91
26450.00 	-43.47
26500.00 	-43.47
26500.00 	-42.54
26550.00 	-42.54
26550.00 	-43.97
26600.00 	-43.97
26600.00 	-43.97
26650.00 	-43.97
26650.00 	-42.36
26700.00 	-42.36
26700.00 	-42.63
26750.00 	-42.63
26750.00 	-43.45
26800.00 	-43.45
26800.00 	-43.35
26850.00 	-43.35
26850.00 	-43.08
26900.00 	-43.08
26900.00 	-44.06
26950.00 	-44.06
26950.00 	-44.4
27000.00 	-44.4
27000.00 	-44.58
27050.00 	-44.58
27050.00 	-43.61
27100.00 	-43.61
27100.00 	-43.03
27150.00 	-43.03
27150.00 	-41.42
27200.00 	-41.42
27200.00 	-40.72
27250.00 	-40.72
27250.00 	-39.62
27300.00 	-39.62
27300.00 	-39.4
27350.00 	-39.4
27350.00 	-38.37
27400.00 	-38.37
27400.00 	-43.2
27450.00 	-43.2
27450.00 	-43.72
27500.00 	-43.72
27500.00 	-43.82
27550.00 	-43.82
27550.00 	-43.85
27600.00 	-43.85
27600.00 	-44.84
27650.00 	-44.84
27650.00 	-44.2
27700.00 	-44.2
27700.00 	-44.58
27750.00 	-44.58
27750.00 	-44.05
27800.00 	-44.05
27800.00 	-44.15
27850.00 	-44.15
27850.00 	-44.48
27900.00 	-44.48
27900.00 	-43.75
27950.00 	-43.75
27950.00 	-44.7
28000.00 	-44.7
28000.00 	-43.59
28050.00 	-43.59
28050.00 	-43.78
28100.00 	-43.78
28100.00 	-44.28
28150.00 	-44.28
28150.00 	-43.2
28200.00 	-43.2
28200.00 	-43.23
28250.00 	-43.23
28250.00 	-40.58
28300.00 	-40.58
28300.00 	-40.33
28350.00 	-40.33
28350.00 	-40.45
28400.00 	-40.45
28400.00 	-40.36
28450.00 	-40.36
28450.00 	-39.02
28500.00 	-39.02
28500.00 	-40.23
28550.00 	-40.23
28550.00 	-42.5
28600.00 	-42.5
28600.00 	-43.6
28650.00 	-43.6
28650.00 	-44.37
28700.00 	-44.37
28700.00 	-44.08
28750.00 	-44.08
28750.00 	-44.54
28800.00 	-44.54
28800.00 	-43.71
28850.00 	-43.71
28850.00 	-44.13
28900.00 	-44.13
28900.00 	-44.32
28950.00 	-44.32
28950.00 	-43.65
29000.00 	-43.65
29000.00 	-43.51
29050.00 	-43.51
29050.00 	-44.14
29100.00 	-44.14
29100.00 	-45.07
29150.00 	-45.07
29150.00 	-44.35
29200.00 	-44.35
29200.00 	-45.82
29250.00 	-45.82
29250.00 	-44.57
29300.00 	-44.57
29300.00 	-45.22
29350.00 	-45.22
29350.00 	-44.39
29400.00 	-44.39
29400.00 	-44.15
29450.00 	-44.15
29450.00 	-44.31
29500.00 	-44.31
29500.00 	-44.51
29550.00 	-44.51
29550.00 	-44.06
29600.00 	-44.06
29600.00 	-43.98
29650.00 	-43.98
29650.00 	-44.83
29700.00 	-44.83
29700.00 	-44.47
29750.00 	-44.47
29750.00 	-45.11
29800.00 	-45.11
29800.00 	-44.22
29850.00 	-44.22
29850.00 	-44.37
29900.00 	-44.37
29900.00 	-45.09
29950.00 	-45.09
29950.00 	-43.74
30000.00 	-43.74
30000.00 	-44.04
30050.00 	-44.04
30050.00 	-44.88
30100.00 	-44.88
30100.00 	-43.76
30150.00 	-43.76
30150.00 	-43.35
30200.00 	-43.35
30200.00 	-43.83
30250.00 	-43.83
30250.00 	-42.23
30300.00 	-42.23
30300.00 	-42.37
30350.00 	-42.37
30350.00 	-43
30400.00 	-43
30400.00 	-43.85
30450.00 	-43.85
30450.00 	-43.12
30500.00 	-43.12
30500.00 	-43.65
30550.00 	-43.65
30550.00 	-44.24
30600.00 	-44.24
30600.00 	-44.21
30650.00 	-44.21
30650.00 	-43.66
30700.00 	-43.66
30700.00 	-43.89
30750.00 	-43.89
30750.00 	-43.58
30800.00 	-43.58
30800.00 	-43.28
30850.00 	-43.28
30850.00 	-44.29
30900.00 	-44.29
30900.00 	-44.13
30950.00 	-44.13
30950.00 	-43.22
31000.00 	-43.22
31000.00 	-43.74
31050.00 	-43.74
31050.00 	-44.21
31100.00 	-44.21
31100.00 	-43.46
31150.00 	-43.46
31150.00 	-43.08
31200.00 	-43.08
31200.00 	-44.4
31250.00 	-44.4
31250.00 	-43.69
31300.00 	-43.69
31300.00 	-44.02
31350.00 	-44.02
31350.00 	-43.95
31400.00 	-43.95
31400.00 	-43.09
31450.00 	-43.09
31450.00 	-43.68
31500.00 	-43.68
31500.00 	-43.39
31550.00 	-43.39
31550.00 	-44.07
31600.00 	-44.07
31600.00 	-43.65
31650.00 	-43.65
31650.00 	-43.96
31700.00 	-43.96
31700.00 	-43.4
31750.00 	-43.4
31750.00 	-43.57
31800.00 	-43.57
31800.00 	-41.55
31850.00 	-41.55
31850.00 	-41.7
31900.00 	-41.7
31900.00 	-40.61
31950.00 	-40.61
31950.00 	-40.3
32000.00 	-40.3
32000.00 	-40.43
32050.00 	-40.43
32050.00 	-40.4
32100.00 	-40.4
32100.00 	-39.94
32150.00 	-39.94
32150.00 	-39.88
32200.00 	-39.88
32200.00 	-38.92
32250.00 	-38.92
32250.00 	-42.28
32300.00 	-42.28
32300.00 	-43.91
32350.00 	-43.91
32350.00 	-43.81
32400.00 	-43.81
32400.00 	-44.18
32450.00 	-44.18
32450.00 	-44.26
32500.00 	-44.26
32500.00 	-43.77
32550.00 	-43.77
32550.00 	-44.17
32600.00 	-44.17
32600.00 	-44.69
32650.00 	-44.69
32650.00 	-45.14
32700.00 	-45.14
32700.00 	-43.84
32750.00 	-43.84
32750.00 	-42.97
32800.00 	-42.97
32800.00 	-43.48
32850.00 	-43.48
32850.00 	-43.68
32900.00 	-43.68
32900.00 	-43.81
32950.00 	-43.81
32950.00 	-43.26
33000.00 	-43.26
33000.00 	-43.21
33050.00 	-43.21
33050.00 	-43.56
33100.00 	-43.56
33100.00 	-44.19
33150.00 	-44.19
33150.00 	-43.14
33200.00 	-43.14
33200.00 	-41.1
33250.00 	-41.1
33250.00 	-40.38
33300.00 	-40.38
33300.00 	-39.92
33350.00 	-39.92
33350.00 	-39.66
33400.00 	-39.66
33400.00 	-39.82
33450.00 	-39.82
33450.00 	-39.78
33500.00 	-39.78
33500.00 	-39.03
33550.00 	-39.03
33550.00 	-41.04
33600.00 	-41.04
33600.00 	-41.91
33650.00 	-41.91
33650.00 	-42.7
33700.00 	-42.7
33700.00 	-42.73
33750.00 	-42.73
33750.00 	-43.26
33800.00 	-43.26
33800.00 	-43.32
33850.00 	-43.32
33850.00 	-42.49
33900.00 	-42.49
33900.00 	-42.92
33950.00 	-42.92
33950.00 	-42.72
34000.00 	-42.72
34000.00 	-42.85
34050.00 	-42.85
34050.00 	-42.59
34100.00 	-42.59
34100.00 	-43.38
34150.00 	-43.38
34150.00 	-43.09
34200.00 	-43.09
34200.00 	-42.81
34250.00 	-42.81
34250.00 	-42.61
34300.00 	-42.61
34300.00 	-42.97
34350.00 	-42.97
34350.00 	-43.38
34400.00 	-43.38
34400.00 	-42.98
34450.00 	-42.98
34450.00 	-41.93
34500.00 	-41.93
34500.00 	-42.2
34550.00 	-42.2
34550.00 	-40.05
34600.00 	-40.05
34600.00 	-40.5
34650.00 	-40.5
34650.00 	-40.4
34700.00 	-40.4
34700.00 	-40.77
34750.00 	-40.77
34750.00 	-41.17
34800.00 	-41.17
34800.00 	-40.99
34850.00 	-40.99
34850.00 	-40.3
34900.00 	-40.3
34900.00 	-39.35
34950.00 	-39.35
34950.00 	-40.17
35000.00 	-40.17
35000.00 	-39.67
35050.00 	-39.67
35050.00 	-39.8
35100.00 	-39.8
35100.00 	-39.36
35150.00 	-39.36
35150.00 	-39.51
35200.00 	-39.51
35200.00 	-39.24
35250.00 	-39.24
35250.00 	-38.78
35300.00 	-38.78
35300.00 	-38.63
35350.00 	-38.63
35350.00 	-39.86
35400.00 	-39.86
35400.00 	-42.62
35450.00 	-42.62
35450.00 	-42.74
35500.00 	-42.74
35500.00 	-42.83
35550.00 	-42.83
35550.00 	-42.6
35600.00 	-42.6
35600.00 	-41.95
35650.00 	-41.95
35650.00 	-42.58
35700.00 	-42.58
35700.00 	-43.43
35750.00 	-43.43
35750.00 	-44.52
35800.00 	-44.52
35800.00 	-44.52
35850.00 	-44.52
35850.00 	-42.59
35900.00 	-42.59
35900.00 	-43.13
35950.00 	-43.13
35950.00 	-43.32
36000.00 	-43.32
36000.00 	-42.93
36050.00 	-42.93
36050.00 	-42.81
36100.00 	-42.81
36100.00 	-42.43
36150.00 	-42.43
36150.00 	-42.75
36200.00 	-42.75
36200.00 	-43.32
36250.00 	-43.32
36250.00 	-42.88
36300.00 	-42.88
36300.00 	-42
36350.00 	-42
36350.00 	-43.06
36400.00 	-43.06
36400.00 	-42.12
36450.00 	-42.12
36450.00 	-41.75
36500.00 	-41.75
36500.00 	-43.23
36550.00 	-43.23
36550.00 	-42.21
36600.00 	-42.21
36600.00 	-40.82
36650.00 	-40.82
36650.00 	-41.05
36700.00 	-41.05
36700.00 	-41.09
36750.00 	-41.09
36750.00 	-41.26
36800.00 	-41.26
36800.00 	-40.4
36850.00 	-40.4
36850.00 	-41.54
36900.00 	-41.54
36900.00 	-41.31
36950.00 	-41.31
36950.00 	-41.52
37000.00 	-41.52
37000.00 	-41.01
37050.00 	-41.01
37050.00 	-41.33
37100.00 	-41.33
37100.00 	-40.96
37150.00 	-40.96
37150.00 	-40.21
37200.00 	-40.21
37200.00 	-40.02
37250.00 	-40.02
37250.00 	-39.59
37300.00 	-39.59
37300.00 	-39.93
37350.00 	-39.93
37350.00 	-39.28
37400.00 	-39.28
37400.00 	-40.29
37450.00 	-40.29
37450.00 	-40.21
37500.00 	-40.21
37500.00 	-38.77
37550.00 	-38.77
37550.00 	-39.28
37600.00 	-39.28
37600.00 	-38.74
37650.00 	-38.74
37650.00 	-39.15
37700.00 	-39.15
37700.00 	-38.9
37750.00 	-38.9
37750.00 	-38.71
37800.00 	-38.71
37800.00 	-39.04
37850.00 	-39.04
37850.00 	-39.12
37900.00 	-39.12
37900.00 	-39.03
37950.00 	-39.03
37950.00 	-39.41
38000.00 	-39.41
38000.00 	-39.05
38050.00 	-39.05
38050.00 	-38.64
38100.00 	-38.64
38100.00 	-38.5
38150.00 	-38.5
38150.00 	-38.97
38200.00 	-38.97
38200.00 	-38.2
38250.00 	-38.2
38250.00 	-38.13
38300.00 	-38.13
38300.00 	-38.99
38350.00 	-38.99
38350.00 	-41.76
38400.00 	-41.76
38400.00 	-42.3
38450.00 	-42.3
38450.00 	-42.78
38500.00 	-42.78
38500.00 	-42.26
38550.00 	-42.26
38550.00 	-42.15
38600.00 	-42.15
38600.00 	-42.76
38650.00 	-42.76
38650.00 	-42.81
38700.00 	-42.81
38700.00 	-42.71
38750.00 	-42.71
38750.00 	-42.77
38800.00 	-42.77
38800.00 	-43.71
38850.00 	-43.71
38850.00 	-43.21
38900.00 	-43.21
38900.00 	-43.19
38950.00 	-43.19
38950.00 	-43.09
39000.00 	-43.09
39000.00 	-42.63
39050.00 	-42.63
39050.00 	-42.5
39100.00 	-42.5
39100.00 	-42.11
39150.00 	-42.11
39150.00 	-43.91
39200.00 	-43.91
39200.00 	-43.54
39250.00 	-43.54
39250.00 	-44.16
39300.00 	-44.16
39300.00 	-43.05
39350.00 	-43.05
39350.00 	-43.27
39400.00 	-43.27
39400.00 	-43.62
39450.00 	-43.62
39450.00 	-43.35
39500.00 	-43.35
39500.00 	-43.03
39550.00 	-43.03
39550.00 	-43.57
39600.00 	-43.57
39600.00 	-42.66
39650.00 	-42.66
39650.00 	-43.49
39700.00 	-43.49
39700.00 	-43.67
39750.00 	-43.67
39750.00 	-42.01
39800.00 	-42.01
39800.00 	-43.88
39850.00 	-43.88
39850.00 	-42.68
39900.00 	-42.68
39900.00 	-42.96
39950.00 	-42.96
39950.00 	-43.24
40000.00 	-43.24
40000.00 	-43.23
40050.00 	-43.23
40050.00 	-43.33
40100.00 	-43.33
40100.00 	-42.23
40150.00 	-42.23
40150.00 	-41.09
40200.00 	-41.09
40200.00 	-40.75
40250.00 	-40.75
40250.00 	-40.34
40300.00 	-40.34
40300.00 	-40.18
40350.00 	-40.18
40350.00 	-42.77
40400.00 	-42.77
40400.00 	-42.2
40450.00 	-42.2
40450.00 	-42.44
40500.00 	-42.44
40500.00 	-42.21
40550.00 	-42.21
40550.00 	-42.42
40600.00 	-42.42
40600.00 	-42.2
40650.00 	-42.2
40650.00 	-42.29
40700.00 	-42.29
40700.00 	-42.08
40750.00 	-42.08
40750.00 	-42.9
40800.00 	-42.9
40800.00 	-43.34
40850.00 	-43.34
40850.00 	-43.32
40900.00 	-43.32
40900.00 	-43.01
40950.00 	-43.01
40950.00 	-43.67
41000.00 	-43.67
41000.00 	-43.77
41050.00 	-43.77
41050.00 	-42.3
41100.00 	-42.3
41100.00 	-42
41150.00 	-42
41150.00 	-41.95
41200.00 	-41.95
41200.00 	-41.67
41250.00 	-41.67
41250.00 	-40.8
41300.00 	-40.8
41300.00 	-40.01
41350.00 	-40.01
41350.00 	-39.76
41400.00 	-39.76
41400.00 	-40.43
41450.00 	-40.43
41450.00 	-39.43
41500.00 	-39.43
41500.00 	-40.07
41550.00 	-40.07
41550.00 	-39.33
41600.00 	-39.33
41600.00 	-39.57
41650.00 	-39.57
41650.00 	-38.92
41700.00 	-38.92
41700.00 	-39.05
41750.00 	-39.05
41750.00 	-42.07
41800.00 	-42.07
41800.00 	-42.37
41850.00 	-42.37
41850.00 	-43.01
41900.00 	-43.01
41900.00 	-42.19
41950.00 	-42.19
41950.00 	-42.6
42000.00 	-42.6
42000.00 	-42.44
42050.00 	-42.44
42050.00 	-43.29
42100.00 	-43.29
42100.00 	-42.82
42150.00 	-42.82
42150.00 	-42.48
42200.00 	-42.48
42200.00 	-43.48
42250.00 	-43.48
42250.00 	-42.49
42300.00 	-42.49
42300.00 	-43.17
42350.00 	-43.17
42350.00 	-42.77
42400.00 	-42.77
42400.00 	-42.67
42450.00 	-42.67
42450.00 	-41.73
42500.00 	-41.73
42500.00 	-42.46
42550.00 	-42.46
42550.00 	-42.2
42600.00 	-42.2
42600.00 	-40.87
42650.00 	-40.87
42650.00 	-40.97
42700.00 	-40.97
42700.00 	-40.92
42750.00 	-40.92
42750.00 	-41.11
42800.00 	-41.11
42800.00 	-41.62
42850.00 	-41.62
42850.00 	-41.17
42900.00 	-41.17
42900.00 	-41.12
42950.00 	-41.12
42950.00 	-40.63
43000.00 	-40.63
43000.00 	-40.05
43050.00 	-40.05
43050.00 	-39.93
43100.00 	-39.93
43100.00 	-39.7
43150.00 	-39.7
43150.00 	-39.68
43200.00 	-39.68
43200.00 	-39.4
43250.00 	-39.4
43250.00 	-39.46
43300.00 	-39.46
43300.00 	-38.98
43350.00 	-38.98
43350.00 	-38.48
43400.00 	-38.48
43400.00 	-38.76
43450.00 	-38.76
43450.00 	-39.46
43500.00 	-39.46
43500.00 	-40.01
43550.00 	-40.01
43550.00 	-39.57
43600.00 	-39.57
43600.00 	-39.3
43650.00 	-39.3
43650.00 	-39.97
43700.00 	-39.97
43700.00 	-41.86
43750.00 	-41.86
43750.00 	-42.6
43800.00 	-42.6
43800.00 	-43.09
43850.00 	-43.09
43850.00 	-43.14
43900.00 	-43.14
43900.00 	-43.9
43950.00 	-43.9
43950.00 	-43.88
44000.00 	-43.88
44000.00 	-43.15
44050.00 	-43.15
44050.00 	-42.11
44100.00 	-42.11
44100.00 	-42.31
44150.00 	-42.31
44150.00 	-42.48
44200.00 	-42.48
44200.00 	-42.03
44250.00 	-42.03
44250.00 	-42.59
44300.00 	-42.59
44300.00 	-43.57
44350.00 	-43.57
44350.00 	-42.29
44400.00 	-42.29
44400.00 	-42.21
44450.00 	-42.21
44450.00 	-42.97
44500.00 	-42.97
44500.00 	-43.42
44550.00 	-43.42
44550.00 	-43.18
44600.00 	-43.18
44600.00 	-42.1
44650.00 	-42.1
44650.00 	-43.34
44700.00 	-43.34
44700.00 	-42.45
44750.00 	-42.45
44750.00 	-41.73
44800.00 	-41.73
44800.00 	-40.57
44850.00 	-40.57
44850.00 	-39.89
44900.00 	-39.89
44900.00 	-40.24
44950.00 	-40.24
44950.00 	-40.89
45000.00 	-40.89
45000.00 	-41.86
45050.00 	-41.86
45050.00 	-41.82
45100.00 	-41.82
45100.00 	-40.91
45150.00 	-40.91
45150.00 	-40.72
45200.00 	-40.72
45200.00 	-41.27
45250.00 	-41.27
45250.00 	-41.07
45300.00 	-41.07
45300.00 	-42.03
45350.00 	-42.03
45350.00 	-41.18
45400.00 	-41.18
45400.00 	-40.7
45450.00 	-40.7
45450.00 	-40.73
45500.00 	-40.73
45500.00 	-40.98
45550.00 	-40.98
45550.00 	-40.6
45600.00 	-40.6
45600.00 	-40.75
45650.00 	-40.75
45650.00 	-40.23
45700.00 	-40.23
45700.00 	-40.94
45750.00 	-40.94
45750.00 	-41.08
45800.00 	-41.08
45800.00 	-40.82
45850.00 	-40.82
45850.00 	-40.26
45900.00 	-40.26
45900.00 	-39.46
45950.00 	-39.46
45950.00 	-40.16
46000.00 	-40.16
46000.00 	-40.2
46050.00 	-40.2
46050.00 	-39.47
46100.00 	-39.47
46100.00 	-39.51
46150.00 	-39.51
46150.00 	-39.57
46200.00 	-39.57
46200.00 	-39.45
46250.00 	-39.45
46250.00 	-39.37
46300.00 	-39.37
46300.00 	-39.59
46350.00 	-39.59
46350.00 	-39.24
46400.00 	-39.24
46400.00 	-39.8
46450.00 	-39.8
46450.00 	-39.37
46500.00 	-39.37
46500.00 	-38.41
46550.00 	-38.41
46550.00 	-39.01
46600.00 	-39.01
46600.00 	-39.05
46650.00 	-39.05
46650.00 	-38.98
46700.00 	-38.98
46700.00 	-38.66
46750.00 	-38.66
46750.00 	-38.93
46800.00 	-38.93
46800.00 	-39.11
46850.00 	-39.11
46850.00 	-39.13
46900.00 	-39.13
46900.00 	-38.98
46950.00 	-38.98
46950.00 	-38.02
47000.00 	-38.02
47000.00 	-38.49
47050.00 	-38.49
47050.00 	-39.17
47100.00 	-39.17
47100.00 	-38.03
47150.00 	-38.03
47150.00 	-38.09
47200.00 	-38.09
47200.00 	-37.71
47250.00 	-37.71
47250.00 	-38.19
47300.00 	-38.19
47300.00 	-37.35
47350.00 	-37.35
47350.00 	-40.26
47400.00 	-40.26
47400.00 	-42.32
47450.00 	-42.32
47450.00 	-42.78
47500.00 	-42.78
47500.00 	-42.87
47550.00 	-42.87
47550.00 	-42.58
47600.00 	-42.58
47600.00 	-42.15
47650.00 	-42.15
47650.00 	-43.07
47700.00 	-43.07
47700.00 	-42.7
47750.00 	-42.7
47750.00 	-43.16
47800.00 	-43.16
47800.00 	-42.48
47850.00 	-42.48
47850.00 	-42
47900.00 	-42
47900.00 	-42.87
47950.00 	-42.87
47950.00 	-43.63
48000.00 	-43.63
48000.00 	-43.61
48050.00 	-43.61
48050.00 	-42.8
48100.00 	-42.8
48100.00 	-41.98
48150.00 	-41.98
48150.00 	-42.02
48200.00 	-42.02
48200.00 	-43.16
48250.00 	-43.16
48250.00 	-43.83
48300.00 	-43.83
48300.00 	-43.48
48350.00 	-43.48
48350.00 	-42.91
48400.00 	-42.91
48400.00 	-42.31
48450.00 	-42.31
48450.00 	-43.18
48500.00 	-43.18
48500.00 	-42.92
48550.00 	-42.92
48550.00 	-42.98
48600.00 	-42.98
48600.00 	-43.13
48650.00 	-43.13
48650.00 	-44.06
48700.00 	-44.06
48700.00 	-43.9
48750.00 	-43.9
48750.00 	-43.48
48800.00 	-43.48
48800.00 	-43.49
48850.00 	-43.49
48850.00 	-42.8
48900.00 	-42.8
48900.00 	-42.44
48950.00 	-42.44
48950.00 	-42.13
49000.00 	-42.13
49000.00 	-41.59
49050.00 	-41.59
49050.00 	-40.95
49100.00 	-40.95
49100.00 	-41.17
49150.00 	-41.17
49150.00 	-41.3
49200.00 	-41.3
49200.00 	-41.22
49250.00 	-41.22
49250.00 	-40.92
49300.00 	-40.92
49300.00 	-41.16
49350.00 	-41.16
49350.00 	-40.23
49400.00 	-40.23
49400.00 	-39.84
49450.00 	-39.84
49450.00 	-39.73
49500.00 	-39.73
49500.00 	-39.62
49550.00 	-39.62
49550.00 	-40.9
49600.00 	-40.9
49600.00 	-42.11
49650.00 	-42.11
49650.00 	-39.81
49700.00 	-39.81
49700.00 	-39.48
49750.00 	-39.48
49750.00 	-39.51
49800.00 	-39.51
49800.00 	-41.41
49850.00 	-41.41
49850.00 	-41.85
49900.00 	-41.85
49900.00 	-42.38
49950.00 	-42.38
49950.00 	-42.11
50000.00 	-42.11
50000.00 	-41.51
50050.00 	-41.51
50050.00 	-41.19
50100.00 	-41.19
50100.00 	-41.47
50150.00 	-41.47
50150.00 	-40.3
50200.00 	-40.3
50200.00 	-40.52
