# GISP2 Stable Isotopes (Deuterium, High Resolution) 
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:17798
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/summit/gisp2/isotopes/deltad.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1997
# --------------------
# Title 
#	Study_Name: GISP2 Stable Isotopes (Deuterium, High Resolution)
# --------------------
# Investigators
#	Investigators:  Barlow, L.K., Rogers, J.C., Serreze, M.C., Barry, R.G. 
# --------------------
# Description_and_Notes
# 	Description: These are the high resolution (~10 samples per year) hydrogen isotope (delta deuterium) data produced in the Stable Isotope Laboratory of at theUniversity of Colorado. All data are from the GISP2 "B" core.  The ages given in this file are from the final B-core timescale (filebcoreage.dat). 
#
# --------------------
# Publication
#	Authors: L. K. Barlow, J. C. Rogers, M. C. Serreze, R. G. Barry
#	Published_Date_or_Year: 1997
#	Published_Title: Aspects of climate variability in the North Atlantic sector: Discussion and relation to the Greenland Ice Sheet Project 2 high-resolution isotopic signal
#	Journal_Name: Jounral of Geophysical Research, Oceans
#	Volume: 102
#	Edition: 	
#	Issue: C12
#	Pages: 26333-26344
#	DOI: 10.1029/96JC02401
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: This paper reviews aspects of climate variability in the North Atlantic sector that may influence the seasonal to decadal scale isotopic signal in the Greenland Ice Sheet Project 2 (GISP2) ice core. Interpretation of the isotopic signal and its spatial applicability at the seasonal level requires investigation into synoptic scale climatology. We discuss possible climatic influences of (1) likely source regions of precipitation reaching the GISP2 site, (2) the characteristics of cyclone activity over the North Atlantic sector, and (3) changes in major atmospheric features such as the mean sea level Icelandic Low and Azores High pressure systems, the North Atlantic Oscillation, and the Baffin trough. Next, we evaluate correlations between the GISP2 deuterium isotopic signal and coastal temperatures with atmospheric pressure patterns, thereby deriving climatic interpretations of the high-resolution isotopic record. The GISP2 site is influenced by both the Icelandic Low to the southeast and Davis Strait/Baffin Bay storms to the southwest and west. The North Atlantic Oscillation influences the GISP2 isotopic signal through the seesaw in winter temperatures between west Greenland and northern Europe. Agreement in excursion directions of GISP2 isotopes and east Greenland and Iceland temperature records is associated with different positions of the Baffin trough in winter and also with anomalous 500-mbar net geostrophic flow. Linkages between isotopic excursion direction and atmospheric variability need to be explored further by comparison with additional seasonal data sets from other Greenland ice cores.
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: GISP2
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 72.583
#	Southernmost_Latitude: 72.583
#	Easternmost_Longitude: -37.683
#	Westernmost_Longitude: -37.683
#	Elevation: 3230 m
# --------------------
# Data_Collection
#	Collection_Name: 97GISP01
#	Earliest_Year: 679.94
#	Most_Recent_Year: -36.7942
#	Time_Unit: yb_1950
#	Notes: {"database":"LMR_FM"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years before 1950 AD,,,,,N
##delD	delta deuterium,,,permil SMOW,,Ice Cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age	delD
6.5447	-285.69
6.6292	-291.45
6.7138	-293.63
6.7984	-293.13
6.8829	-288.70
6.9675	-284.45
7.0462	-279.03
7.1211	-279.40
7.1961	-281.44
7.2710	-283.19
7.3460	-284.44
7.4210	-283.79
7.4959	-281.01
7.5709	-276.36
7.6458	-269.16
7.7208	-259.02
7.7969	-248.67
7.8718	-240.01
7.9468	-237.05
8.0184	-238.63
8.0818	-243.08
8.1453	-249.85
8.2087	-255.02
8.2721	-259.92
8.3356	-261.81
8.3990	-262.36
8.4624	-261.48
8.5258	-257.13
8.5893	-252.87
8.6527	-248.19
8.7161	-244.08
8.7795	-241.37
8.8430	-241.33
8.9064	-244.15
8.9698	-250.87
9.0494	-258.79
9.1436	-266.15
9.2379	-270.81
9.3321	-271.64
9.4263	-270.48
9.5206	-265.67
9.6148	-260.32
9.7105	-256.45
9.8047	-256.20
9.8989	-255.64
9.9932	-259.56
10.0827	-262.39
10.1718	-261.59
10.2609	-252.94
10.3501	-248.35
10.4392	-241.39
10.5284	-235.87
10.6175	-232.15
10.7066	-230.78
10.7958	-231.72
10.8849	-235.40
10.9741	-240.33
11.0544	-247.42
11.1311	-256.99
11.2078	-269.07
11.2845	-278.17
11.3612	-282.00
11.4379	-278.87
11.5146	-277.39
11.5913	-268.46
11.6680	-263.13
11.7447	-258.27
11.8214	-258.28
11.8993	-261.80
11.9760	-270.81
12.0686	-277.44
12.1686	-281.36
12.2685	-280.94
12.3685	-280.96
12.4684	-277.89
12.5684	-275.46
12.6683	-271.49
12.7682	-269.89
12.8682	-269.81
12.9682	-272.88
13.0864	-277.54
13.2133	-282.20
13.3401	-284.67
13.4670	-282.79
13.5938	-275.22
13.7207	-267.50
13.8475	-260.91
13.9744	-255.64
14.0731	-253.11
14.1648	-253.07
14.2564	-254.75
14.3480	-259.80
14.4396	-263.40
14.5312	-265.79
14.6242	-265.92
14.7158	-263.71
14.8074	-258.19
14.8991	-255.13
14.9907	-253.44
15.0705	-254.69
15.1491	-259.92
15.2276	-265.60
15.3061	-272.57
15.3846	-274.32
15.4632	-273.62
15.5417	-268.12
15.6202	-261.33
15.6988	-249.55
15.7773	-240.40
15.8558	-232.29
15.9344	-226.73
16.0118	-228.12
16.0835	-235.67
16.1552	-247.22
16.2268	-259.93
16.2986	-271.77
16.3703	-277.77
16.4420	-279.23
16.5137	-274.65
16.5853	-270.13
16.6571	-264.57
16.7298	-256.87
16.8015	-250.89
16.8732	-247.31
16.9449	-251.44
17.0232	-256.33
17.1232	-266.82
17.2231	-276.18
17.3230	-280.70
17.4230	-280.42
17.5229	-278.77
17.6229	-268.59
17.7228	-255.72
17.8228	-245.56
17.9227	-236.21
18.0277	-231.34
18.1498	-231.11
18.2720	-235.18
18.3941	-241.93
18.5163	-247.51
18.6384	-254.95
18.7606	-260.68
18.8828	-264.81
19.0026	-268.04
19.0673	-269.54
19.1319	-266.01
19.1966	-260.45
19.2623	-257.53
19.3269	-257.07
19.3916	-262.87
19.4563	-268.49
19.5209	-280.04
19.5856	-289.23
19.6503	-287.22
19.7150	-288.11
19.7796	-281.48
19.8443	-272.51
19.9090	-268.01
19.9736	-265.68
20.0501	-266.94
20.1347	-270.97
20.2192	-278.89
20.3038	-284.51
20.3884	-287.15
20.4729	-286.26
20.5575	-279.14
20.6421	-270.20
20.7266	-270.11
20.8112	-259.20
20.8958	-253.39
20.9804	-249.79
21.0666	-250.37
21.1534	-256.26
21.2415	-261.36
21.3283	-267.82
21.4151	-267.17
21.5019	-262.55
21.5887	-253.18
21.6755	-245.37
21.7623	-239.64
21.8491	-236.01
21.9359	-238.02
22.0233	-245.40
22.1124	-259.05
22.2016	-269.30
22.2907	-278.24
22.3799	-283.38
22.4690	-281.39
22.5581	-276.33
22.6473	-264.68
22.7364	-258.25
22.8256	-252.96
22.9147	-252.02
23.0057	-254.22
23.1376	-257.53
23.2695	-264.01
23.4015	-267.71
23.5334	-269.81
23.6653	-274.03
23.7992	-272.75
23.9312	-272.61
24.0385	-275.20
24.1189	-278.05
24.1994	-281.63
24.2798	-286.39
24.3602	-289.08
24.4407	-289.26
24.5211	-285.88
24.6016	-280.50
24.6820	-274.81
24.7625	-270.38
24.8429	-269.96
24.9234	-270.96
25.0071	-279.91
25.1570	-288.13
25.3069	-292.42
25.4568	-293.79
25.6068	-294.56
25.7567	-293.68
25.9066	-294.07
26.0345	-294.55
26.1261	-295.87
26.2178	-295.41
26.3094	-293.28
26.4010	-289.16
26.4940	-281.71
26.5856	-274.09
26.6772	-267.35
26.7689	-264.27
26.8605	-270.16
26.9521	-277.12
27.0629	-285.81
27.1948	-290.07
27.3268	-290.79
27.4587	-286.64
27.5906	-280.48
27.7226	-274.57
27.8545	-272.15
27.9864	-272.18
28.0845	-275.61
28.1788	-282.64
28.2730	-290.77
28.3672	-299.04
28.4615	-302.10
28.5557	-300.94
28.6499	-299.16
28.7442	-293.33
28.8384	-288.40
28.9326	-284.72
29.0214	-285.09
29.0963	-285.96
29.2045	-288.50
29.2727	-292.20
29.3409	-291.64
29.4318	-286.73
29.5000	-280.42
29.5682	-273.66
29.6364	-267.87
29.7273	-263.07
29.7955	-261.50
29.8636	-262.06
29.9318	-265.80
30.0476	-272.08
30.1905	-275.79
30.3333	-277.87
30.5238	-275.87
30.6667	-273.87
30.8095	-271.42
31.0000	-271.85
31.1250	-273.74
31.2500	-279.06
31.4167	-284.09
31.5417	-288.17
31.6667	-287.92
31.8333	-284.85
31.9583	-276.87
32.0513	-269.57
32.1538	-265.07
32.2308	-264.40
32.3077	-267.46
32.4103	-276.00
32.4872	-290.02
32.5641	-298.17
32.6667	-302.11
32.7436	-299.31
32.8205	-293.49
32.9231	-284.79
33.0000	-277.43
33.0714	-275.54
33.1667	-274.96
33.2381	-276.36
33.3095	-281.57
33.4048	-284.61
33.4762	-283.40
33.6429	-269.21
33.7143	-257.31
33.7857	-245.55
33.8810	-237.03
33.9524	-231.75
34.0303	-231.01
34.1515	-233.54
34.2424	-240.49
34.3333	-250.87
34.4545	-260.71
34.5455	-267.79
34.7576	-272.82
34.8485	-268.74
34.9394	-266.43
35.0417	-262.02
35.1042	-262.35
35.1667	-265.11
35.2500	-272.18
35.3125	-284.32
35.3750	-297.41
35.4583	-304.60
35.5208	-306.13
35.5833	-300.44
35.6667	-292.66
35.7292	-284.15
35.7917	-277.81
35.8750	-274.49
35.9375	-276.01
36.0000	-280.77
36.1333	-286.39
36.2333	-288.84
36.3333	-286.75
36.4667	-283.85
36.5667	-277.97
36.6667	-272.74
36.8000	-271.98
36.9000	-273.39
37.0000	-276.96
37.1026	-282.58
37.1795	-289.81
37.3590	-293.31
37.4359	-289.46
37.5128	-282.35
37.6154	-275.43
37.6923	-268.64
37.7692	-263.74
37.8718	-266.03
37.9487	-270.23
38.0303	-276.28
38.1515	-281.61
38.2424	-283.40
38.3333	-282.16
38.4545	-276.58
38.5455	-271.60
38.6364	-262.83
38.7576	-257.82
38.8485	-253.25
38.9394	-256.24
39.0556	-262.31
39.1389	-270.48
39.2222	-279.41
39.3333	-285.99
39.4167	-291.19
39.5000	-289.72
39.6111	-283.97
39.6944	-274.24
39.7778	-264.79
39.8889	-258.03
39.9722	-253.94
40.0541	-255.31
40.1622	-262.99
40.2432	-269.97
40.3243	-275.08
40.4324	-274.26
40.5135	-267.69
40.5946	-258.96
40.7027	-249.63
40.7838	-243.14
40.8649	-241.35
40.9730	-244.31
41.0541	-249.37
41.1351	-254.53
41.2432	-257.55
41.3243	-256.56
41.4054	-253.71
41.5135	-250.54
41.5946	-252.61
41.6757	-255.51
41.7838	-259.45
41.8649	-262.04
41.9459	-263.57
42.0714	-263.60
42.1786	-260.95
42.2857	-257.11
42.4286	-252.71
42.5357	-251.34
42.6429	-250.25
42.7857	-253.27
42.8929	-262.25
43.0000	-271.07
43.0930	-281.41
43.1628	-287.50
43.2326	-289.45
43.3256	-287.67
43.3953	-279.90
43.4651	-277.99
43.5581	-276.59
43.6279	-279.49
43.6977	-283.38
43.7907	-281.99
43.8605	-276.43
43.9302	-272.25
44.0625	-262.28
44.2500	-258.84
44.4375	-253.36
44.6875	-250.12
44.8750	-251.59
45.0435	-255.00
45.2174	-258.18
45.3478	-263.19
45.4783	-266.50
45.6522	-271.12
45.7826	-265.00
45.9130	-266.36
46.0526	-266.48
46.1316	-269.66
46.2105	-273.95
46.3158	-272.18
46.3947	-276.69
46.4737	-271.30
46.5789	-265.92
46.6579	-265.10
46.7368	-259.71
46.8421	-259.45
46.9211	-260.74
47.0000	-261.50
47.1739	-260.39
47.3043	-258.52
47.4348	-255.02
47.6087	-249.27
47.7391	-242.88
47.8696	-244.51
48.0556	-253.83
48.2222	-262.62
48.3889	-277.07
48.6111	-283.54
48.7778	-290.25
48.9444	-283.32
49.0938	-282.55
49.1875	-270.84
49.2813	-262.67
49.4063	-257.13
49.5000	-254.89
49.5938	-256.22
49.7188	-257.98
49.8125	-261.10
49.9063	-243.43
50.0222	-237.44
50.0889	-241.75
50.1556	-270.19
50.2444	-265.89
50.3111	-262.64
50.3778	-266.95
50.4667	-270.44
50.5333	-273.43
50.6000	-274.85
50.6889	-274.62
50.7556	-276.27
50.8222	-279.55
50.9111	-283.66
50.9778	-289.50
51.0714	-294.77
51.2143	-295.05
51.3214	-291.40
51.4286	-283.92
51.5714	-275.94
51.6786	-268.83
51.7857	-260.74
51.9286	-259.49
52.0333	-261.71
52.1333	-266.74
52.2667	-270.54
52.3667	-272.86
52.4667	-271.80
52.6000	-268.57
52.7000	-264.67
52.8000	-261.63
52.9333	-259.66
53.0370	-260.66
53.1481	-265.95
53.2963	-273.54
53.4074	-280.60
53.5185	-284.60
53.6667	-284.59
53.8148	-281.73
53.9259	-280.14
54.0426	-280.05
54.1064	-282.05
54.1702	-288.71
54.2553	-299.56
54.3191	-304.71
54.3830	-305.15
54.4468	-303.09
54.5319	-296.63
54.5957	-289.06
54.6596	-278.39
54.7447	-269.88
54.8085	-262.89
54.8723	-259.71
54.9574	-261.75
55.0476	-264.87
55.1905	-269.05
55.3333	-271.22
55.5238	-269.99
55.6667	-267.02
55.8095	-260.60
56.0000	-256.31
56.0938	-250.82
56.1875	-249.07
56.3125	-252.56
56.4063	-259.01
56.5000	-264.98
56.5938	-269.71
56.7188	-269.32
56.8125	-266.68
56.9063	-262.04
57.0256	-256.51
57.1026	-251.80
57.1795	-254.25
57.2821	-262.72
57.3590	-278.22
57.4359	-290.18
57.5385	-298.69
57.6154	-300.70
57.6923	-298.60
57.7949	-291.83
57.8718	-281.28
57.9487	-271.25
58.0556	-262.10
58.1389	-255.56
58.2222	-253.82
58.3333	-254.64
58.4167	-256.44
58.5000	-257.92
58.6111	-256.73
58.6944	-253.84
58.7778	-252.17
58.8889	-251.45
58.9722	-253.59
59.0625	-261.04
59.1875	-270.00
59.2813	-279.22
59.3750	-286.20
59.5000	-288.15
59.5938	-284.64
59.6875	-273.11
59.8125	-263.36
59.9063	-256.41
60.0000	-250.25
60.1290	-253.95
60.2258	-258.71
60.3226	-265.49
60.4516	-269.56
60.5484	-277.32
60.6452	-277.21
60.7742	-275.95
60.8710	-273.38
60.9677	-268.64
61.0698	-265.74
61.1395	-263.38
61.2093	-267.97
61.3023	-269.72
61.3721	-270.80
61.4419	-268.75
61.5349	-263.59
61.6047	-255.99
61.6744	-244.90
61.7674	-236.44
61.8372	-226.79
61.9070	-223.53
62.0000	-236.17
62.0833	-266.40
62.1667	-268.88
62.2778	-272.44
62.3611	-273.66
62.4444	-278.50
62.5556	-275.37
62.6389	-270.28
62.7222	-266.32
62.8333	-265.15
62.9167	-259.05
63.0000	-257.85
63.1143	-264.75
63.2000	-263.33
63.2857	-266.89
63.4000	-268.70
63.4857	-269.92
63.5714	-268.14
63.6857	-263.59
63.7714	-258.43
63.8571	-256.79
63.9714	-257.51
64.0690	-262.79
64.1724	-268.90
64.3103	-277.33
64.4138	-286.25
64.5172	-291.51
64.6552	-290.40
64.7586	-285.46
64.8621	-278.67
65.0000	-273.92
65.0714	-273.36
65.1429	-277.09
65.2619	-285.30
65.3571	-293.71
65.4286	-292.04
65.5238	-287.53
65.5952	-282.18
65.6667	-276.99
65.7619	-275.19
65.8333	-277.22
65.9048	-283.11
66.0000	-287.33
66.0968	-289.99
66.1935	-289.22
66.3226	-283.82
66.4194	-276.39
66.5161	-269.75
66.6452	-263.40
66.7419	-260.09
66.8387	-260.09
66.9677	-263.02
67.0769	-266.89
67.1923	-270.24
67.3462	-271.80
67.4615	-269.39
67.5769	-266.38
67.7308	-262.98
67.8462	-260.88
67.9615	-261.98
68.1250	-265.42
68.2500	-271.67
68.3750	-274.81
68.5000	-277.36
68.5833	-275.75
68.7083	-272.40
68.8750	-268.36
69.0000	-265.92
69.1000	-265.80
69.2333	-268.40
69.3333	-271.37
69.4667	-271.82
69.5667	-268.73
69.6667	-263.85
69.8000	-258.26
69.9000	-255.52
70.0000	-255.06
70.1053	-257.68
70.1842	-264.07
70.2632	-272.44
70.3684	-276.89
70.4474	-277.42
70.5263	-274.34
70.6316	-268.74
70.7105	-261.56
70.8158	-256.57
70.8947	-254.55
70.9737	-258.69
71.0732	-266.49
71.1463	-273.69
71.2195	-278.13
71.3171	-277.16
71.3902	-272.10
71.4878	-263.70
71.5854	-255.46
71.6585	-250.51
71.7317	-248.80
71.7805	-250.94
71.8537	-253.66
71.9268	-257.14
72.0000	-259.95
72.0732	-261.44
72.1463	-261.26
72.1951	-259.84
72.2683	-257.95
72.3415	-255.11
72.4146	-253.37
72.4878	-252.47
72.5610	-254.31
72.6098	-258.11
72.6829	-264.50
72.7561	-271.48
72.8293	-275.66
72.9024	-278.81
72.9756	-278.37
73.0435	-273.62
73.1739	-270.60
73.3043	-263.52
73.4348	-260.59
73.5652	-260.26
73.6957	-263.08
73.7826	-267.19
73.9130	-272.00
74.0357	-270.73
74.1429	-267.99
74.2500	-263.22
74.3571	-258.74
74.4286	-253.58
74.5357	-254.22
74.6429	-254.15
74.7500	-255.98
74.8571	-258.73
74.9643	-259.44
75.0303	-259.28
75.1212	-257.25
75.2121	-255.82
75.3030	-254.38
75.3939	-255.52
75.4848	-257.41
75.5455	-259.71
75.6364	-263.37
75.7273	-266.23
75.8182	-269.15
75.9091	-270.05
76.0000	-269.89
76.0571	-267.10
76.1429	-262.71
76.2286	-259.87
76.3143	-256.25
76.4000	-253.26
76.4857	-253.10
76.5429	-255.69
76.6286	-261.78
76.7143	-270.53
76.8000	-278.85
76.9429	-283.58
77.0526	-284.52
77.1842	-281.08
77.3158	-276.49
77.4211	-269.40
77.5526	-264.17
77.6316	-258.79
77.7105	-258.18
77.7895	-260.38
77.8684	-265.68
77.9474	-269.49
78.0000	-271.07
78.1000	-270.23
78.2000	-266.08
78.3000	-257.73
78.4000	-251.21
78.5000	-245.31
78.6000	-243.64
78.7000	-244.39
78.8000	-248.08
78.9000	-254.78
79.0000	-259.19
79.0645	-260.49
79.1613	-258.56
79.2581	-254.40
79.3548	-248.70
79.4516	-243.00
79.5484	-239.40
79.6452	-234.83
79.7419	-236.81
79.8387	-237.47
79.9355	-243.52
80.0294	-249.04
80.0882	-253.63
80.1765	-257.19
80.2647	-256.37
80.3529	-252.93
80.4412	-251.65
80.5294	-249.38
80.6471	-250.42
80.7353	-254.40
80.8235	-260.39
80.9118	-267.68
81.0000	-273.85
81.1364	-275.73
81.2273	-278.40
81.3636	-278.75
81.5000	-276.59
81.6364	-272.15
81.7727	-271.85
81.9091	-265.33
82.0345	-270.90
82.1379	-269.45
82.2414	-277.33
82.3448	-277.51
82.4483	-278.66
82.5172	-277.45
82.6207	-273.79
82.7241	-271.53
82.8276	-267.66
82.9310	-264.97
83.0400	-265.27
83.1600	-269.17
83.2800	-271.99
83.4000	-278.20
83.5200	-281.68
83.6400	-283.88
83.7200	-279.25
83.8400	-276.45
83.9600	-270.81
84.0690	-264.29
84.1724	-261.27
84.2759	-260.60
84.4138	-267.61
84.5172	-274.56
84.6207	-279.97
84.7241	-282.61
84.8276	-285.41
84.9310	-284.90
85.0357	-283.36
85.1429	-282.42
85.2500	-283.76
85.3571	-281.22
85.4643	-286.14
85.5714	-288.99
85.6786	-289.69
85.7857	-287.43
85.8929	-284.99
86.0000	-281.05
86.0882	-275.46
86.2059	-281.05
86.2941	-270.43
86.3824	-267.03
86.4706	-261.79
86.5588	-256.44
86.6471	-253.18
86.7353	-249.87
86.8235	-249.11
86.9118	-249.38
87.0000	-251.55
87.0968	-258.26
87.1935	-266.95
87.2903	-275.81
87.3871	-282.14
87.4839	-282.98
87.5806	-278.68
87.6774	-270.94
87.7742	-262.76
87.8710	-255.99
87.9677	-249.83
88.0870	-252.53
88.2174	-257.80
88.3478	-268.20
88.4783	-281.91
88.6087	-287.71
88.6957	-291.25
88.8261	-290.26
88.9565	-285.58
89.0571	-277.44
89.1429	-270.04
89.2286	-264.13
89.3143	-260.36
89.4000	-258.86
89.4857	-259.39
89.5714	-262.12
89.6571	-263.52
89.7429	-264.39
89.8286	-264.18
89.9143	-263.85
90.0000	-261.67
90.0833	-262.15
90.1667	-264.11
90.2222	-267.11
90.3056	-273.55
90.3889	-276.82
90.4722	-277.19
90.5556	-278.77
90.6389	-276.01
90.7222	-273.78
90.8056	-271.25
90.8889	-270.38
90.9722	-269.10
91.0606	-270.96
91.1515	-273.27
91.2424	-276.38
91.3333	-276.68
91.4242	-274.70
91.5152	-272.82
91.6061	-271.48
91.6970	-272.17
91.7879	-275.09
91.8788	-280.62
91.9697	-284.23
92.0769	-289.02
92.1923	-293.27
92.3077	-289.39
92.4231	-286.52
92.5385	-282.54
92.6538	-278.58
92.7692	-275.46
92.8846	-275.62
93.0000	-278.48
93.1429	-282.72
93.2857	-286.40
93.4286	-289.95
93.5714	-287.17
93.7143	-282.90
93.8571	-276.48
94.0000	-270.76
94.0682	-268.29
94.1364	-266.93
94.2045	-271.10
94.2727	-279.77
94.3636	-291.61
94.4318	-296.61
94.5000	-299.42
94.5682	-297.60
94.6364	-291.02
94.7045	-283.31
94.7727	-275.62
94.8409	-266.49
94.9091	-260.35
94.9773	-255.67
95.0606	-255.06
95.1515	-257.06
95.2424	-260.29
95.3333	-261.95
95.4242	-264.46
95.5152	-265.58
95.6061	-268.43
95.6970	-268.60
95.7879	-268.91
95.8788	-266.72
95.9697	-266.90
96.0556	-267.51
96.1389	-269.36
96.2222	-271.02
96.3056	-272.94
96.3889	-270.03
96.4722	-271.37
96.5556	-268.07
96.6389	-261.94
96.7222	-256.63
96.8056	-250.29
96.8889	-249.54
96.9722	-253.17
97.1200	-260.33
97.2400	-268.13
97.3600	-275.47
97.4800	-280.47
97.6000	-282.31
97.7200	-280.64
97.8400	-277.14
97.9600	-270.85
98.0588	-266.64
98.1471	-267.70
98.2353	-267.61
98.3235	-268.49
98.4118	-268.85
98.5000	-268.53
98.5882	-264.53
98.6765	-261.09
98.7647	-256.53
98.8529	-251.01
98.9412	-247.55
99.0333	-248.09
99.1333	-249.98
99.2333	-250.31
99.3333	-251.98
99.4333	-254.24
99.5333	-253.82
99.6333	-253.83
99.7333	-254.78
99.8333	-253.27
99.9333	-250.46
100.0333	-250.74
100.1333	-253.16
100.2333	-258.86
100.3333	-263.74
100.4667	-267.96
100.5667	-267.64
100.6667	-267.64
100.7667	-264.81
100.8667	-262.18
100.9667	-260.59
101.0714	-260.65
101.1786	-262.42
101.2857	-268.31
101.3929	-275.08
101.5000	-281.22
101.6071	-284.75
101.7143	-285.03
101.8214	-284.48
101.9286	-281.37
102.0278	-279.70
102.1111	-279.50
102.2222	-280.46
102.3056	-281.62
102.3889	-281.20
102.4722	-280.18
102.5556	-275.31
102.6389	-268.97
102.7222	-262.38
102.8056	-257.30
102.8889	-253.46
102.9722	-253.46
103.0741	-255.70
103.1852	-264.14
103.2963	-271.25
103.4074	-271.50
103.5185	-265.79
103.6296	-258.50
103.7407	-252.80
103.8519	-245.22
103.9630	-242.73
104.0769	-245.04
104.1923	-250.20
104.3077	-251.27
104.4231	-262.06
104.5385	-260.65
104.6539	-269.17
104.7692	-271.96
104.8846	-270.47
105.0000	-270.12
105.1667	-268.98
105.3333	-269.38
105.5000	-271.25
105.6667	-272.53
105.8333	-271.54
106.0000	-271.52
106.0968	-268.51
106.1936	-267.18
106.2903	-267.44
106.3871	-266.78
106.4839	-270.38
106.5807	-273.95
106.6774	-276.30
106.7742	-275.85
106.8710	-274.79
106.9677	-273.13
107.0690	-274.52
107.1724	-275.52
107.2759	-280.91
107.3793	-286.51
107.4828	-290.53
107.5862	-291.98
107.6897	-290.82
107.7931	-288.27
107.8966	-283.18
108.0000	-279.10
108.1200	-274.96
108.2400	-274.41
108.3600	-276.15
108.4800	-278.59
108.6400	-279.51
108.7600	-276.39
108.8800	-273.28
109.0000	-270.16
109.1579	-268.91
109.3158	-270.44
109.4737	-275.80
109.6316	-282.16
109.7895	-282.50
109.9474	-281.46
110.0513	-278.80
110.1282	-274.30
110.2051	-271.94
110.2821	-272.68
110.3590	-273.49
110.4359	-274.22
110.5385	-273.55
110.6154	-271.85
110.6923	-267.95
110.7692	-263.24
110.8462	-259.71
110.9231	-257.35
111.0000	-257.69
111.1429	-261.48
111.2857	-270.04
111.4762	-264.66
111.6667	-261.36
111.8571	-265.19
112.0256	-258.21
112.1282	-259.68
112.2051	-261.84
112.2821	-265.51
112.3590	-267.35
112.4359	-273.82
112.5128	-278.53
112.5897	-265.90
112.6667	-260.50
112.7436	-252.21
112.8205	-246.24
112.8974	-241.20
112.9744	-239.17
113.0645	-243.05
113.1613	-246.67
113.2258	-253.74
113.3226	-260.90
113.4194	-264.70
113.5161	-262.53
113.6129	-260.85
113.7097	-257.70
113.8065	-256.42
113.9032	-254.61
114.0000	-260.37
114.1364	-265.82
114.2727	-272.43
114.4091	-281.55
114.5455	-284.95
114.6818	-285.77
114.8182	-284.67
114.9546	-285.31
115.0769	-286.26
115.1923	-288.41
115.3077	-292.68
115.4231	-295.48
115.5385	-296.25
115.6539	-294.64
115.7692	-291.33
115.8846	-288.64
116.0000	-278.98
116.1071	-281.56
116.2143	-292.55
116.3214	-291.43
116.4286	-299.13
116.5714	-292.19
116.6786	-287.29
116.7857	-277.53
116.8929	-280.95
117.0000	-276.35
117.0833	-272.63
117.1667	-272.64
117.2500	-275.51
117.3333	-275.07
117.4167	-277.19
117.5000	-273.54
117.5833	-268.44
117.6667	-256.33
117.7500	-257.73
117.8333	-256.13
117.9167	-259.58
118.0000	-271.61
118.1177	-281.00
118.2059	-291.37
118.2941	-297.31
118.3824	-296.93
118.4706	-283.16
118.5588	-284.56
118.7941	-280.62
118.8824	-273.97
118.9706	-267.37
119.0526	-257.50
119.1053	-254.06
119.1842	-260.60
119.2632	-261.39
119.3421	-256.17
119.4211	-260.79
119.5000	-261.08
119.5790	-259.20
119.6579	-255.23
119.7105	-256.49
119.7895	-262.69
119.8684	-264.49
119.9474	-267.47
120.0222	-265.22
120.0889	-264.85
120.1556	-273.01
120.2000	-267.46
120.2667	-261.44
120.3333	-265.04
120.4000	-259.72
120.4667	-255.62
120.5333	-256.38
120.6000	-256.81
120.6667	-256.37
120.7111	-256.55
120.7778	-258.21
120.8444	-258.45
120.9111	-259.70
120.9778	-261.37
121.0571	-265.43
121.1429	-270.03
121.2286	-273.60
121.2857	-274.59
121.3714	-266.31
121.4571	-270.41
121.5429	-266.40
121.6286	-261.78
121.7143	-259.67
121.8000	-259.32
121.8571	-261.98
121.9429	-265.70
122.0278	-270.81
122.1111	-268.27
122.1944	-278.83
122.2778	-280.65
122.3611	-281.95
122.4444	-280.97
122.5000	-279.12
122.5833	-276.07
122.6667	-270.17
122.7500	-264.53
122.8333	-260.68
122.9167	-259.51
123.0000	-263.01
123.1364	-267.05
123.2273	-271.28
123.3636	-273.33
123.5000	-272.70
123.6364	-272.78
123.7727	-272.07
123.9091	-269.40
124.0286	-267.93
124.1143	-269.87
124.2000	-272.19
124.2857	-274.45
124.3714	-273.46
124.4571	-266.76
124.5429	-266.19
124.6286	-258.93
124.7143	-253.00
124.8000	-251.63
