# Dandak Cave, India Speleothem Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8639
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/asia/india/dandak2010.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date:  2010-01-01
#--------------------
# Title
#	Study_Name: Dandak Cave, India Speleothem Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Berkelhammer, M.; Sinha, A.; Mudelsee, M.; Cheng, H.; Edwards, R.L.; Cannariato, K.G.
#--------------------
# Description_and_Notes
#	Description: Oxygen isotope results from stalagmite DAN-D, Dandak Cave, India,  as a proxy for the Indian Summer Monsoon.  Data are updated from  those published by Sinha et al. (2007).  The d18O record presented  here extends high resolution analysis through the entire MCA  capturing the transition into and out of this period. The d18O  timeseries now contains 1874 isotopic measurements (684 of which  were presented in the original publication) spanning ~272 mm  of speleothem calcite.   Dandak Cave: 19�N and 82�E, 400 m elevation, SE India
#--------------------
# Publication 
#       Authors: Berkelhammer, M.; Sinha, A.; Mudelsee, M.; Cheng, H.; Edwards, R.L.; Cannariato, K.G.
#       Published_Date_or_Year: 2010
#       Published_Title: Persistent multidecadal power of the Indian Summer Monsoon.
#       Journal_Name: Earth and Planetary Science Letters
#       Volume: 290 
#       Edition: 1-2
#       Issue: 
#       Pages: 166-172
#       DOI: 
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: The instrumental record of Indian Summer Monsoon (ISM) precipitation  displays two complete manifestations of an inferred multidecadal cycle.  Hitherto, no precipitation-sensitive proxy record from the Indian  subcontinent has had the necessary resolution and length to adequately  assess whether this observed feature is an inherent aspect of the ISM  system on longer timescales. Here we present compelling evidence for persistence of this cycle using a millennial length (AD 600-1550)  and sub-annually resolved speleothem oxygen isotope record (d18O)  from Dandak Cave in east-central India. The record displays a high  degree of correlation with a speleothem-based Asian monsoon  reconstruction from Wanxiang Cave in north-central China on annual to  decadal timescales showing the regional significance of these findings.  The observed period in our monsoon reconstruction is similar to that  associated with the Gleissberg solar cycle and multidecadal sea surface  temperature variability in the north Atlantic (AMO), both of which are  often cited as the prominent pacemakers of ISM variability on multidecadal  timescales. We document transient coherence between ISM precipitation  amount and solar variability that persists exclusively in the century  prior to and during the Medieval Climate Anomaly (nominally, AD 950-1300).  The non-stationary nature of the SFV-monsoon relationship presented here  may be evidence of the time-varying influence of tropical ocean-atmosphere dynamics on the solar-monsoon link; however, it is not possible to show  with significance that this period of coherence is anything more than  an artifact of two timeseries with similar spectra.  We therefore,  are inclined to interpret our record as evidence of a minimal role  of solar variability in driving persistent multidecadal variability  of the ISM. Multidecadal SST variability in the North Atlantic remains  as the likely alternative driver for persistence of this cycle.  Regardless of the causative mechanism(s), the amplitude and regional  signature of the observed cycle in ISM precipitation highlight its  societal importance with respect to forecasting ISM precipitation  on multidecadal timescales.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US national Science Foundation (NSF)
#       Grant: ATM0823554, ATM0502535
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Gary Comer Science and Education Foundation
#       Grant: CC8, CP41
#------------------
# Site_Information 
#       Site_Name: Dandak Cave, Central India
#       Location: Asia>Southcentral Asia>India
#	Country: India 
#	Northernmost_Latitude: 19.00
# 	Southernmost_Latitude: 19.00
# 	Easternmost_Longitude: 82.00
# 	Westernmost_Longitude: 82.00
# 	Elevation: 400 m
#------------------
# Data_Collection   
#	Collection_Name: 10indi01a
#	Earliest_Year: 624
#	Most_Recent_Year: 1562 
#	Time_Unit:  y_ad
#	Core_Length: 
#	Notes: {"database":"LMR_FM"} Stalagmite core DAN-D
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	delta 18 Oxygen, , , permil VPDB, , Speleothems, , ,N
##age_err	error in age model, , , years, , , , ,N
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	age_err
1243.5	-4.18	12.9
1243.3	-4.11	12.9
1243.2	-4.13	13
1243	-4.18	12.9
1242.8	-4.1	12.9
1242.6	-4.3	12.9
1242.4	-4	12.8
1242.2	-4.09	12.8
1242.1	-3.9	12.9
1241.9	-3.98	12.8
1241.7	-3.98	12.7
1241.5	-4.05	12.6
1241.3	-4.04	12.6
1241.1	-4.06	12.6
1241	-4.04	12.6
1240.8	-4.12	12.5
1240.6	-3.98	12.4
1240.4	-4.13	12.3
1240.2	-4.05	12.3
1240	-4.17	12.2
1239.8	-4.16	12.2
1239.7	-4.2	12.2
1239.5	-4.4	12.1
1239.3	-4.17	12
1239.1	-4.42	12
1238.9	-4.3	12.1
1238.7	-4.12	12
1238.6	-4.3	12.1
1238.4	-4.38	12
1238	-4.4	11.9
1237.8	-4.31	11.9
1237.6	-4.44	11.8
1237.5	-4.26	11.8
1237.1	-4.27	11.7
1236.9	-4.35	11.6
1236.5	-4.29	11.5
1236.4	-4.99	11.6
1236.2	-4.33	11.5
1235.8	-4.28	11.5
1235.6	-4.39	11.4
1235.3	-4.48	11.5
1235.1	-4.5	11.4
1234.9	-4.34	11.3
1234.7	-4.52	11.3
1234.5	-4.45	11.2
1234.3	-4.81	11.2
1234.1	-4.55	11.2
1234	-4.39	11.3
1233.8	-4.45	11.3
1233.6	-4.47	11.2
1233.4	-4.5	11.1
1233.2	-4.41	11.1
1233	-4.42	11.1
1232.9	-4.46	11.1
1232.7	-4.38	11.1
1232.5	-4.47	11
1232.3	-4.4	11
1232.1	-4.37	10.9
1231.9	-4.47	10.9
1231.8	-4.42	11
1231.6	-4.56	10.9
1231.4	-4.42	10.9
1231.2	-4.33	10.8
1231	-4.36	10.8
1230.8	-4.31	10.8
1230.7	-4.21	10.8
1230.5	-4.31	10.8
1230.3	-4.27	10.8
1230.1	-4.32	10.7
1229.9	-4.28	10.7
1229.7	-4.34	10.6
1229.6	-4.32	10.7
1229.4	-4.31	10.7
1229.2	-4.17	10.7
1229	-4.18	10.6
1228.8	-4.2	10.5
1228.6	-4.15	10.5
1228.4	-4.12	10.5
1228.3	-4.18	10.6
1228.1	-4.12	10.6
1227.9	-4.07	10.5
1227.7	-4.07	10.5
1227.5	-4.17	10.4
1227.3	-4.1	10.4
1227.2	-4.35	10.5
1227	-4.31	10.4
1226.8	-4.31	10.4
1226.6	-4.36	10.4
1226.4	-4.4	10.4
1226.2	-4.29	10.4
1226.1	-4.42	10.5
1225.9	-4.4	10.4
1225.7	-4.36	10.4
1225.5	-4.42	10.4
1225.3	-4.31	10.4
1225.1	-4.32	10.4
1225	-4.36	10.5
1224.8	-4.33	10.5
1224.6	-4.38	10.6
1224.4	-4.41	10.6
1224.2	-4.61	10.5
1224	-4.46	10.6
1223.9	-4.55	10.7
1223.7	-4.59	10.6
1223.5	-4.55	10.6
1223.3	-4.53	10.5
1223.1	-4.49	10.4
1222.9	-4.62	10.4
1222.7	-4.56	10.4
1222.6	-4.5	10.5
1222.4	-4.67	10.4
1222.2	-4.43	10.4
1222	-4.51	10.3
1221.8	-4.49	10.3
1221.6	-4.83	10.3
1221.5	-4.4	10.3
1221.3	-4.43	10.4
1221.1	-4.32	10.3
1220.9	-4.41	10.3
1220.7	-4.45	10.3
1220.5	-4.42	10.3
1220.4	-4.48	10.4
1220.2	-4.43	10.4
1220	-4.33	10.4
1219.8	-4.48	10.4
1219.6	-4.44	10.3
1219.4	-4.36	10.2
1219.3	-4.31	10.4
1219.1	-4.36	10.3
1218.9	-4.38	10.3
1218.7	-4.41	10.3
1218.5	-4.35	10.2
1218.3	-4.25	10.2
1218.1	-4.33	10.3
1218	-4.39	10.3
1217.8	-4.27	10.3
1217.6	-4.32	10.3
1217.4	-4.32	10.3
1217.2	-4.34	10.3
1217	-4.33	10.3
1216.9	-4.24	10.4
1216.7	-4.19	10.3
1216.5	-4.25	10.3
1216.3	-4.26	10.3
1216.1	-4.34	10.3
1215.9	-4.3	10.2
1215.8	-4.32	10.2
1215.6	-4.1	10.2
1215.4	-4.21	10.2
1215.2	-4.22	10.2
1215	-4.38	10.2
1214.8	-4.22	10.2
1214.7	-4.15	10.2
1214.5	-4.17	10.2
1214.3	-4.2	10.2
1214.1	-4.25	10.2
1213.7	-4.17	10.1
1213.6	-4.14	10.3
1213.4	-4.19	10.3
1213.2	-4.43	10.3
1213	-4.14	10.3
1212.8	-4.19	10.3
1212.6	-4.19	10.3
1212.4	-4.15	10.3
1212.3	-4.15	10.5
1212.1	-3.9	10.4
1211.9	-4.22	10.4
1211.7	-4.17	10.4
1211.5	-4.18	10.4
1211.3	-4.4	10.4
1211.2	-4.06	10.5
1211	-4.1	10.5
1210.8	-4.27	10.5
1210.6	-4.21	10.5
1210.4	-4.22	10.5
1210.2	-4.25	10.5
1210.1	-4.24	10.6
1209.9	-4.25	10.6
1209.7	-4.22	10.6
1209.5	-4.31	10.6
1209.3	-4.25	10.5
1209.1	-4.23	10.5
1209	-4.13	10.7
1208.8	-4.16	10.7
1208.6	-4.28	10.8
1208.4	-4.23	10.8
1208.2	-4.29	10.8
1208	-4.22	10.7
1207.9	-4.28	10.8
1207.7	-4.41	10.8
1207.5	-4.26	10.8
1207.3	-4.31	10.9
1207.1	-4.32	10.8
1206.9	-4.36	10.8
1206.7	-4.34	10.9
1206.6	-4.35	10.9
1206.4	-4.44	10.9
1206.2	-4.35	10.9
1206	-4.36	10.9
1205.8	-4.46	10.9
1205.6	-4.13	10.9
1205.5	-4.27	10.9
1205.3	-4.27	10.9
1205.1	-4.16	10.9
1204.9	-3.89	11
1204.7	-4.19	11
1204.5	-4.08	11
1204.4	-4.11	11.2
1204.2	-4.12	11.1
1204	-4.17	11.1
1203.8	-4.06	11.1
1203.6	-4.07	11.1
1203.4	-4.01	11.1
1203.3	-4.05	11.2
1203.1	-4.09	11.2
1202.9	-3.9	11.2
1202.7	-3.96	11.2
1202.5	-3.92	11.2
1202.3	-4.03	11.3
1202.2	-4.42	11.4
1202	-4	11.4
1201.8	-3.84	11.4
1201.6	-3.87	11.4
1201.4	-3.94	11.4
1201.2	-4.07	11.4
1201	-3.99	11.4
1200.9	-4.03	11.5
1200.7	-4.09	11.6
1200.5	-3.99	11.6
1200.3	-4.23	11.5
1200.1	-4.05	11.5
1199.9	-4.12	11.6
1199.8	-4.13	11.6
1199.6	-4.13	11.6
1199.4	-4.11	11.6
1199.2	-4.2	11.5
1199	-4.13	11.5
1198.8	-4.13	11.5
1198.7	-4.06	11.6
1198.5	-4.25	11.7
1198.3	-4.07	11.7
1198.1	-4.2	11.7
1197.9	-4.11	11.8
1197.7	-4.22	11.8
1197.6	-4.13	12
1197.4	-4.09	12
1197.2	-4.13	12
1197	-4.05	12
1196.8	-4.07	12
1196.6	-4.23	12
1196.5	-4	12.1
1196.3	-4	12.2
1196.1	-3.98	12.2
1195.9	-4.19	12.2
1195.7	-4.22	12.3
1195.5	-4.21	12.2
1195.3	-3.96	12.2
1195.2	-4.24	12.3
1195	-4.23	12.2
1194.8	-4.43	12.3
1194.6	-4.16	12.3
1194.4	-4.2	12.4
1194.2	-4.24	12.4
1194.1	-4.3	12.5
1193.9	-4.25	12.5
1193.7	-4.23	12.4
1193.5	-4.71	12.4
1193.3	-4.24	12.4
1193.1	-4.45	12.3
1193	-4.39	12.5
1192.8	-4.38	12.5
1192.6	-4.21	12.6
1192.4	-4.17	12.6
1192.2	-4.11	12.6
1192	-4.07	12.6
1191.9	-4.23	12.7
1191.7	-4.4	12.7
1191.5	-4.09	12.8
1191.3	-4.29	12.8
1191.1	-4.28	12.9
1190.9	-4.17	12.9
1190.8	-4.09	13.1
1190.6	-4.22	13.1
1190.4	-4.15	13.1
1190.2	-4.45	13.2
1190	-4.01	13.2
1189.8	-3.64	13.2
1189.6	-4.27	13.3
1189.5	-3.78	13.4
1189.3	-4.47	13.4
1187.1	-4.22	13.3
1186.5	-4.69	13.2
1185.9	-4.33	13.2
1184	-4.61	13.1
1182.8	-4.7	13.1
1182.2	-4.53	13.1
1179.1	-4.72	12.6
1177.9	-4.81	12.5
1177.3	-4.38	12.5
1176.7	-4.74	12.5
1174.8	-4.58	12.2
1173.6	-4.74	12.2
1171.8	-4.52	12.2
1170.6	-4.5	12.1
1167.5	-4.62	11.8
1166.9	-4.53	11.8
1166.3	-4.53	11.9
1165.7	-4.46	11.9
1165.1	-4.49	11.8
1164.5	-4.48	11.7
1163.2	-4.51	11.5
1162.6	-4.61	11.6
1162	-4.48	11.6
1161.4	-4.46	11.7
1160.2	-4.47	11.6
1159.6	-4.28	11.5
1159	-4.34	11.5
1158.3	-4.47	11.4
1157.7	-4.42	11.4
1156.5	-4.5	11.4
1155.9	-4.51	11.4
1154.7	-4.45	11.4
1154.1	-4.42	11.5
1153.5	-4.53	11.5
1152.8	-4.43	11.3
1151.6	-4.5	11.2
1151	-4.46	11.1
1150.4	-4.53	11.1
1149.8	-4.46	11.1
1149.2	-4.51	11
1148.6	-4.37	11.1
1147.9	-4.36	11.1
1146.7	-4.35	10.9
1146.1	-4.48	10.9
1145.5	-4.32	10.9
1144.9	-4.3	10.8
1144.3	-4.32	10.8
1143.7	-4.29	10.8
1143.1	-4.23	10.8
1142.4	-4.24	10.7
1141.8	-4.14	10.6
1141.2	-3.94	10.6
1140.6	-4.19	10.6
1140	-4.16	10.6
1139.4	-4.09	10.6
1138.8	-4.1	10.5
1138.2	-4.16	10.5
1137.6	-4.19	10.5
1136.9	-4.25	10.4
1136.3	-4.39	10.4
1135.7	-4.6	10.4
1135.1	-4.3	10.4
1134.5	-4.42	10.4
1133.9	-4.55	10.4
1133.3	-4.54	10.3
1132.7	-4.8	10.3
1132.1	-4.96	10.3
1131.4	-5.01	10.1
1130.8	-4.84	10.2
1130.2	-4.92	10.2
1129.6	-4.98	10.2
1129	-4.6	10.2
1128.4	-4.8	10.2
1127.8	-4.84	10.2
1126.5	-4.58	10.3
1125.9	-4.79	10.2
1125.3	-4.76	10.2
1124.7	-4.89	10.1
1124.1	-4.73	10.2
1122.9	-4.68	10.2
1122.3	-4.31	10.2
1121.7	-4.4	10.3
1121	-4.35	10.3
1120.4	-4.32	10.3
1119.8	-4.04	10.3
1119.2	-4.27	10.3
1118.6	-4.16	10.2
1118	-4.2	10.2
1117.4	-4.12	10.2
1116.8	-4.18	10.2
1116.2	-4.1	10.2
1115.5	-4.01	10.1
1114.9	-4.13	10.1
1114.3	-4.21	10.1
1113.7	-4.2	10
1113.1	-4.23	10
1112.5	-4.24	10.1
1111.9	-4.22	10.2
1111.3	-4.31	10.2
1110.7	-4.32	10.2
1110	-4.32	10.1
1109.4	-4.37	10.1
1108.8	-4.41	10.2
1108.2	-4.55	10.2
1107.6	-4.51	10.2
1107	-4.86	10.3
1106.4	-4.65	10.2
1105.8	-4.62	10.3
1105.2	-4.72	10.3
1104.5	-4.43	10.2
1103.9	-4.8	10.2
1103.3	-4.78	10.3
1102.7	-4.71	10.3
1102.1	-4.8	10.3
1101.5	-4.91	10.3
1100.9	-4.92	10.3
1100.3	-4.56	10.4
1099.6	-4.63	10.3
1098.4	-4.91	10.4
1097.8	-4.83	10.4
1097.2	-4.69	10.5
1096.6	-4.54	10.5
1096	-4.7	10.6
1095.4	-4.75	10.6
1094.8	-4.87	10.6
1094.1	-4.56	10.5
1093.5	-4.66	10.6
1092.9	-4.75	10.6
1092.3	-4.46	10.7
1091.7	-4.6	10.8
1091.1	-4.45	10.7
1090.5	-4.62	10.8
1089.9	-4.52	10.8
1089.3	-4.75	10.8
1088.6	-4.49	10.7
1088	-4.81	10.8
1087.4	-4.57	10.8
1086.8	-4.71	11
1086.2	-4.35	11
1085	-4.3	11
1084.4	-4.41	11
1083.8	-4.31	11
1083.1	-4.41	11
1082.5	-4.19	11.1
1081.9	-4.23	11.1
1081.3	-4.2	11.1
1080.7	-4.22	11.1
1080.1	-4.12	11.2
1079.5	-4.18	11.2
1078.9	-4.27	11.3
1078.3	-4.2	11.4
1077.6	-4.31	11.3
1077	-4.41	11.3
1076.4	-4.22	11.4
1075.8	-4.45	11.5
1075.2	-4.35	11.6
1074.6	-4.26	11.5
1074	-4.14	11.7
1073.4	-4.05	11.6
1072.7	-4.14	11.6
1072.1	-4.09	11.6
1070.3	-4	11.7
1069.7	-3.8	11.8
1069.1	-3.91	11.8
1068.5	-3.83	11.9
1067.9	-3.83	12
1067.2	-4.01	11.9
1066.6	-3.86	12
1066	-3.81	12.1
1064.2	-4.05	12.3
1063.6	-3.89	12.4
1063	-4.06	12.4
1062.4	-3.9	12.5
1061.7	-3.89	12.4
1061.1	-3.83	12.5
1060.5	-3.88	12.6
1059.9	-3.9	12.6
1059.3	-4.01	12.7
1058.7	-4.01	12.8
1058.1	-4.13	12.8
1057.5	-4.13	12.9
1056.9	-4.07	13
1056.2	-4.28	13
1055.6	-4.49	13.1
1055	-4.31	13.2
1054.4	-4.33	13.3
1053.8	-4.41	13.4
1053.2	-4.38	13.4
1052.6	-4.16	13.5
1052	-4.22	13.6
1051.3	-4.26	13.6
1050.7	-4.4	13.7
1050.1	-4.38	13.8
1049.5	-4.18	13.8
1048.9	-4.35	13.9
1048.3	-4.17	14
1047.7	-4.05	14.1
1047.1	-3.99	14.2
1046.5	-4.01	14.3
1045.8	-4	14.2
1045.2	-3.93	14.3
1044.6	-3.86	14.3
1044	-3.89	14.4
1043.4	-4.06	14.5
1042.8	-3.93	14.6
1042.2	-3.81	14.7
1041.6	-3.87	14.8
1041	-3.92	14.8
1040.3	-3.85	14.8
1039.7	-3.8	14.9
1039.1	-3.72	14.9
1037.3	-3.79	15.1
1032.4	-4.07	15.6
1031.8	-4.04	15.7
1031.2	-3.9	15.8
1030.6	-4.14	15.9
1030.2	-4.18	15.8
1029.9	-4.18	15.8
1029.6	-4.26	15.7
1029.2	-4.3	15.5
1028.9	-4.31	15.6
1028.6	-4.33	15.6
1028.3	-4.49	15.6
1027.9	-4.51	15.4
1027.6	-4.34	15.3
1027.3	-4.66	15.3
1027	-4.5	15.2
1026.6	-4.79	15.2
1026.3	-4.88	15.2
1026	-4.88	15.2
1025.6	-4.81	14.9
1025.3	-4.75	14.9
1025	-4.76	14.8
1024.7	-4.62	14.8
1024.3	-4.36	14.8
1024	-4.64	14.7
1023.7	-4.44	14.7
1022	-4.47	14.1
1021.7	-4.43	14.1
1021.4	-4.36	14.1
1021	-4.05	14
1020.7	-4.42	13.9
1020.4	-4.34	13.8
1020.1	-4.46	13.8
1019.7	-4.36	13.7
1019.4	-4.46	13.7
1019.1	-4.86	13.6
1018.7	-4.49	13.4
1018.4	-4.26	13.4
1017.8	-4.24	13.4
1017.4	-4.76	13.4
1017.1	-4.2	13.3
1016.8	-4.22	13.4
1016.4	-4.03	13.3
1016.1	-4.33	13.2
1015.8	-4.33	13.3
1015.5	-4.7	13.3
1015.1	-4.26	13.2
1014.8	-4.3	13.2
1014.5	-4.03	13.2
1014.1	-4.37	13.1
1013.8	-4.6	13.2
1013.5	-4.51	13.1
1013.2	-4.69	13.1
1012.8	-4.13	13.01
1012.5	-4.27	12.98
1012.2	-4.36	12.96
1011.8	-4.63	12.83
1011.5	-4.55	12.8
1011.2	-4.43	12.78
1010.9	-4.56	12.75
1010.5	-4.51	12.62
1010.2	-4.44	12.6
1009.9	-4.51	12.64
1009.6	-4.52	12.63
1009.2	-4.09	12.57
1008.9	-5.03	12.62
1008.6	-4.3	12.55
1008.2	-4.22	12.5
1007.9	-4.31	12.45
1007.6	-4.42	12.43
1007.3	-4.26	12.48
1006.9	-4.66	12.37
1006.6	-4.17	12.35
1006.3	-4.53	12.41
1005.9	-4.45	12.25
1005.6	-4.51	12.27
1005.3	-4.39	12.28
1005	-4.77	12.23
1004.6	-4.68	12.08
1004.3	-4.43	12.07
1004	-4.62	12.13
1003.6	-4.67	12
1003.3	-4.56	11.96
1003	-4.37	11.87
1002.7	-4.48	11.85
1002.3	-4.39	11.74
1002	-4.58	11.76
1001.7	-4.56	11.76
1001.3	-4.72	11.63
1001	-4.53	11.66
1000.7	-4.52	11.67
1000.4	-4.7	11.72
1000	-4.62	11.65
999.7	-4.73	11.67
999.38	-4.74	11.69
999.05	-4.68	11.75
998.72	-5.21	11.74
998.39	-4.81	11.77
998.06	-4.83	11.77
997.73	-5.15	11.71
997.41	-4.82	11.7
997.08	-4.89	11.73
996.75	-4.85	11.7
996.42	-4.71	11.76
996.09	-4.88	11.8
995.76	-4.67	11.75
995.44	-4.75	11.74
995.11	-4.79	11.62
994.78	-4.76	11.58
994.45	-4.62	11.59
994.12	-4.7	11.6
993.79	-4.72	11.6
993.47	-4.84	11.63
993.14	-4.67	11.62
992.81	-4.9	11.63
992.48	-4.62	11.63
992.15	-4.67	11.61
991.82	-4.66	11.65
991.5	-4.66	11.66
991.17	-4.59	11.67
990.84	-4.62	11.64
990.51	-4.77	11.62
990.18	-4.67	11.65
989.86	-4.63	11.63
989.53	-4.59	11.63
989.2	-4.55	11.71
988.87	-4.74	11.74
988.54	-4.73	11.76
988.21	-4.66	11.76
987.89	-4.63	11.73
987.56	-4.72	11.68
987.23	-4.71	11.63
986.9	-4.65	11.63
986.57	-4.67	11.7
986.24	-4.71	11.69
985.92	-4.61	11.72
985.59	-4.65	11.74
985.26	-4.72	11.77
984.93	-4.65	11.77
984.6	-4.62	11.79
984.27	-4.65	11.74
983.95	-4.76	11.83
983.62	-4.57	11.84
983.29	-4.67	11.8
982.96	-4.6	11.73
982.63	-4.64	11.72
982.3	-4.68	11.75
981.98	-4.61	11.74
981.65	-4.45	11.75
981.32	-4.56	11.75
980.99	-4.4	11.76
980.66	-4.61	11.73
980.34	-4.83	11.78
980.01	-4.6	11.78
979.68	-4.76	11.81
979.35	-4.62	11.81
979.02	-4.7	11.86
978.69	-4.58	11.95
978.37	-4.62	12.02
978.04	-4.62	12.13
977.71	-4.71	12.18
977.38	-4.53	12.21
977.05	-4.65	12.24
976.72	-4.56	12.25
976.4	-4.72	12.25
976.07	-4.52	12.26
975.74	-4.52	12.27
975.41	-4.57	12.28
975.08	-4.72	12.25
974.75	-4.66	12.33
971.8	-4.48	12.71
970.16	-4.6	12.89
969.83	-4.67	12.93
969.5	-4.5	13.02
969.17	-4.82	13.06
968.85	-4.64	13.15
968.52	-4.6	13.18
968.19	-4.61	13.24
967.86	-4.8	13.26
967.53	-4.7	13.3
967.2	-4.57	13.37
966.88	-4.77	13.46
966.55	-4.76	13.53
966.22	-4.69	13.61
965.89	-4.65	13.61
965.56	-4.72	13.69
965.23	-4.63	13.77
964.91	-4.61	13.85
964.58	-4.63	13.94
964.25	-4.81	14.02
963.92	-4.78	14.1
963.59	-4.68	14.18
963.26	-4.87	14.26
962.94	-4.86	14.35
962.61	-4.93	14.43
962.28	-4.71	14.51
961.95	-4.71	14.56
961.62	-4.66	14.56
961.29	-4.73	14.53
960.97	-4.68	14.52
960.64	-4.65	14.49
960.31	-4.71	14.52
959.98	-4.55	14.6
959.65	-4.37	14.68
959.33	-4.55	14.77
959	-4.42	14.83
958.67	-4.59	14.86
958.34	-4.68	14.96
958.01	-4.54	14.97
957.68	-4.35	14.96
957.36	-4.38	14.96
957.03	-4.51	14.99
956.7	-4.7	15.01
956.37	-4.4	15.03
956.04	-4.47	15.11
955.71	-4.47	15.16
955.39	-4.29	15.12
955.06	-4.11	15.14
954.73	-4.51	15.17
954.4	-4.27	15.18
954.07	-4.25	15.24
953.74	-4.54	15.33
953.42	-4.62	15.4
953.09	-4.92	15.46
952.76	-4.59	15.56
952.43	-4.33	15.65
952.1	-4.57	15.69
951.12	-5.09	15.77
950.46	-4.65	15.92
950.13	-4.79	15.94
949.48	-4.39	16.1
949.15	-4.24	16.11
948.82	-4.49	16.12
948.49	-4.36	16.14
948.16	-4.17	16.15
947.84	-4.49	16.17
947.21	-4.13	16.17
946.59	-4.53	16.12
945.96	-4.14	16.13
945.33	-4.38	16.14
944.71	-4.32	16.17
944.08	-4.17	16.18
943.46	-4.42	16.2
942.83	-4.41	16.22
942.21	-4.3	16.21
941.58	-4.25	16.17
940.96	-4.38	16.14
940.33	-4.24	16.06
939.71	-4.28	16.04
939.08	-4.44	15.92
938.46	-4.35	15.81
937.21	-4.37	15.71
936.58	-4.4	15.69
935.96	-4.39	15.61
935.33	-4.39	15.59
934.71	-4.12	15.61
934.08	-4.26	15.61
933.46	-4.41	15.62
932.83	-4.22	15.62
932.21	-4.44	15.61
931.58	-4.38	15.59
930.96	-4.26	15.58
930.33	-4.27	15.55
929.71	-4.21	15.52
929.08	-4.19	15.49
928.46	-4.2	15.49
927.83	-4.13	15.47
927.21	-4.2	15.42
926.58	-4.13	15.39
925.96	-4.1	15.33
925.33	-4.01	15.27
924.71	-4.09	15.24
924.08	-4.13	15.2
923.46	-4.06	15.16
922.83	-4.18	15.08
922.21	-4	15.04
920.95	-4.14	14.94
920.33	-4.17	14.94
919.7	-3.96	14.91
919.08	-4.09	14.87
918.45	-3.99	14.85
917.83	-3.84	14.83
917.2	-4	14.78
916.58	-3.92	14.76
915.95	-4.09	14.75
915.33	-3.92	14.72
914.7	-4.02	14.68
914.08	-3.98	14.65
913.45	-4	14.6
912.83	-3.9	14.56
912.2	-4.04	14.55
911.58	-3.85	14.57
910.33	-3.96	14.45
909.7	-4.04	14.41
909.08	-3.94	14.38
908.45	-4.01	14.34
907.83	-3.54	14.31
907.2	-3.69	14.27
906.58	-4.09	14.32
905.95	-4.19	14.32
905.33	-3.92	14.29
904.7	-3.93	14.21
904.08	-3.93	14.2
903.45	-3.99	14.15
902.83	-4.01	14.08
902.2	-3.74	14
901.58	-3.79	13.97
900.95	-3.96	13.92
899.7	-4.09	13.87
899.08	-4.05	13.83
897.83	-4.02	13.76
897.2	-4.03	13.69
896.57	-4.03	13.64
895.95	-3.89	13.65
895.32	-3.68	13.59
894.7	-3.99	13.58
894.07	-4.06	13.57
893.45	-4.01	13.61
892.82	-3.9	13.63
892.2	-3.91	13.64
891.57	-4.03	13.56
890.95	-4.02	13.5
890.32	-3.93	13.52
889.7	-3.23	13.57
889.07	-3.93	13.62
887.2	-3.97	13.6
886.57	-4.32	13.53
885.95	-4	13.53
885.32	-3.97	13.55
884.7	-3.95	13.51
884.07	-4.21	13.46
882.82	-4.04	13.54
882.2	-3.96	13.57
881.57	-4	13.55
880.95	-3.72	13.59
880.32	-3.99	13.54
879.07	-3.93	13.56
878.45	-3.7	13.47
877.82	-4	13.47
877.2	-4.03	13.48
876.57	-3.93	13.46
875.95	-4.18	13.46
875.32	-4.13	13.47
874.7	-4.1	13.44
874.07	-4.16	13.41
873.45	-4.12	13.39
872.82	-3.85	13.39
872.19	-4.1	13.42
870.94	-4	13.49
870.32	-4.21	13.53
869.69	-4.36	13.53
869.07	-4.18	13.44
868.44	-4.16	13.48
867.82	-4.03	13.39
867.19	-4.19	13.35
866.57	-4.07	13.36
865.94	-4.16	13.36
865.32	-4.05	13.38
864.69	-4.06	13.41
864.07	-3.87	13.49
863.44	-3.91	13.56
862.82	-4.11	13.53
862.19	-3.84	13.5
861.57	-4.01	13.58
860.94	-3.66	13.57
860.32	-4.38	13.54
859.69	-4.13	13.5
859.07	-4.11	13.52
