# Crystal Cave, California 1150 Year d18O Data and SST Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14652
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/northamerica/usa/california/crystal2013.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date:  2013-07-11
#--------------------
# Title
#	Study_Name: Crystal Cave, California 1150 Year d18O Data and SST Reconstruction
#--------------------
# Investigators
#       Investigators: McCabe-Glynn, S.; Johnson, K.R.; Strong, C.; Berkelhammer, M.; Sinha, A.; Cheng, H.; Edwards, R.L.; 
#--------------------
# Description_and_Notes
#	Description: Speleothem oxygen isotope (d18O) record and Kuroshio Extension (KE) SST anomalies reconstructed from the isotope data. The record spans 854 - 2007 AD and is based on a speleothem (CRC-3) collected from Crystal Cave, located in Sequoia National Park, California.
#--------------------
# Publication 
#       Authors: McCabe-Glynn, S.; Johnson, K.R.; Strong, C.; Berkelhammer, M.; Sinha, A.; Cheng, H.; Edwards, R.L.; 
#       Published_Date_or_Year:  2013-07-07
#       Published_Title: Variable North Pacific influence on drought in southwestern North America since AD 854
#       Journal_Name: Nature Geoscience
#       Volume: Published online 07 July 2013
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1038/ngeo1862
#       Online_Resource: 
#       Full_Citation: Staryl McCabe-Glynn, Kathleen R. Johnson, Courtenay Strong, Max Berkelhammer, Ashish Sinha, Hai Cheng and R. Lawrence Edwards. 2013. Variable North Pacific influence on drought in southwestern North America since AD 854. Nature Geoscience, DOI: 10.1038/ngeo1862. Published online 07 July 2013.
#       Abstract: Precipitation in southwestern North America has exhibited significant natural variability over the past few thousand years. This variability has been attributed to sea surface temperature regimes in the Pacific and Atlantic oceans, and to the attendant shifts in atmospheric circulation patterns. In particular, decadal variability in the North Pacific has influenced precipitation in this region during the twentieth century, but links to earlier droughts and pluvials are unclear. Here we assess these links using d18O data from a speleothem from southern California that spans AD 854-2007. We show that variations in the oxygen isotopes of the speleothem correlate to sea surface temperatures in the Kuroshio Extension region of the North Pacific, which affect the atmospheric trajectory and isotopic composition of moisture reaching the study site. Interpreting our speleothem data as a record of sea surface temperatures in the Kuroshio Extension, we find a strong 22-year periodicity, suggesting a persistent solar influence on North Pacific decadal variability. A comparison with tree-ring records of precipitation during the past millennium shows that some droughts occurred during periods of warmth in the Kuroshio Extension, similar to the instrumental record. However, other droughts did not and instead must have been influenced by other factors. Finally, we find a significant increase in sea surface temperature variability over the past 150 years, which may reflect an influence of greenhouse gas concentrations on variability in the North Pacific. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Newkirk Center for Science and Society, University of California, Irvine
#       Grant: 0823554, 1103360
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: 0823554, 1103360
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Science Foundation of China
#       Grant: 41230524
#------------------
# Site_Information 
#       Site_Name: Crystal Cave, California
#       Location: North America>United States Of America>California
#	Country: United States of America
#	Northernmost_Latitude: 36.57
# 	Southernmost_Latitude: 36.57
# 	Easternmost_Longitude: -118.78 
# 	Westernmost_Longitude: -118.78 
# 	Elevation: 1640 m
#------------------
# Data_Collection   
#	Collection_Name: 13cali01a
#	Earliest_Year: 854
#	Most_Recent_Year: 2007 
#	Time_Unit:  y_ad
#	Core_Length: m
#	Notes: {"database":"LMR_FM"} 
#------------------
# Chronology: Supplementary Table 2. 230Th dating results for stalagmite CRC-3.										
# 										
# Sample 	Depth	238U	232Th	230Th/232Th	d234U*	230Th/238U	230Th Age (yr)	230Th Age (yr)	d234Uinitial**	230Th Age (yr BP)
# ID	(mm)	(ppb)	(ppt)	atomic x10-6	(measured)	(activity)	(uncorrected)	(corrected)	(corrected)	(corrected)
# CRC-3-1	9	220.0�0.4	933�19	14�1	-8.8�2.0	0.0035�0.0002	391�21	164�45	-9�2	105�45
# CRC-3-1A	23	187.7�0.2	546�11	24�3	-6.6�1.9	0.0043�0.0005	474�57	319�63	-7�2	259�63
# CRC-3-2	29	193.6�0.3	1563�31	14�1	-10.8�1.9	0.0068�0.0003	757�30	324�82	-11�2	265�82
# CRC-3-2B	48	190.8�0.2	1204�24	20�1	-11.8�1.8	0.0078�0.0004	862�49	523�78	-12�2	463�78
# CRC-3-3	55	166.8�0.3	732�15	27�1	-11.0�2.0	0.0073�0.0003	805�38	570�56	-11�2	511�56
# CRC-3-3C	65	169.6�0.2	1377�28	21�1	-13.6�2.2	0.0102�0.0007	1134�75	698�108	-14�2	638�108
# CRC-3-8	68	191.0�0.3	2706�54	17�1	-10.7�2.1	0.0143�0.0003	1592�39	832�141	-11�2	773�141
# CRC-3-4D	74	159.3�0.2	1250�25	24�2	-14.3�2.0	0.0114�0.0007	1266�79	844�109	-14�2	784�109
# CRC-3-4	77	153.5�0.3	1158�23	25�1	-6.0�2.2	0.0115�0.0005	1272�52	869�89	-6�2	810�89
# CRC-3-5	95	207.1�0.3	1826�37	26�1	-11.0�1.8	0.0137�0.0004	1525�42	1052�94	-11�2	993�94
# 										
# *d234U = ([234U/238U]activity - 1)x1000. 										
# "** d234Uinitial was calculated based on 230Th age (T), i.e., d234Uinitial = d234Umeasured x eLambda234xT."										
# Corrected 230Th ages assume the initial 230Th/232Th atomic ratio of 8 �1 x10-6.
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	delta 18 Oxygen, , , permil VPDB, , Speleothems, , ,N 
##sst	Sea Surface Temperature anomaly - Kuroshio Extension, , , deg C, , , SST anomaly vs. Kaplan SST AD 1857-2007, ,N
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	sst
1482	-8.86	0.1
1483	-8.94	0.07
1484	-8.75	0.13
1485	-8.5	0.22
1486	-8.44	0.24
1487	-8.46	0.24
1488	-8.59	0.19
1489	-8.68	0.16
1490	-8.8	0.12
1491	-9.27	-0.05
1492	-9.55	-0.14
1493	-9.76	-0.21
1494	-9.82	-0.24
1495	-9.81	-0.23
1496	-9.85	-0.25
1497	-9.44	-0.1
1498	-9.1	0.01
1499	-9.12	0.01
1500	-9.13	0
1501	-8.97	0.06
1502	-8.77	0.13
1503	-8.67	0.16
1504	-8.61	0.18
1505	-8.53	0.21
1506	-8.56	0.2
1507	-8.74	0.14
1508	-8.88	0.09
1509	-8.99	0.05
1510	-9.04	0.03
1511	-9.1	0.01
1512	-9.12	0.01
1513	-9	0.05
1514	-9.02	0.04
1515	-9.17	-0.01
1516	-9.36	-0.08
1517	-9.41	-0.09
1518	-9.26	-0.04
1519	-9.16	-0.01
1520	-9.22	-0.03
1521	-9.35	-0.07
1522	-9.26	-0.04
1523	-9.14	0
1524	-9.16	-0.01
1525	-9	0.05
1526	-8.96	0.06
1527	-9.01	0.04
1528	-9.05	0.03
1529	-8.69	0.16
1530	-8.52	0.21
1531	-8.5	0.22
1532	-8.44	0.24
1533	-8.38	0.26
1534	-8.5	0.22
1535	-8.63	0.18
1536	-8.63	0.18
1537	-8.6	0.19
1538	-8.57	0.2
1539	-8.6	0.19
1540	-8.7	0.15
1541	-8.76	0.13
1542	-8.67	0.16
1543	-8.82	0.11
1544	-8.94	0.07
1545	-9.01	0.04
1546	-9.12	0.01
1547	-9.14	0
1548	-8.9	0.08
1549	-8.98	0.06
1550	-8.91	0.08
1551	-8.77	0.13
1552	-8.62	0.18
1553	-8.75	0.13
1554	-8.91	0.08
1555	-9.11	0.01
1556	-9.2	-0.02
1557	-9.84	-0.24
1558	-9.74	-0.21
1559	-10.01	-0.3
1560	-10.19	-0.36
1561	-10.05	-0.31
1562	-9.91	-0.27
1563	-9.45	-0.11
1564	-9.34	-0.07
1565	-9.64	-0.17
1566	-9.75	-0.21
1567	-9.67	-0.18
1568	-9.57	-0.15
1569	-9.5	-0.12
1570	-9.6	-0.16
1571	-9.67	-0.18
1572	-9.59	-0.16
1573	-9.45	-0.11
1574	-9.5	-0.12
1575	-9.66	-0.18
1576	-9.74	-0.21
1577	-9.54	-0.14
1578	-9.33	-0.07
1579	-9.55	-0.14
1580	-9.8	-0.23
1581	-9.7	-0.19
1582	-9.71	-0.2
1583	-9.75	-0.21
1584	-9.56	-0.15
1585	-9.11	0.01
1586	-8.77	0.13
1587	-8.59	0.19
1588	-8.7	0.15
1589	-8.86	0.1
1590	-8.76	0.13
1591	-8.47	0.23
1592	-8.27	0.3
1593	-8.28	0.3
1594	-8.39	0.26
1595	-8.81	0.11
1596	-9.29	-0.05
1597	-9.51	-0.13
1598	-9.64	-0.17
1599	-9.49	-0.12
1600	-9.5	-0.12
1601	-9.69	-0.19
1602	-10	-0.3
1603	-9.95	-0.28
1604	-9.54	-0.14
1605	-9.08	0.02
1606	-9.14	0
1607	-9.02	0.04
1608	-8.63	0.18
1609	-8.5	0.22
1610	-8.39	0.26
1611	-8.4	0.26
1612	-8.64	0.17
1613	-8.89	0.09
1614	-8.93	0.07
1615	-8.91	0.08
1616	-8.91	0.08
1617	-8.97	0.06
1618	-8.91	0.08
1619	-8.89	0.09
1620	-8.91	0.08
1621	-9.07	0.02
1622	-9.12	0.01
1623	-9	0.05
1624	-8.76	0.13
1625	-8.7	0.15
1626	-8.72	0.15
1627	-8.98	0.06
1628	-9.23	-0.03
1629	-9.28	-0.05
1630	-9.19	-0.02
1631	-9.36	-0.08
1632	-9.63	-0.17
1633	-9.56	-0.15
1634	-9.7	-0.19
1635	-9.54	-0.14
1636	-9.67	-0.18
1637	-9.44	-0.1
1638	-9.22	-0.03
1639	-9.2	-0.02
1640	-9.2	-0.02
1641	-9.32	-0.06
1642	-9.3	-0.06
1643	-9.36	-0.08
1644	-9.41	-0.09
1645	-9.44	-0.1
1646	-9.37	-0.08
1647	-9.38	-0.08
1648	-9.34	-0.07
1649	-9.19	-0.02
1650	-9.05	0.03
1651	-9.07	0.02
1652	-9.11	0.01
1653	-9.19	-0.02
1654	-9.28	-0.05
1655	-9.28	-0.05
1656	-9.2	-0.02
1657	-9.03	0.04
1658	-8.87	0.09
1659	-8.74	0.14
1660	-8.97	0.06
1661	-9.05	0.03
1662	-9.08	0.02
1663	-9	0.05
1664	-8.9	0.08
1665	-8.73	0.14
1666	-8.73	0.14
1667	-8.88	0.09
1668	-8.95	0.07
1669	-9.12	0.01
1670	-9.06	0.03
1671	-8.96	0.06
1672	-9.05	0.03
1673	-8.69	0.16
1674	-8.94	0.07
1675	-9.51	-0.13
1676	-9.6	-0.16
1677	-9.83	-0.24
1678	-9.6	-0.16
1679	-9.41	-0.09
1680	-9.22	-0.03
1681	-9.55	-0.14
1682	-9.43	-0.1
1683	-9.31	-0.06
1684	-8.92	0.08
1685	-8.73	0.14
1686	-8.33	0.28
1687	-8.47	0.23
1688	-8.73	0.14
1689	-8.79	0.12
1690	-8.93	0.07
1691	-9.19	-0.02
1692	-9.12	0.01
1693	-8.98	0.06
1694	-8.9	0.08
1695	-8.72	0.15
1696	-8.45	0.24
1697	-8.2	0.32
1698	-8.13	0.35
1699	-8.17	0.34
1700	-8.45	0.24
1701	-8.64	0.17
1702	-8.68	0.16
1703	-8.68	0.16
1704	-8.62	0.18
1705	-8.67	0.16
1706	-8.7	0.15
1707	-8.78	0.12
1708	-8.75	0.13
1709	-8.67	0.16
1710	-8.67	0.16
1711	-8.76	0.13
1712	-8.58	0.19
1713	-8.51	0.22
1714	-8.46	0.24
1715	-8.46	0.24
1716	-8.42	0.25
1717	-8.53	0.21
1718	-8.54	0.21
1719	-8.49	0.22
1720	-8.55	0.2
1721	-8.62	0.18
1722	-8.53	0.21
1723	-8.56	0.2
1724	-8.68	0.16
1725	-8.7	0.15
1726	-8.79	0.12
1727	-8.86	0.1
1728	-9.02	0.04
1729	-9.1	0.01
1730	-9.11	0.01
1731	-9.14	0
1732	-9.13	0
1733	-8.93	0.07
1734	-9.17	-0.01
1735	-9.12	0.01
1736	-9.09	0.02
1737	-8.77	0.13
1738	-8.9	0.08
1739	-8.74	0.14
1740	-8.63	0.18
1741	-8.47	0.23
1742	-8.51	0.22
1743	-8.56	0.2
1744	-8.61	0.18
1745	-8.62	0.18
1746	-8.66	0.17
1747	-8.74	0.14
1748	-8.86	0.1
1749	-8.89	0.09
1750	-8.92	0.08
1751	-8.78	0.12
1752	-8.32	0.28
1753	-8.16	0.34
1754	-8.35	0.27
1755	-8.43	0.25
1756	-8.58	0.19
1757	-8.62	0.18
1758	-8.71	0.15
1759	-8.63	0.18
1760	-8.48	0.23
1761	-8.19	0.33
1762	-8.16	0.34
1763	-8.19	0.33
1764	-8.05	0.38
1765	-7.96	0.41
1766	-8.01	0.39
1767	-8.25	0.31
1768	-8.28	0.3
1769	-8.26	0.3
1770	-8.49	0.22
1771	-8.71	0.15
1772	-8.71	0.15
1773	-8.8	0.12
1774	-8.76	0.13
1775	-8.98	0.06
1776	-8.96	0.06
1777	-8.67	0.16
1778	-9.04	0.03
1779	-9.02	0.04
1780	-8.6	0.19
1781	-8.54	0.21
1782	-8.4	0.26
1783	-8.35	0.27
1784	-8.21	0.32
1785	-8.5	0.22
1786	-8.74	0.14
1787	-8.96	0.06
1788	-8.86	0.1
1789	-8.88	0.09
1790	-8.89	0.09
1791	-8.84	0.1
1792	-8.7	0.15
1793	-8.55	0.2
1794	-8.9	0.08
1795	-9.27	-0.05
1796	-9.45	-0.11
1797	-9.54	-0.14
1798	-9.45	-0.11
1799	-9.3	-0.06
1800	-9.21	-0.02
1801	-9.21	-0.02
1802	-9.31	-0.06
1803	-9.04	0.03
1804	-8.85	0.1
1805	-8.73	0.14
1806	-8.67	0.16
1807	-8.38	0.26
1808	-8.41	0.25
1809	-8.33	0.28
1810	-8.44	0.24
1811	-8.4	0.26
1812	-8.66	0.17
1813	-8.79	0.12
1814	-8.89	0.09
1815	-8.93	0.07
1816	-8.99	0.05
1817	-8.9	0.08
1818	-9.08	0.02
1819	-9.06	0.03
1820	-9.11	0.01
1821	-9.28	-0.05
1822	-9.33	-0.07
1823	-9.35	-0.07
1824	-9.32	-0.06
1825	-9.36	-0.08
1826	-9.31	-0.06
1827	-9.16	-0.01
1828	-8.97	0.06
1829	-9.08	0.02
1830	-9.15	0
1831	-9.17	-0.01
1832	-8.99	0.05
1833	-8.89	0.09
1834	-8.86	0.1
1835	-8.76	0.13
1836	-8.63	0.18
1837	-8.6	0.19
1838	-8.68	0.16
1839	-8.64	0.17
1840	-8.45	0.24
1841	-8.58	0.19
1842	-8.59	0.19
1843	-8.62	0.18
1844	-8.74	0.14
1845	-8.89	0.09
1846	-8.93	0.07
1847	-8.91	0.08
1848	-9.13	0
1849	-9.21	-0.02
1850	-9.1	0.01
1851	-9.25	-0.04
1852	-9.34	-0.07
1853	-9.38	-0.08
1854	-9.35	-0.07
1855	-9.31	-0.06
1856	-9.3	-0.06
1857	-9.29	-0.05
1858	-9.28	-0.05
1859	-9.37	-0.08
1860	-9.54	-0.14
1861	-9.5	-0.12
1862	-9.47	-0.11
1863	-9.46	-0.11
1864	-9.5	-0.12
1865	-9.27	-0.05
1866	-8.99	0.05
1867	-9.03	0.04
1868	-8.9	0.08
1869	-8.56	0.2
1870	-8.42	0.25
1871	-8.47	0.23
1872	-8.71	0.15
1873	-8.99	0.05
1874	-9.05	0.03
1875	-9.27	-0.05
1876	-9.11	0.01
1877	-9.14	0
1878	-9.16	-0.01
1879	-9.11	0.01
1880	-8.99	0.05
1881	-8.78	0.12
1882	-8.49	0.22
1883	-8.29	0.29
1884	-8.24	0.31
1885	-8.26	0.3
1886	-8.3	0.29
1887	-8.33	0.28
1888	-8.26	0.3
1889	-8.21	0.32
1890	-8.41	0.25
1891	-8.64	0.17
1892	-8.88	0.09
1893	-8.98	0.06
1894	-9.04	0.03
1895	-9.04	0.03
1896	-9.03	0.04
1897	-9.01	0.04
1898	-9.08	0.02
1899	-9.17	-0.01
1900	-9.42	-0.1
1901	-9.71	-0.2
1902	-10.15	-0.35
1903	-10.41	-0.44
1904	-10.38	-0.43
1905	-10.34	-0.42
1906	-10.29	-0.4
1907	-10.12	-0.34
1908	-9.74	-0.21
1909	-9.41	-0.09
1910	-9.19	-0.02
1911	-9.02	0.04
1912	-9.01	0.04
1913	-9.04	0.03
1914	-9.29	-0.05
1915	-9.54	-0.14
1916	-9.72	-0.2
1917	-9.88	-0.26
1918	-9.92	-0.27
1919	-9.9	-0.26
1920	-9.93	-0.27
1921	-10	-0.3
1922	-10.01	-0.3
1923	-9.79	-0.22
1924	-9.57	-0.15
1925	-9.56	-0.15
1926	-9.56	-0.15
1927	-9.46	-0.11
1928	-9.27	-0.05
1929	-9.15	0
1930	-9.32	-0.06
1931	-9.48	-0.12
1932	-9.54	-0.14
1933	-9.59	-0.16
1934	-9.65	-0.18
1935	-9.75	-0.21
1936	-9.85	-0.25
1937	-9.87	-0.25
1938	-9.9	-0.26
1939	-9.89	-0.26
1940	-9.86	-0.25
1941	-9.82	-0.24
1942	-9.67	-0.18
1943	-9.52	-0.13
1944	-9.39	-0.09
1945	-9.28	-0.05
1946	-9.17	-0.01
1947	-9.15	0
1948	-9.12	0.01
1949	-9.09	0.02
1950	-9.05	0.03
1951	-9.02	0.04
1952	-8.97	0.06
1953	-8.92	0.08
1954	-8.8	0.12
1955	-8.66	0.17
1956	-8.53	0.21
1957	-8.44	0.24
1958	-8.35	0.27
1959	-8.35	0.27
1960	-8.35	0.27
1961	-8.34	0.28
1962	-8.3	0.29
1963	-8.27	0.3
1964	-8.31	0.29
1965	-8.35	0.27
1966	-8.44	0.24
1967	-8.53	0.21
1968	-8.56	0.2
1969	-8.56	0.2
1970	-8.63	0.18
1971	-8.81	0.11
1972	-8.96	0.06
1973	-8.98	0.06
1974	-9.03	0.04
1975	-9.18	-0.01
1976	-9.3	-0.06
1977	-9.13	0
1978	-9.01	0.04
1979	-8.72	0.15
1980	-8.64	0.17
1981	-8.67	0.16
1982	-8.82	0.11
1983	-9.24	-0.03
1984	-9.6	-0.16
1985	-9.38	-0.08
1986	-9.39	-0.09
1987	-9.64	-0.17
1988	-9.82	-0.24
1989	-10.02	-0.3
1990	-10.02	-0.3
1991	-9.58	-0.15
1992	-9.42	-0.1
1993	-9.19	-0.02
1994	-9.19	-0.02
1995	-9.03	0.04
1996	-8.96	0.06
1997	-8.94	0.07
1998	-8.82	0.11
1999	-8.69	0.16
2000	-8.66	0.17
2001	-8.52	0.21
2002	-8.85	0.1
2003	-8.79	0.12
2004	-9	0.05
2005	-8.72	0.15
2006	-8.55	0.2
2007	-8.39	0.26
