# Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2437
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/devon/d72del_1yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1976
# --------------------
# Title 
#	Study_Name: Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Dataa
# --------------------
# Investigators
#	Investigators:  Fisher, D.A. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: D.A. Fisher
#	Published_Date_or_Year: 1988
#	Published_Title:  A study of two O-18 records from Devon Ice cap, Canada, and comparison of them to Camp Century O-18 record, Greenland
#	Journal_Name: PhD Thesis, University of Copenhagen
#	Volume: 
#	Edition: 	
#	Issue: 
#	Pages: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Devon Ice Cap
#	Location: North America>Canada
#	Country: 
#	Northernmost_Latitude: 75.3
#	Southernmost_Latitude: 75.3
#	Easternmost_Longitude: -82.166
#	Westernmost_Longitude: -82.166
#	Elevation: 1920 m
# --------------------
# Data_Collection
#	Collection_Name: 72Devo01
#	Earliest_Year: 1496
#	Most_Recent_Year: 1951
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O		del18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1704	-28.9135
1703	-29.5394
1702	-28.6477
1701	-27.9614
1700	-28.3388
1699	-28.1772
1698	-27.491
1697	-27.688
1696	-28.3361
1695	-29.2844
1694	-28.6874
1693	-28.851
1692	-29.8121
1691	-28.55
1690	-28.4324
1689	-28.5935
1688	-28.7086
1687	-28.8569
1686	-28.1213
1685	-27.23
1684	-27.7615
1683	-28.7995
1682	-28.867
1681	-28.1745
1680	-27.7463
1679	-29.4604
1678	-28.9656
1677	-28.5577
1676	-28.4251
1675	-27.2203
1674	-27.7096
1673	-25.1763
1672	-26.9
1671	-27.5837
1670	-26.6444
1669	-29.0348
1668	-26.4343
1667	-27.92
1666	-25.7953
1665	-29.4703
1664	-30.1395
1663	-26.7396
1662	-28.526
1661	-28.5568
1660	-29.8158
1659	-28.8011
1658	-28.5083
1657	-28.1092
1656	-27.4586
1655	-26.7633
1654	-27.5349
1653	-27.1058
1652	-28.2074
1651	-28.665
1650	-29.0569
1649	-30.0413
1648	-27.9466
1647	-28.9632
1646	-29.914
1645	-29.4633
1644	-28.9754
1643	-28.2489
1642	-27.9855
1641	-28.573
1640	-29.6282
1639	-29.4816
1638	-28.9249
1637	-29.5407
1636	-29.993
1635	-29.7349
1634	-28.5388
1633	-27.4419
1632	-27.0187
1631	-25.5151
1630	-24.8838
1629	-26.8158
1628	-27.986
1627	-29.3009
1626	-27.79
1625	-28.2814
1624	-29.2288
1623	-27.8673
1622	-27.3234
1621	-27.8668
1620	-27.6328
1619	-26.7866
1618	-26.8704
1617	-26.4136
1616	-26.5253
1615	-27.5328
1614	-28.0023
1613	-27.7415
1612	-27.92
1611	-28.3971
1610	-29.4782
1609	-27.8265
1608	-27.3335
1607	-27.6529
1606	-27.4783
1605	-27.977
1604	-27.7441
1603	-28.0098
1602	-29.2559
1601	-28.7835
1600	-28.4871
1599	-27.646
1598	-27.531
1597	-27.4266
1596	-28.1067
1595	-28.5782
1594	-27.3358
1593	-26.6124
1592	-26.9809
1591	-26.6353
1590	-26.972
1589	-26.7781
1588	-26.3813
1587	-28.0761
1586	-27.4803
1585	-27.8517
1584	-28.512
1583	-28.718
1582	-28.3247
1581	-27.7471
1580	-26.817
1579	-26.6109
1578	-28.3033
1577	-26.8443
1576	-26.9076
1575	-27.16
1574	-27.16
1573	-27.5172
1572	-26.8043
1571	-27.5236
1570	-28.8547
1569	-28.9548
1568	-29.3976
1567	-28.8239
1566	-28.1196
1565	-27.1831
1564	-27.0734
1563	-26.5378
1562	-27.8964
1561	-29.3519
1560	-30.2384
1559	-30.5412
1558	-30.1647
1557	-29.3029
1556	-28.7788
1555	-28.9321
1554	-28.5807
1553	-28.2423
1552	-28.4508
1551	-28.1568
1550	-27.4581
1549	-28.3329
1548	-25.31
1547	-25.1985
1546	-28.706
1545	-28.4972
1544	-29.5874
1543	-29.8589
1542	-27.9868
1541	-27.3002
1540	-28.0509
1539	-27.9248
1538	-27.2997
1537	-27.8255
1536	-27.8408
1535	-26.8088
1534	-27.1368
1533	-27.0837
1532	-24.863
1531	-25.1479
1530	-26.6274
1529	-27.5435
1528	-28.5075
1527	-27.03
1526	-27.7004
1525	-27.533
1524	-27.8233
1523	-28.4941
1522	-27.3757
1521	-27.2911
1520	-28.0486
1519	-28.8762
1518	-29.4584
1517	-28.9034
1516	-30.6769
1515	-28.9635
1514	-28.8003
1513	-28.2486
1512	-28.1149
1511	-28.709
1510	-29.3285
1509	-30.3123
1508	-29.76
1507	-29.3946
1506	-28.1849
1505	-27.9409
1504	-28.4438
1503	-30.3609
1502	-28.2946
1501	-27.626
1500	-28.4675
1499	-28.4268
1498	-27.4428
1497	-26.7565
1496	-26.6099
