# Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:16217
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/delong2014/delong2014-08ps-a-SrCa.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-02
#--------------------
# Title
#	Study_Name: Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#--------------------
# Investigators
#       Investigators: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#--------------------
# Description_and_Notes
#	Description: The data set contains the ratio of strontium-to-calcium (Sr/Ca) for three Atlantic coral colonies (Siderastrea siderea) from the Dry Tortugas National Park (centered on 24.7°N, 82.8°W) in the Gulf of Mexico that were cross-dated into one continuous chronology. Two cores (08PS-A2 and 08PS-F1) had dead tops thus unknown ages and these cores were uranium-thorium (U-Th) dated. Samples for geochemical analysis were extracted from each slab surface using a computer-driven tri-axial micromill system [Quinn et al., 1996] with a 1.0 mm diameter dental drill bit that moves in a continuous manner for the user defined sampling increment (Table A1 in DeLong et al., 2014) extracting approximately monthly samples with a 1 mm sampling depth. Sampling paths were selected parallel to the extending corallites along the synapticulothecal corallite wall; the optimal sampling location for this species [Maupin et al., 2008; DeLong et al., 2011]. Multiple paths were sampled to a! ssess intracolony variability. Coral Sr/Ca determinations were made using a PerkinElmer 4300 Inductively Coupled Plasma Optical Emission Spectrometer (ICP-OES) at the University of Texas (UT) at Austin and a PerkinElmer 7300 ICP-OES at the USGS Coastal and Marine Science Center in St. Petersburg, FL. A laboratory internal gravimetrical standard (IGS) was measured before and after each dissolved coral sample to correct for instrumental drift. The average drift corrected IGS precision for Sr/Ca was 0.025 mmol molâ€“1 (2Ïƒ, n = 862; UT) and 0.024 mmol molâ€“1 (2Ïƒ, n = 212; USGS). The average drift corrected precision for Sr/Ca of a coral standard (PL) was 0.030 mmol molâ€“1 (2Ïƒ, n = 1194; UT) and 0.039 mmol molâ€“1 (2Ïƒ, n = 286; USGS). The values determined for these standards at both laboratories are consistent within analytical error. The coeval paths were averaged together to produce mean Sr/Ca variations for each core. The core records were averaged into a master chronology using t! he cross-dated and U-Th dates for chronology control and the standard error of the mean for each month was determined for assigning weights in linear regression. The master coral Sr/Ca variations were calibrated using weighted least squares linear regression with local sea surface temperature (SST) records from NOAA National Data Buoy Center (NDBC; www.ndbc.noaa.gov) DRYF1 and PLSF1, and then verified with NDBC buoy SANF1, NOAA Surface Air temperature from Key West, FL and SST from historical records from the Dry Tortugas Lighthouse. The dataset contains two spreadsheets, one labeled â€œData colonies calibrationâ€ and the other â€œData master reconstruction.â€ The â€œData colonies calibrationâ€ dataset contains the coral Sr/Ca variations assigned to monthly intervals from four cores sampled in this study (08PS-A1, 08PS-A2, 08PS-F1, and 93DRYSS2). The master chronology is the average of the three colonies (08PS-A, 08PS-F1, and 93DRYSS2) and the colony 08PS-A is the average of the two cores from that colony (08PS-A1 and 08PS-A2). Each core record is comprised of the average between paths in that core. The coral Sr/Ca (mmol/mol) for each core with the number of samples for that core and standard error of the mean for each month are given in this dataset. Additionally, the SST data used for calibration and verification are given with their respective errors for weighted least squares regression. The SST data includes Monthly mean SST from NDBC (www.ndbc.noaa.gov) buoys DRYF1 and PLSF1 (collecti! vely referred to as DRTO SST) and SANF1; Monthly mean Surface Air Temperature (ÂºC) from Key West (COOPID 84570) US Historical Climatology Network, and Dry Tortugas Lighthouse Monthly mean SST (ÂºC) from Vaughan 1918. These are the results shown in Figures 3 and 4 in DeLong et al., 2014. The â€œData master reconstructionâ€ dataset contains the master chronology coral Sr/Ca variations assigned to monthly intervals with the reconstructed SST, SST anomalies (SSTA; determined as mean monthly SST with respect to the interval from 1971-2000), mean annual SST, summer maximum SST, winter minimum SST, and error of regression for each month based on the number of colonies sampled for that month (Table 5 in DeLong et al., 2014). Additionally, the 7-month and 36-month filtered SSTA with their respectively error of regressions are given. These are the results shown in Figures 4 and 5 in DeLong et al., 2014. The â€œExtensionsâ€ dataset contains the annual linear extensions for each core determined from the coral Sr/Ca variations from each February-to-February. For cores with multiple paths, these are the average extensions between the paths from that core. These are the results shown in Figures 3d and Appendices in DeLong et al., 2014. This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. # This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. 
#--------------------
# Publication 
#       Authors: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#       Published_Date_or_Year: 2014    
#       Published_Title: A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico
#       Journal_Name: Paleoceanography
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1002/2013PA002524
#       Online_Resource: 
#       Full_Citation: DeLong, K.L., J. Flannery, R.Z. Poore, T.M. Quinn, C.R. Maupin, K. Lin, and C.-C. Shen. 2014. A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico from 1734-2008 CE using cross-dated Sr/Ca records from the coral Siderastrea siderea. Paleoceanography. doi: 10.1002/2013PA002524
#       Abstract: This study uses skeletal variations in coral Sr/Ca from three Siderastrea siderea coral colonies within the Dry Tortugas National Park in the southeastern Gulf of Mexico (24º42'N, 82º48'W) to reconstruct monthly sea surface temperature (SST) variations from 1734-2008 CE. Calibration and verification of the replicated coral Sr/Ca-SST reconstruction with local, regional, and historical temperature records reveals this proxy-temperature relationship is stable back to 1879 CE. The coral SST reconstruction contains robust interannual (~2.0ºC) and multidecadal variability (~1.5ºC) for the past 274 years, the latter of which does not covary with the Atlantic Multidecadal Oscillation (AMO). Winter SST extremes are more variable than summer SST extremes (±2.2ºC vs. ±1.6ºC, 2Ïƒ) suggesting that Loop Current transport in the winter dominates variability on interannual and longer time scales. Summer SST maxima are increasing (+1.0ºC for 274 years, ÏƒMC = ±0.5 ºC, 2Ïƒ) whereas winter SST minima contain no significant trend. Colder decades (~1.5ºC) during the Little Ice Age (LIA) do not coincide with decades of sunspot minima. The coral SST reconstruction contains similar variability to temperature reconstructions from the northern Gulf of Mexico (planktic foraminifer Mg/Ca) and the Caribbean Sea (coral Sr/Ca) suggesting areal reductions in the Western Hemisphere Warm Pool (WHWP) during the LIA. Mean summer coral SST extremes post-1985 CE (29.9ÂºC) exceeds the long-term summer average (29.2ÂºC for 1734-2008 CE) yet the warming trend after 1985 CE (0.04ºC for 24 years, ÏƒMC = ±0.5, 2Ïƒ) is not significant whereas Caribbean coral Sr/Ca studies contain a warming trend for this interval.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Dry Tortugas National Park
#       Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico
#	Country: United States 
#	Northernmost_Latitude: 24.6316
# 	Southernmost_Latitude: 24.6316
# 	Easternmost_Longitude: -82.8743
# 	Westernmost_Longitude: -82.8743
# 	Elevation: -4 m
#------------------
# Data_Collection
#	Collection_Name: 14gulm01b
#	Earliest_Year: 1779
#	Most_Recent_Year: 2008
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: {"database":"PAGES2"}{"database":"LMR_FM"} The average of 08PS-A1 and 08PS-A2.
#------------------
# Species
#	Species_Name: Siderastrea siderea 
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years AD,,Corals and Sclerosponges,,,N
##Sr/Ca	Strontium Calcium ratio,Siderastrea siderea,, mmol/mol,,Corals and Sclerosponges,,,N
##Sr/Ca_err	error in Strontium Calcium ratio,Siderastrea siderea,standard error, mmol/mol,,Corals and Sclerosponges,,,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	Sr/Ca	Sr/Ca_err
1918.79	8.941	NAN
1918.71	8.916	NAN
1918.63	8.888	NAN
1918.54	8.895	NAN
1918.46	8.936	NAN
1918.38	8.987	NAN
1918.29	9.068	NAN
1918.21	9.118	NAN
1918.13	9.16	NAN
1918.04	9.127	NAN
1917.96	9.082	NAN
1917.88	9	NAN
1917.79	8.909	NAN
1917.71	8.831	NAN
1917.63	8.804	NAN
1917.54	8.848	NAN
1917.46	8.897	NAN
1917.38	8.963	NAN
1917.29	8.997	NAN
1917.21	9.071	NAN
1917.13	9.1	NAN
1917.04	9.057	NAN
1916.96	9.013	NAN
1916.88	8.97	NAN
1916.79	8.941	NAN
1916.71	8.889	NAN
1916.63	8.808	NAN
1916.54	8.85	NAN
1916.46	8.92	NAN
1916.38	8.981	NAN
1916.29	9.054	NAN
1916.21	9.124	NAN
1916.13	9.161	NAN
1916.04	9.089	NAN
1915.96	9.08	NAN
1915.88	9.022	NAN
1915.79	8.931	NAN
1915.71	8.859	NAN
1915.63	8.83	NAN
1915.54	8.852	NAN
1915.46	8.9	NAN
1915.38	8.983	NAN
1915.29	9.076	NAN
1915.21	9.153	NAN
1915.13	9.149	NAN
1915.04	9.141	NAN
1914.96	9.117	NAN
1914.88	9.019	NAN
1914.79	8.911	NAN
1914.71	8.815	NAN
1914.63	8.796	NAN
1914.54	8.826	NAN
1914.46	8.889	NAN
1914.38	8.984	NAN
1914.29	9.119	NAN
1914.21	9.184	NAN
1914.13	9.216	NAN
1914.04	9.167	NAN
1913.96	9.116	NAN
1913.88	9.062	NAN
1913.79	8.984	NAN
1913.71	8.92	NAN
1913.63	8.879	NAN
1913.54	8.904	NAN
1913.46	8.938	NAN
1913.38	9.003	NAN
1913.29	9.058	NAN
1913.21	9.089	NAN
1913.13	9.121	NAN
1913.04	9.119	NAN
1912.96	9.099	NAN
1912.88	9.029	NAN
1912.79	8.952	NAN
1912.71	8.891	NAN
1912.63	8.858	NAN
1912.54	8.875	NAN
1912.46	8.906	NAN
1912.38	8.991	NAN
1912.29	9.09	NAN
1912.21	9.122	NAN
1912.13	9.155	NAN
1912.04	9.12	NAN
1911.96	9.084	NAN
1911.88	9.012	NAN
1911.79	8.942	NAN
1911.71	8.947	NAN
1911.63	8.908	NAN
1911.54	8.914	NAN
1911.46	8.962	NAN
1911.38	9.032	NAN
1911.29	9.109	NAN
1911.21	9.189	NAN
1911.13	9.269	NAN
1911.04	9.203	NAN
1910.96	9.136	NAN
1910.88	9.021	NAN
1910.79	8.919	NAN
1910.71	8.869	NAN
1910.63	8.828	NAN
1910.54	8.85	NAN
1910.46	8.868	NAN
1910.38	8.968	NAN
1910.29	9.056	NAN
1910.21	9.121	NAN
1910.13	9.185	NAN
1910.04	9.126	NAN
1909.96	9.067	NAN
1909.88	8.995	NAN
1909.79	8.936	NAN
1909.71	8.893	NAN
1909.63	8.82	NAN
1909.54	8.881	NAN
1909.46	8.878	NAN
1909.38	8.961	NAN
1909.29	9.03	NAN
1909.21	9.088	NAN
1909.13	9.164	NAN
1909.04	9.155	NAN
1908.96	9.115	NAN
1908.88	9.033	NAN
1908.79	8.918	NAN
1908.71	8.872	NAN
1908.63	8.839	NAN
1908.54	8.914	NAN
1908.46	8.969	NAN
1908.38	9.017	NAN
1908.29	9.117	NAN
1908.21	9.158	NAN
1908.13	9.18	NAN
1908.04	9.108	NAN
1907.96	9.044	NAN
1907.88	9.001	NAN
1907.79	8.921	NAN
1907.71	8.844	NAN
1907.63	8.82	NAN
1907.54	8.837	NAN
1907.46	8.881	NAN
1907.38	8.955	NAN
1907.29	9.041	NAN
1907.21	9.094	NAN
1907.13	9.123	NAN
1907.04	9.122	NAN
1906.96	9.084	NAN
1906.88	9.016	NAN
1906.79	8.923	NAN
1906.71	8.877	NAN
1906.63	8.902	NAN
1906.54	8.894	NAN
1906.46	8.93	NAN
1906.38	9.021	NAN
1906.29	9.115	NAN
1906.21	9.151	NAN
1906.13	9.186	NAN
1906.04	9.135	NAN
1905.96	9.085	NAN
1905.88	9.027	NAN
1905.79	8.931	NAN
1905.71	8.848	NAN
1905.63	8.827	NAN
1905.54	8.852	NAN
1905.46	8.905	NAN
1905.38	8.986	NAN
1905.29	9.058	NAN
1905.21	9.128	NAN
1905.13	9.198	NAN
1905.04	9.185	NAN
1904.96	9.131	NAN
1904.88	9.036	NAN
1904.79	8.91	NAN
1904.71	8.887	NAN
1904.63	8.87	NAN
1904.54	8.873	NAN
1904.46	8.922	NAN
1904.38	8.999	NAN
1904.29	9.051	NAN
1904.21	9.102	NAN
1904.13	9.153	NAN
1904.04	9.152	NAN
1903.96	9.112	NAN
1903.88	9.025	NAN
1903.79	8.927	NAN
1903.71	8.871	NAN
1903.63	8.845	NAN
1903.54	8.904	NAN
1903.46	8.962	NAN
1903.38	9.013	NAN
1903.29	9.059	NAN
1903.21	9.129	NAN
1903.13	9.167	NAN
1903.04	9.111	NAN
1902.96	9.055	NAN
1902.88	8.987	NAN
1902.79	8.892	NAN
1902.71	8.847	NAN
1902.63	8.83	NAN
1902.54	8.866	NAN
1902.46	8.917	NAN
1902.38	8.982	NAN
1902.29	9.051	NAN
1902.21	9.145	NAN
1902.13	9.264	NAN
1902.04	9.184	NAN
1901.96	9.106	NAN
1901.88	9.03	NAN
1901.79	8.92	NAN
1901.71	8.872	NAN
1901.63	8.853	NAN
1901.54	8.868	NAN
1901.46	8.907	NAN
1901.38	8.979	0
1901.29	9.048	0.001
1901.21	9.103	0.002
1901.13	9.149	0.001
1901.04	9.131	0.001
1900.96	9.098	0.009
1900.88	9.031	0.004
1900.79	8.918	0.013
1900.71	8.889	0.007
1900.63	8.888	0.003
1900.54	8.884	0.003
1900.46	8.935	0.017
1900.38	9.009	0.009
1900.29	9.091	0.021
1900.21	9.141	0.07
1900.13	9.18	0.08
1900.04	9.138	0.04
1899.96	9.073	0.026
1899.88	9.013	0.016
1899.79	8.913	0.05
1899.71	8.857	0.044
1899.63	8.822	0.017
1899.54	8.852	0.006
1899.46	8.883	0
1899.38	8.975	0.009
1899.29	9.087	0.007
1899.21	9.204	0.001
1899.13	9.21	NAN
1899.04	9.134	NAN
1898.96	9.096	NAN
1898.88	9.026	NAN
1898.79	8.897	NAN
1898.71	8.804	NAN
1898.63	8.782	NAN
1898.54	8.807	NAN
1898.46	8.86	NAN
1898.38	8.936	NAN
1898.29	9.014	NAN
1898.21	9.057	NAN
1898.13	9.1	NAN
1898.04	9.053	NAN
1897.96	9.007	NAN
1897.88	8.954	NAN
1897.79	8.897	NAN
1897.71	8.85	NAN
1897.63	8.807	NAN
1897.54	8.842	NAN
1897.46	8.883	NAN
1897.38	8.968	NAN
1897.29	9.016	NAN
1897.21	9.057	NAN
1897.13	9.105	NAN
1897.04	9.078	NAN
1896.96	9.036	NAN
1896.88	8.972	NAN
1896.79	8.911	NAN
1896.71	8.859	NAN
1896.63	8.816	NAN
1896.54	8.842	NAN
1896.46	8.894	NAN
1896.38	8.96	NAN
1896.29	9.042	NAN
1896.21	9.124	NAN
1896.13	9.206	NAN
1896.04	9.168	NAN
1895.96	9.115	NAN
1895.88	9.044	NAN
1895.79	8.949	NAN
1895.71	8.887	NAN
1895.63	8.87	NAN
1895.54	8.895	NAN
1895.46	8.92	NAN
1895.38	9.004	NAN
1895.29	9.135	NAN
1895.21	9.201	NAN
1895.13	9.251	NAN
1895.04	9.243	NAN
1894.96	9.195	NAN
1894.88	9.052	NAN
1894.79	8.923	NAN
1894.71	8.833	NAN
1894.63	8.81	NAN
1894.54	8.841	NAN
1894.46	8.891	NAN
1894.38	8.973	NAN
1894.29	9.037	NAN
1894.21	9.108	NAN
1894.13	9.187	NAN
1894.04	9.182	NAN
1893.96	9.163	NAN
1893.88	9.03	NAN
1893.79	8.909	NAN
1893.71	8.844	NAN
1893.63	8.817	NAN
1893.54	8.837	NAN
1893.46	8.872	NAN
1893.38	8.984	NAN
1893.29	9.077	NAN
1893.21	9.142	NAN
1893.13	9.195	NAN
1893.04	9.164	NAN
1892.96	9.126	NAN
1892.88	9.015	NAN
1892.79	8.901	NAN
1892.71	8.803	NAN
1892.63	8.777	NAN
1892.54	8.809	NAN
1892.46	8.89	NAN
1892.38	8.996	NAN
1892.29	9.111	NAN
1892.21	9.172	NAN
1892.13	9.219	NAN
1892.04	9.162	NAN
1891.96	9.129	NAN
1891.88	9.064	NAN
1891.79	8.931	NAN
1891.71	8.878	NAN
1891.63	8.849	NAN
1891.54	8.882	NAN
1891.46	8.905	NAN
1891.38	9.006	NAN
1891.29	9.101	NAN
1891.21	9.165	NAN
1891.13	9.216	NAN
1891.04	9.155	NAN
1890.96	9.095	NAN
1890.88	9.022	NAN
1890.79	8.943	NAN
1890.71	8.868	NAN
1890.63	8.883	NAN
1890.54	8.874	NAN
1890.46	8.9	NAN
1890.38	8.963	NAN
1890.29	9.038	NAN
1890.21	9.08	NAN
1890.13	9.087	NAN
1890.04	9.085	NAN
1889.96	9.07	NAN
1889.88	9.009	NAN
1889.79	8.951	NAN
1889.71	8.909	NAN
1889.63	8.891	NAN
1889.54	8.927	NAN
1889.46	8.964	NAN
1889.38	9.009	NAN
1889.29	9.078	NAN
1889.21	9.146	NAN
1889.13	9.214	NAN
1889.04	9.169	NAN
1888.96	9.105	NAN
1888.88	9.041	NAN
1888.79	8.993	NAN
1888.71	8.97	NAN
1888.63	8.919	NAN
1888.54	8.946	NAN
1888.46	9.012	NAN
1888.38	9.066	NAN
1888.29	9.118	NAN
1888.21	9.185	NAN
1888.13	9.214	NAN
1888.04	9.174	NAN
1887.96	9.134	NAN
1887.88	9.094	NAN
1887.79	9.021	NAN
1887.71	8.947	NAN
1887.63	8.952	NAN
1887.54	8.938	NAN
1887.46	8.981	NAN
1887.38	9.042	NAN
1887.29	9.159	NAN
1887.21	9.226	NAN
1887.13	9.263	NAN
1887.04	9.257	NAN
1886.96	9.206	NAN
1886.88	9.111	NAN
1886.79	8.982	NAN
1886.71	8.907	NAN
1886.63	8.888	NAN
1886.54	8.927	NAN
1886.46	8.939	NAN
1886.38	9.041	NAN
1886.29	9.149	NAN
1886.21	9.254	NAN
1886.13	9.356	NAN
1886.04	9.274	NAN
1885.96	9.191	NAN
1885.88	9.09	NAN
1885.79	9.001	NAN
1885.71	8.936	NAN
1885.63	8.922	NAN
1885.54	8.922	NAN
1885.46	8.987	NAN
1885.38	9.052	NAN
1885.29	9.116	NAN
1885.21	9.181	NAN
1885.13	9.245	NAN
1885.04	9.181	NAN
1884.96	9.122	NAN
1884.88	9.072	NAN
1884.79	8.999	NAN
1884.71	8.935	NAN
1884.63	8.871	NAN
1884.54	8.913	NAN
1884.46	8.955	NAN
1884.38	9.026	NAN
1884.29	9.096	NAN
1884.21	9.161	NAN
1884.13	9.225	NAN
1884.04	9.191	NAN
1883.96	9.145	NAN
1883.88	9.029	NAN
1883.79	8.987	NAN
1883.71	8.912	NAN
1883.63	8.836	NAN
1883.54	8.89	NAN
1883.46	8.93	NAN
1883.38	8.989	NAN
1883.29	9.107	NAN
1883.21	9.138	NAN
1883.13	9.163	NAN
1883.04	9.108	NAN
1882.96	9.053	NAN
1882.88	8.998	NAN
1882.79	8.936	NAN
1882.71	8.865	NAN
1882.63	8.86	NAN
1882.54	8.902	NAN
1882.46	8.944	NAN
1882.38	9.009	NAN
1882.29	9.069	NAN
1882.21	9.112	NAN
1882.13	9.116	NAN
1882.04	9.073	NAN
1881.96	9.029	NAN
1881.88	8.98	NAN
1881.79	8.936	NAN
1881.71	8.9	NAN
1881.63	8.878	NAN
1881.54	8.92	NAN
1881.46	8.962	NAN
1881.38	9.016	NAN
1881.29	9.09	NAN
1881.21	9.139	NAN
1881.13	9.166	NAN
1881.04	9.147	NAN
1880.96	9.116	NAN
1880.88	9.023	NAN
1880.79	8.905	NAN
1880.71	8.865	NAN
1880.63	8.845	0.001
1880.54	8.883	0.025
1880.46	8.905	0.012
1880.38	8.95	0.002
1880.29	9.008	0.013
1880.21	9.057	0.014
1880.13	9.093	0.01
1880.04	9.073	0.005
1879.96	9.038	0.017
1879.88	8.981	0.007
1879.79	8.923	0.014
1879.71	8.892	0.032
1879.63	8.854	0.035
1879.54	8.883	0.033
1879.46	8.963	NAN
1879.38	9.029	NAN
1879.29	9.109	NAN
1879.21	9.186	NAN
1879.13	9.261	NAN
1879.04	9.21	NAN
1878.96	9.132	NAN
1878.88	9.038	NAN
1878.79	8.945	NAN
1878.71	8.893	NAN
1878.63	8.861	NAN
1878.54	8.868	NAN
1878.46	8.913	NAN
1878.38	8.992	NAN
1878.29	9.096	NAN
1878.21	9.159	NAN
1878.13	9.214	NAN
1878.04	9.197	NAN
1877.96	9.14	NAN
1877.88	9.026	NAN
1877.79	8.938	NAN
1877.71	8.839	NAN
1877.63	8.814	NAN
1877.54	8.846	NAN
1877.46	8.909	NAN
1877.38	8.998	NAN
1877.29	9.093	NAN
1877.21	9.189	NAN
1877.13	9.248	NAN
1877.04	9.217	NAN
1876.96	9.186	NAN
1876.88	9.047	NAN
1876.79	8.932	NAN
1876.71	8.874	NAN
1876.63	8.855	NAN
1876.54	8.897	NAN
1876.46	8.943	NAN
1876.38	8.995	NAN
1876.29	9.068	NAN
1876.21	9.14	NAN
1876.13	9.205	NAN
1876.04	9.161	NAN
1875.96	9.118	NAN
1875.88	9.021	NAN
1875.79	8.949	NAN
1875.71	8.929	NAN
1875.63	8.892	NAN
1875.54	8.936	NAN
1875.46	8.979	NAN
1875.38	9.032	NAN
1875.29	9.094	NAN
1875.21	9.144	NAN
1875.13	9.15	NAN
1875.04	9.131	NAN
1874.96	9.112	NAN
1874.88	9.061	NAN
1874.79	9.001	NAN
1874.71	8.931	NAN
1874.63	8.859	NAN
1874.54	8.898	NAN
1874.46	8.963	NAN
1874.38	9.037	NAN
1874.29	9.15	NAN
1874.21	9.248	NAN
1874.13	9.323	NAN
1874.04	9.24	NAN
1873.96	9.171	NAN
1873.88	9.058	NAN
1873.79	8.94	NAN
1873.71	8.924	NAN
1873.63	8.868	NAN
1873.54	8.922	NAN
1873.46	8.976	NAN
1873.38	9.042	NAN
1873.29	9.117	NAN
1873.21	9.17	NAN
1873.13	9.211	NAN
1873.04	9.166	NAN
1872.96	9.121	NAN
1872.88	9.029	NAN
1872.79	8.937	NAN
1872.71	8.844	NAN
1872.63	8.794	NAN
1872.54	8.818	NAN
1872.46	8.874	NAN
1872.38	9.004	NAN
1872.29	9.149	NAN
1872.21	9.241	NAN
1872.13	9.333	NAN
1872.04	9.272	NAN
1871.96	9.211	NAN
1871.88	9.089	NAN
1871.79	8.948	NAN
1871.71	8.893	NAN
1871.63	8.861	NAN
1871.54	8.877	NAN
1871.46	8.912	NAN
1871.38	9.016	NAN
1871.29	9.119	NAN
1871.21	9.228	NAN
1871.13	9.346	NAN
1871.04	9.275	NAN
1870.96	9.203	NAN
1870.88	9.09	NAN
1870.79	8.929	NAN
1870.71	8.783	NAN
1870.63	8.743	NAN
1870.54	8.826	NAN
1870.46	8.869	NAN
1870.38	8.958	NAN
1870.29	9.058	NAN
1870.21	9.132	NAN
1870.13	9.206	NAN
1870.04	9.161	NAN
1869.96	9.145	NAN
1869.88	9.035	NAN
1869.79	8.974	NAN
1869.71	8.916	NAN
1869.63	8.849	NAN
1869.54	8.872	NAN
1869.46	8.909	NAN
1869.38	9.042	NAN
1869.29	9.162	NAN
1869.21	9.226	NAN
1869.13	9.29	NAN
1869.04	9.209	NAN
1868.96	9.129	NAN
1868.88	9.04	NAN
1868.79	8.94	NAN
1868.71	8.876	NAN
1868.63	8.833	NAN
1868.54	8.942	NAN
1868.46	8.926	NAN
1868.38	8.991	NAN
1868.29	9.072	NAN
1868.21	9.14	NAN
1868.13	9.205	NAN
1868.04	9.174	NAN
1867.96	9.111	NAN
1867.88	9.053	NAN
1867.79	8.961	NAN
1867.71	8.893	NAN
1867.63	8.862	NAN
1867.54	8.885	NAN
1867.46	8.913	NAN
1867.38	8.988	NAN
1867.29	9.068	NAN
1867.21	9.112	NAN
1867.13	9.157	NAN
1867.04	9.146	NAN
1866.96	9.108	NAN
1866.88	9.04	NAN
1866.79	8.952	NAN
1866.71	8.863	NAN
1866.63	8.823	NAN
1866.54	8.865	NAN
1866.46	8.93	NAN
1866.38	9.012	NAN
1866.29	9.071	NAN
1866.21	9.13	NAN
1866.13	9.19	NAN
1866.04	9.187	NAN
1865.96	9.152	NAN
1865.88	9.052	NAN
1865.79	8.941	NAN
1865.71	8.893	NAN
1865.63	8.813	NAN
1865.54	8.865	NAN
1865.46	8.919	NAN
1865.38	8.981	NAN
1865.29	9.098	NAN
1865.21	9.183	NAN
1865.13	9.254	NAN
1865.04	9.228	NAN
1864.96	9.145	NAN
1864.88	9.061	NAN
1864.79	8.981	NAN
1864.71	8.923	NAN
1864.63	8.886	NAN
1864.54	8.903	NAN
1864.46	8.949	NAN
1864.38	9.018	NAN
1864.29	9.084	NAN
1864.21	9.149	NAN
1864.13	9.214	NAN
1864.04	9.157	NAN
1863.96	9.1	NAN
1863.88	9.043	NAN
1863.79	8.953	NAN
1863.71	8.856	NAN
1863.63	8.85	NAN
1863.54	8.844	NAN
1863.46	8.897	NAN
1863.38	9.006	NAN
1863.29	9.129	NAN
1863.21	9.213	NAN
1863.13	9.28	NAN
1863.04	9.202	NAN
1862.96	9.124	NAN
1862.88	9.04	NAN
1862.79	8.954	NAN
1862.71	8.897	NAN
1862.63	8.851	0.007
1862.54	8.873	0.021
1862.46	8.916	0.012
1862.38	9	0.026
1862.29	9.08	0.049
1862.21	9.094	0.006
1862.13	9.123	0
1862.04	9.109	0.007
1861.96	9.085	0.008
1861.88	9.041	0.012
1861.79	8.949	0.015
1861.71	8.903	0.015
1861.63	8.873	0.033
1861.54	8.895	0.021
1861.46	8.902	0.014
1861.38	9.006	0.013
1861.29	9.113	0.017
1861.21	9.208	0.033
1861.13	9.245	0.022
1861.04	9.183	0.003
1860.96	9.116	0.013
1860.88	9.027	0.016
1860.79	8.939	0.01
1860.71	8.873	0.01
1860.63	8.838	0.009
1860.54	8.875	0.035
1860.46	8.939	0.024
1860.38	9.007	0.016
1860.29	9.112	0.02
1860.21	9.195	0.004
1860.13	9.232	0.014
1860.04	9.177	0.012
1859.96	9.118	0.013
1859.88	9.047	NAN
1859.79	8.959	NAN
1859.71	8.921	NAN
1859.63	8.902	NAN
1859.54	8.909	NAN
1859.46	8.955	NAN
1859.38	9.05	NAN
1859.29	9.072	NAN
1859.21	9.094	NAN
1859.13	9.121	NAN
1859.04	9.088	NAN
1858.96	9.052	NAN
1858.88	9.031	NAN
1858.79	8.977	NAN
1858.71	8.873	NAN
1858.63	8.82	NAN
1858.54	8.859	NAN
1858.46	8.959	NAN
1858.38	9.004	NAN
1858.29	9.048	NAN
1858.21	9.062	NAN
1858.13	9.073	NAN
1858.04	9.045	NAN
1857.96	9.017	NAN
1857.88	8.991	NAN
1857.79	8.921	NAN
1857.71	8.858	NAN
1857.63	8.834	NAN
1857.54	8.87	NAN
