# New Caledonia Porites Coral Paleothermometry Assessment Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1917
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/amedee2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2005-03
#--------------------
# Title
#	Study_Name: New Caledonia Porites Coral Paleothermometry Assessment Data
#--------------------
# Investigators
#       Investigators: Stephans, C.; Quinn, T.M.; Taylor, F.W.; Correge, T.
#--------------------
# Description_and_Notes
#	Description: Porites lutea cores were collected in 1992 by Fred Taylor, Jamie Austin, Yvan Join and  John Butscher.  The isotope data were analyzed at the University of South Florida  College of Marine Science, on a Finnigan Delta Plus XL mass spectrometer and attached  Kiel Carbonate Device with an analytical precision of 0.04 per mil for carbon and 0.08  per mil for oxygen (1 sigma) determined by repeated measurements of NBS 19 relative to VPDB.   The elemental data were analyzed on a Perkin Elmer Optima 4300DV ICP-OES following the  drift-correction methods of Schrag (1999).  Analytical precision (1 sigma) for the Sr/Ca  determinations is 0.2 % (0.018 mmol/mol), based on a laboratory standard solution of  dissolved Porites lutea. Depth series were converted to time series using AnalySeries  software (Paillard et al., 1996) to match Sr/Ca minima to SST maxima and vise versa.  Stable isotopic and Sr/Ca determinations on samples from Cores 99-PAA, 92-PAC and 92-PAD  were made at USF.  Stable isotopic determinations on samples from core 92-PAA made at the  University of Michigan.  Sr/Ca determinations on samples from core 92-PAA made at the  University of California-Santa Cruz. 
#--------------------
# Publication 
#       Authors: Stephans, C.; Quinn, T.M.; Taylor, F.W.; Correge, T.
#       Published_Date_or_Year: 2004     
#       Published_Title: Assessing the Reproducibility of Coral-based Climate Records.
#       Journal_Name: Geophysical Research Letters
#       Volume: 31
#       Edition: 
#       Issue: L18210
#       Pages: 
#       DOI: 10.1029/2004GL020343
#       Online_Resource: 
#       Full_Citation: Stephans, C., T.M. Quinn, F. Taylor, and T. Correge. 2004. Assessing the Reproducibility of Coral-based Climate Records.  Geophysical Research Letters, 31,18, L18210, 10.1029/2004GL020343, 2004
#       Abstract: We perform replication tests using monthly variations in Sr/Ca and d18O in  four cores from three Porites lutea coral heads from New Caledonia to assess  the reproducibility of coral-based climate records.  Coral Sr/Ca (d18O) records  are well correlated to each other and to the instrumental SST record (1967-1992),  especially in terms of differences in the mean values of 25-year SST records  (~0.2C, Sr/Ca-SST; 0.6C, d18O-SST).  The average error associated with the  coral Sr/Ca-SST (d18O-SST) of any particular month, season or year is ~0.8C  (1.1C), 0.6C (0.8C) and 0.5C (0.6C), respectively.  "Stacking" or averaging  the individual proxy records reduces the error between observed and predicted SST,  although the reduction is small for coral Sr/Ca.  Excellent reproducibility among  the coral proxies implies that reliable climate records can be generated from a  single coral core and that coral Sr/Ca-SST records are not compromised, beyond  the errors stated herein, by non-temperature-related biological effects.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Amedee Island, New Caledonia
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>New Caledonia
#	Country: New Caledonia 
#	Northernmost_Latitude: -22.48 
# 	Southernmost_Latitude: -22.48 
# 	Easternmost_Longitude: 166.47  
# 	Westernmost_Longitude: 166.47  
# 	Elevation: -3 m  
#------------------
# Data_Collection   
#	Collection_Name: 04newc05a
#	Earliest_Year: 1967
#	Most_Recent_Year: 1992
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: Three-core stack from cores 92PAC (from 04newc01a), 92PAD (from 04newc02a), and 99PAA (from 04newc03a). These data have been updated by DeLong et al. 2012. Please see file: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/amedee2012.txt 
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d18O	delta 18 Oxygen of three-core stack, Porites lutea, , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium of three-core stack, Porites lutea, ,mmol/mol, ,Corals and Sclerosponges, , ,N 
##d13C	delta 13 Carbon of three-core stack, Porites lutea, , permil VPDB, , Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	d18O	Sr/Ca	d13C
1978.125	-4.556	9.068	-0.898
1978.208	-4.647	9.085	-0.934
1978.292	-4.602	9.115	-1.005
1978.375	-4.482	9.16	-1.145
1978.458	-4.258	9.236	-1.107
1978.542	-4.034	9.31	-1.053
1978.625	-3.912	9.339	-0.828
1978.708	-3.958	9.297	-0.714
1978.792	-4.128	9.243	-0.661
1978.875	-4.334	9.155	-0.78
1978.958	-4.441	9.122	-0.94
1979.042	-4.521	9.097	-1.015
1979.125	-4.547	9.067	-1.123
1979.208	-4.493	9.1	-1.081
1979.292	-4.428	9.151	-1.133
1979.375	-4.318	9.205	-1.212
1979.458	-4.097	9.255	-1.155
1979.542	-3.93	9.3	-1.043
1979.625	-3.845	9.325	-0.92
1979.708	-3.91	9.298	-0.9
1979.792	-4.032	9.224	-0.899
1979.875	-4.279	9.14	-0.901
1979.958	-4.561	9.044	-0.944
1980.042	-4.706	9.01	-0.919
1980.125	-4.738	8.997	-0.987
1980.208	-4.581	9.066	-1.094
1980.292	-4.431	9.161	-1.175
1980.375	-4.334	9.196	-1.157
1980.458	-4.2	9.252	-1.069
1980.542	-3.97	9.308	-0.846
1980.625	-3.921	9.346	-0.77
1980.708	-4.036	9.297	-0.855
1980.792	-4.202	9.249	-0.904
1980.875	-4.363	9.176	-0.964
1980.958	-4.504	9.122	-0.993
1981.042	-4.697	9.06	-0.942
1981.125	-4.761	9.033	-0.943
1981.208	-4.693	9.081	-1.052
1981.292	-4.483	9.152	-1.165
1981.375	-4.07	9.246	-0.982
1981.458	-3.89	9.32	-0.869
1981.542	-3.838	9.345	-0.797
1981.625	-3.945	9.314	-0.855
1981.708	-4.115	9.265	-0.881
1981.792	-4.303	9.21	-0.961
1981.875	-4.51	9.147	-1.098
1981.958	-4.663	9.093	-1.04
1982.042	-4.728	9.039	-0.996
1982.125	-4.748	9.014	-1.087
1982.208	-4.713	9.062	-1.109
1982.292	-4.575	9.11	-1.11
1982.375	-4.385	9.166	-1.126
1982.458	-4.144	9.247	-1.171
1982.542	-3.934	9.321	-1.155
1982.625	-3.801	9.379	-1.027
1982.708	-3.872	9.367	-0.938
1982.792	-4.068	9.313	-0.856
1982.875	-4.243	9.24	-0.936
1982.958	-4.46	9.16	-1.002
1983.042	-4.63	9.104	-0.974
1983.125	-4.713	9.078	-1.031
1983.208	-4.69	9.074	-1.05
1983.292	-4.608	9.121	-1.146
1983.375	-4.424	9.183	-1.234
1983.458	-4.16	9.239	-1.265
1983.542	-3.945	9.307	-1.193
1983.625	-3.901	9.326	-1.147
1983.708	-4.074	9.273	-1.071
1983.792	-4.202	9.207	-1.031
1983.875	-4.263	9.176	-1.017
1983.958	-4.364	9.153	-1.017
1984.042	-4.441	9.14	-1.12
1984.125	-4.54	9.129	-1.203
1984.208	-4.56	9.117	-1.197
1984.292	-4.487	9.152	-1.139
1984.375	-4.297	9.19	-1.184
1984.458	-4.058	9.266	-1.176
1984.542	-3.904	9.306	-1.185
1984.625	-3.878	9.332	-1.138
1984.708	-3.94	9.308	-1.193
1984.792	-4.08	9.274	-1.185
1984.875	-4.267	9.202	-1.142
1984.958	-4.602	9.079	-1.169
1985.042	-4.796	9.005	-1.084
1985.125	-4.854	8.992	-1.119
1985.208	-4.797	9.014	-1.256
1985.292	-4.758	9.024	-1.225
1985.375	-4.647	9.081	-1.377
1985.458	-4.322	9.186	-1.384
1985.542	-4.06	9.274	-1.216
1985.625	-3.891	9.343	-1.001
1985.708	-4.117	9.278	-0.975
1985.792	-4.326	9.198	-1.071
1985.875	-4.586	9.111	-1.125
1985.958	-4.786	9.016	-1.157
1986.042	-4.882	8.973	-1.246
1986.125	-4.913	9.011	-1.32
1986.208	-4.751	9.069	-1.244
1986.292	-4.633	9.131	-1.296
1986.375	-4.519	9.159	-1.359
1986.458	-4.409	9.196	-1.366
1986.542	-4.225	9.256	-1.301
1986.625	-4.06	9.312	-1.173
1986.708	-3.943	9.348	-1.004
1986.792	-4.044	9.298	-0.872
1986.875	-4.258	9.212	-0.775
1986.958	-4.419	9.153	-0.848
1987.042	-4.49	9.103	-0.991
1987.125	-4.611	9.08	-1.121
1987.208	-4.655	9.053	-1.252
1987.292	-4.524	9.09	-1.189
1987.375	-4.392	9.138	-1.219
1987.458	-4.29	9.21	-1.207
1987.542	-4.123	9.253	-1.214
1987.625	-4.017	9.29	-1.107
1987.708	-3.978	9.287	-1.003
1987.792	-4.078	9.242	-0.927
1987.875	-4.262	9.172	-0.893
1987.958	-4.382	9.123	-0.951
1988.042	-4.469	9.068	-1.087
1988.125	-4.56	9.052	-1.153
1988.208	-4.5	9.084	-1.203
1988.292	-4.505	9.109	-1.29
1988.375	-4.392	9.135	-1.415
1988.458	-4.232	9.183	-1.445
1988.542	-4.108	9.236	-1.374
1988.625	-4.044	9.271	-1.213
1988.708	-4.061	9.238	-1.065
1988.792	-4.255	9.158	-1.091
1988.875	-4.441	9.079	-1.104
1988.958	-4.666	9.046	-1.136
1989.042	-4.764	9.014	-1.195
1989.125	-4.783	9.038	-1.219
1989.208	-4.689	9.089	-1.282
1989.292	-4.635	9.141	-1.426
1989.375	-4.523	9.172	-1.474
1989.458	-4.411	9.201	-1.373
1989.542	-4.327	9.237	-1.2
1989.625	-4.235	9.268	-1.036
1989.708	-4.255	9.243	-0.951
1989.792	-4.374	9.178	-0.954
1989.875	-4.498	9.115	-1.017
1989.958	-4.659	9.061	-1.156
1990.042	-4.769	9.013	-1.197
1990.125	-4.885	8.968	-1.23
1990.208	-4.9	8.992	-1.272
1990.292	-4.784	9.052	-1.361
1990.375	-4.558	9.123	-1.396
1990.458	-4.405	9.18	-1.369
1990.542	-4.318	9.208	-1.332
1990.625	-4.25	9.237	-1.279
1990.708	-4.185	9.272	-1.22
1990.792	-4.133	9.263	-1.084
1990.875	-4.288	9.212	-0.96
1990.958	-4.487	9.12	-0.978
1991.042	-4.629	9.057	-1.201
1991.125	-4.681	9.026	-1.223
1991.208	-4.531	9.06	-1.163
1991.292	-4.371	9.139	-1.277
1991.375	-4.279	9.195	-1.394
1991.458	-4.146	9.238	-1.383
1991.542	-3.999	9.267	-1.234
1991.625	-3.968	9.295	-1.125
1991.708	-4.065	9.272	-1.083
1991.792	-4.182	9.217	-1.15
1991.875	-4.344	9.146	-1.261
1991.958	-4.527	9.084	-1.321
1992.042	-4.609	9.053	-1.41
1992.125	-4.629	9.029	-1.471
1992.208	-4.582	9.052	-1.404
1992.292	-4.525	9.085	-1.392
1992.375	-4.465	9.107	-1.434
1992.458	-4.461	9.141	-1.442
1992.542	-4.406	9.184	-1.436
1992.625	-4.326	9.222	-1.434
